headline,author,time,content
《電腦設備》奇鋐2月每股盈餘1.21元,時報資訊,2023-03-22T08:01:03.000Z,"【時報-台北電】奇鋐(3017)有價證券達公布注意交易資訊標準，公告112年2月營業收入42.58億元，稅前淨利5.78億元，稅後純益4.24億元，每股盈餘1.21元。
111年第4季營業收入147.77億元，稅前淨利16.92億元，稅後純益10.81億元，每股盈餘3.06元。(編輯：龍彩霖)"
奇鋐成伺服器散熱需求最大受惠者,萬寶週刊,2023-03-24T05:51:04.000Z,"【撰文／賴建承】
在2019 年以前伺服器CPU TDP熱設計功耗約僅有180W~270W左右，以往的散熱設計都足以負荷，但這情況到了AMD、Intel分別於去年第四季及今年第一季推出了Genoa 及Eagle Stream就有所不同了，產品的耗能皆提升到350W~400W，造成傳統單一的熱導管或是均溫板沒辦法達到有效散熱效果，這使得國內的散熱大廠有了全新的商機，由於3D VC（Vapor Chamber）需求增加，3D VC 為均溫板與熱導管結合，內部腔體連通，使得內部汽體、液體互相變化的物質可直接於2 種腔體內部自由移動，達到更佳的散熱效果，成本上仍較水冷散熱方案具有優勢，且在空間設計上更加彈性，奇鋐正是這當中的一大贏家。
2022年奇鋐受惠伺服器需求及各國持續推動5G建設效應，其中伺服器產品新增中、美三家新客戶，淡化消費性電子需求不佳衝擊，去年前三季累積EPS為8.72 元，年增40.6%，創歷年同期新高，因消費性產品比重下滑、產品組合轉佳，毛利率年增2.1 %到19.5%，而公司目前營收比重：散熱產品57%、零部件與組裝20%、機殼15%、富世達7%。今年上半年北美資料中心業者略有縮減資本支出，加上消費性電子庫存持續調節，今年上半年獲利持穩，但下半年因伺
服器新平台滲透率提升，營運成長可望加速。產能布局方面，奇鋐越南廠計畫於2023年3月達全產能生產，預計全年比重提升至25%，藉以分散產地風險，中國廠區產能由超過90%逐漸下滑。
奇鋐近年營運由PC逐漸轉往基地台、伺服器領域，因公司具有風扇、散熱模組、機殼等產線，可提供整機系統散熱方案，滿足客製化需求，逐漸打下基礎，目前白牌伺服器佔伺服器產品出貨超過6成，預估未來將進一步提升至8 成。電子產品長期效能持續提升需要更精密的散熱模組，看好奇鋐長期營運動能，我認為PC疲弱影響將在下半年開始逐漸淡化。
5G基地台需求穩定，加上伺服器產品需求提升，公司在高階伺服器佔有一席之地，目前奇鋐的3D VC解決方案，最大可排解800W的熱能，是業界第一家量產可解高熱能的公司，且ASP相較傳統單片均溫板或熱導管高出至少1倍以上，體現在公司長年研發費用率優於同業表現，加上公司具有風扇、機殼、散熱模組等產線，可提供資料中心客戶一站式及客製化服務，隨著AMD及Intel伺服器新平台滲透率提升，未來伺服器將成奇鋐營運成長重要動能。"
《熱門族群》散熱需求旺 健策、奇鋐紅通通,時報資訊,2023-03-28T00:09:25.000Z,"【時報-台北電】台股27日雖收跌84點，終結連四紅。不過，盤面上電子族群熱度延燒，尤其市場看好ChatGPT帶動AI熱潮推升資料中心、伺服器需求，將進一步推升散熱相關商機，健策（3653）、奇鋐（3017）等27日同步上漲，吸引法人買盤敲進。
健策去年第四季獲利表現優於市場預期，主要受惠新加入的美系客戶訂單較去年同期增加，加上車用水冷散熱模組出貨速度加快，使產品組合轉佳，毛利率提升至39.9％，EPS 5.2元。
健策今年前二月營收18.3億元，年增16.5％。新伺服器平台陸續推出後，2023年滲透率逐季成長，預料首季為全年營運谷底。
投顧法人分析，全球資本支出略有放緩，加上中國大陸車市前景渾沌不明，影響健策車用LED導線架及水冷散熱模組出貨。預期第二季營運開始呈現溫和成長，下半年產業需求回暖，新伺服器平台滲透率提升速度可望加快，帶動均熱片及ILM扣件需求增溫。
車用水冷散熱模組主要用於電動車及油電混合車，由於目前基期仍低，長期來看，持續受惠電動車市場擴增引發的散熱需求。
散熱模組廠奇鋐去年每股賺11.78元，每股擬配發5.42元現金股利，自結今年2月稅後純益4.24億元，較去年同期成長81.97％，EPS達1.21元。跟隨著伺服器硬體概念升級，營運可望逐步增溫，27日股價上漲4.21％，收在148.5元，股價連九日上漲，多方氣勢強勁。
法人預估，今年PC產業仍較不景氣，近期伺服器市場也因終端需求疲軟與庫存升高遭下修全年出貨量，但奇鋐產品線分散，伺服器業務能見度仍高，以及旗下富世達折疊手機進入收割期，對營運有所支撐，27日正式送件申請股票上市，業內外表現可期。(新聞來源 : 工商時報一陳昱光／台北報導)"
奇鋐小金雞富世達 送件申請股票上市,呂淑美／台北報導,2023-03-27T10:26:41.000Z,"富世達（6805）今（27）日向證交所送件申請股票上市，為今（112）年第一家國內公司申請股票上市。富世達為上市公司奇鋐（3017）轉投資19.25％的小金雞。
富世達董事長為黃祖模，公司地實收資本額為6.045億元，主要產品包括3C電子產品轉軸組件，去（111）年稅前純益8.35億元，每股稅後盈餘（EPS）為9.33元。
富世達今日在興櫃收盤價為169.5元、上漲0.1％，收盤均價為167.9元。
更多中時新聞網報導美記者深入「台積電大本營」！朝聖後吐心得：見到神的面貌金控股利開獎ing 永豐金殖利率逾3.6％ 8金釵股利一次看下個雷曼慘劇要來了？他驚悚預言：美國還有50家銀行要倒閉"
《台北股市》新股抽抽樂 奇鋐開工日申購 抽中現賺4.6萬元,時報資訊,2023-04-03T03:57:13.000Z,"【時報-台北電】連假過後，股民又有機會拿大紅包啦！散熱模組廠奇鋐(3017)現金增資，自4月6日(本周四)開放新股申購，直到4月10日截止，4月12日辦理抽籤。奇鋐本次現增公開申購承銷張數為2550張，每人限購1張，每股承銷價為95元，以3月31日收盤價141元計算，抽中等同現賺4.6萬元，報酬率達48.42%。
翻開奇鋐近年財報，2022年合併營收560.16億元，稅前淨利64.88億元，本期淨利46.17億元，歸屬於母公司業主淨利41.62億元，每股盈餘(EPS)11.78元。
奇鋐2023年2月營收42.57億元，月增51.48%、年增5.18%；自結稅後純益4.24億元，年增達81.97%，每股盈餘1.21元。前2月累計營收70.68億元，年減15.85%。
籌碼面部分，3月31日(上周五)外資轉買超1077張，自營商賣超157張，投信買賣超為0張，三大法人合計買超920張。
奇鋐2023年股利政策出爐，董事會決議配發現金股利每股5.42元，現金殖利率約3.84%。據公開資訊觀測站顯示，6月15日召開股東會；停止過戶期間4月17日至6月15日。(編輯：廖小蕎)"
開工日新股抽籤登場！奇鋐4／6公開申購 抽中一張賺4.6萬大紅包,三立新聞網,2023-04-05T02:10:19.000Z,"記者戴玉翔／台北報導
新股抽籤又來了！散熱廠奇鋐（3017）現金增資案4月6日登場，承銷張數2550張，每股承銷價95元，以3月31日收盤價141元計算，抽中等同現賺4.6萬元，報酬率達48.42%。
奇鋐現金增資公開申購將於4月6日開跑，本次承銷張數為2550張，每股承銷價95元，4月6日至10日為公開申購期間；4月12日為公開抽籤日；4月20日為撥券日。若以3月31日收盤價141元試算，相當於抽中一張就有機會現賺約4.6萬元，潛在報酬率超過48.42%。
奇鋐2022年營收新台幣560.16億元，稅後盈餘41.62億元，EPS為11.78元，表現亮眼。奇鋐2023年2月營收42.57億元，月增51.48%、年增5.18%；自結稅後純益4.24億元，年增達81.97%，每股盈餘1.21元。前2月累計營收70.68億元，年減15.85%。
奇鋐董事會通過每股配發5.42元現金股利，其中包括4.52元盈餘分配及0.9元資本公積，配發率約46%，以3月31日收盤價141元計算，現金殖利率約3.84%，將於6月15日召開實體股東會。
更多三立新聞網報導諸葛亮臨死用盡最後一計！騙過世人1700多年 至今竟無人能解她到「50歲還被皇帝翻牌」！10年狂生6子 大兒子舉世聞名只花「3元外送平台費」！他爽中雲端發票100萬 30位中獎者名單出爐「降息」前遇震盪！過往數據曝光 專家：佈局股債資產時刻到了"
奇鋐 買盤持續進駐,鄭淑芳,2023-04-08T20:10:00.000Z,"奇鋐（3017）去年獲利剽悍，以EPS 11.78元寫下史上新高紀錄，再加上2月自結獲利表現亮眼，單月EPS達1.21元，成功吸引買盤持續進駐，7日股價再以1.76％的漲幅站上5日均線，終場收在144.5元，周漲幅達2.48％。
奇鋐去年因預見下半年NB、Desktop景氣恐下修，率先小幅降價，成功穩住稼動率，再加上伺服器接單暢旺，推升去年合併營收560.16億元、稅後純益41.62億元同步到頂，換算EPS達11.78元，今年元月營收28.11億元，儘管2月扳回一城，但累計前二月營收70.69億元，仍年減15.86％。
更多工商時報報導台灣本田首款國產油電車 逆勢降價新冠疫情升溫 西安緊急封城 恐衝擊半導體、汽車產業…世銀調降陸今明年GDP成長"
AI加持 奇鋐雙鴻營運補,李娟萍／台北報導,2023-04-09T20:10:00.000Z,"散熱模組廠奇鋐（3017）、雙鴻（3324）近股價走勢有如急行軍，今年以來累計漲幅分別達29％、55％，兩檔個股7日股價持續上揚，奇鋐上漲1.76％，收144.5元，雙鴻上漲1.77％，收230元。
奇鋐去年每股稅後純益（EPS）11.78元，董事會決議，擬配發5.42元現金股利，自結今年2月稅後純益4.24億元，較去年同期成長81.97％，EPS 1.21元。法人認為，隨著伺服器硬體概念升級，奇鋐營運可望逐步增溫。
雙鴻3月營收13.65億元，攀上14個月以來高點，月增38％，年增2.4％，主要成長動能來自伺服器及電競板卡業務持續增長。
雙鴻Q1營收32.78億元，季減4.3％，年減13.3％，季減衰退幅度收斂至個位數，主要由顯卡及伺服器散熱新品出貨帶動。
展望2023年，雙鴻上半年營收成長動能主要來自VGA產品，下半年則以伺服器為主要成長動能，法人預估，雙鴻全年營收年增6％至147億元，EPS 14.65元。
法人指出，AI需要龐大且複雜的高速運算，散熱需求也高。奇鋐及雙鴻營運展望正向，惟目前評價尚屬合理，建議中性看待。
更多工商時報報導iPhone組裝將倍增 立訊大擴廠 叫陣鴻海、和碩台泥認購飛宏私募 攻儲能弘凱車用耕耘有成 營運樂觀"
【公告】奇鋐 2023年3月合併營收47.66億元 年增13.68%,中央社,2023-04-10T00:31:39.000Z,"日期： 2023 年 04 月 10日
上市公司：奇鋐 (3017)
單位：仟元"
《電腦設備》奇鋐現增3000萬股 股款收足,時報資訊,2023-04-17T07:50:18.000Z,【時報-台北電】奇鋐(3017)現金增資發行新股3000萬股，每股認購價95元，28.5億元股款收足。現金增資基準日為4月17日，預定股款繳納憑證上市日為4月20日。（編輯：邱致馨）
【公告】奇鋐111年現金增資收足股款暨增資基準日,中央社,2023-04-17T07:43:24.000Z,"日 期：2023年04月17日
公司名稱：奇鋐 (3017)
主 旨：奇鋐111年現金增資收足股款暨增資基準日
發言人：陳易成
說 明：
1.事實發生日:112/04/17
2.公司名稱:奇鋐科技股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:本公司111年現金增資發行普通股30,000,000股，每股認購價格新台幣95元，
實收股款總額新台幣2,850,000,000元，業已全數收足。
6.因應措施:
(1)茲訂定112年4月17日為現金增資基準日。
(2)預定股款繳納憑證上市日期為112年4月20日。
7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):無。"
潛力股：奇鋐,財訊快報,2023-04-27T05:32:56.000Z,【財訊快報／記者王宜弘報導】PC市況否極泰來，伺服器、通訊市況穩健升溫，散熱模組大廠奇鋐(3017)在去年EPS繳出11.78元的歷史紀錄之後，今年營收獲利有望持續成長。儘管景氣因素衝擊，今年伺服器業務未如預期，加上PC市場續挫，該公司首季營收以118.34億元，較去年同期衰退6%，但如今市況回升，第二季起可望展現逐季向上的走勢。其中，PC市場在全球各大品牌商努力清理庫存之下，目前終端經銷商的拉貨意願已經回升，供應鏈確認第二季中下旬景氣可望邁向復甦行情，下半年旺季行情可以期待，有助奇鋐相關業務否極泰來，且該公司近年PC業務佔比雖降，但市占擴大，業績相對穩定。伺服器業務方面，儘管上半年市況不如預期，且近期又傳出美系一線CSP大砍資本支出，但隨著微軟、谷歌上季財報繳出佳績，對後市展望也釋出樂觀訊息，資本支出穩定提升，供應鏈士氣大振，奇鋐今年有2家中國客戶、1家美國客戶進場，營收占比衝3成。此外，奇鋐越南廠投產後，提供一年逾百億的產能規模，在地緣政治動盪、歐美客戶尋求非中產能之下，有助奇鋐爭取更多訂單，預估今年越南廠貢獻業績25%，明年拼4成。
散熱需求強 雙鴻奇鋐同慶,鄭郁平／台北報導,2023-04-27T20:10:00.000Z,"人工智慧（AI）、伺服器、高效能運算（HPC）對散熱需求大幅提升，帶起硬體需求，加上客戶持續研發、推出新平台，國內散熱模組大廠雙鴻（3324）、奇鋐（3017）營運受惠可期，下半年成長力道強勁。
受惠VGA顯卡新品去年底上市後業績走強、電競NB需求回溫，雙鴻3月營收13.65億元，月增38.02％、年增2.42％，創逾一年新高，首季營收逐月走強，首季營收也回升至32.78億元。
雙鴻18日股價跌破5日均線後雖一度受均線反壓，惟27日出量拉出長紅K，終場大漲8.73％，一舉收復5日均線及月線，且終場收上最高價249元。
此外，奇鋐去年全年每股稅後純益（EPS）11.78元，法人指出，以27日收盤價153.5元換算，本益比僅約13倍，遠低於雙鴻的16.96倍，後續補漲空間可期，加上KD指標甫自低檔黃金交叉，多頭火種蠢蠢欲動。
儘管筆電產品上半年仍在庫存去化中，惟電競筆電需求已領先見到回溫跡象，庫存去化預估上半年有望告結束，下半年一般筆電需求亦可望復甦，法人看好，將挹注雙鴻下半年營運成長動能，整體筆電產品營收小幅成長可期。
此外，Intel、AMD兩大廠陸續推出新一代伺服器晶片，高效熱散器規格也虛要同步升級，法人看好伺服器供應鏈的散熱模組今年營運成長強勁，其中，Intel Eagle stream新平台預計第三季起逐步放量，亦可望帶動散熱模組廠拉貨量提升。
更多工商時報報導養地怎麼認定？ 動工合理期間出爐徐秀蘭：能源政策明確 就能拚出產業需要的電台灣本田首款國產油電車 逆勢降價"
熱門股：奇鋐(3017)、卜蜂(1215)、敦陽科(2480)、安勤(3479)、系統電(5309),財訊快報,2023-05-04T02:56:09.000Z,奇鋐(3017)：PC市況觸底反彈，且近年轉往基地台、伺服器領域，可望受惠AI伺服器帶來的散熱需求。早盤沿5日線持續上揚漲7%，最高來到178元。卜蜂(1215)：受原物料帶動飼料價格，豬肉與雞肉價格維持高檔，且高價原料庫存接近去化完畢，Q2表現有望優於上季。早盤沿5日線走高，最高來到103元。敦陽科(2480)：數位轉型驅動下，持續擴充雲端、資安、AI產品，和開拓新客戶訂單，今年營運可望維持高檔。早盤一度接近漲停板後收斂，漲幅維持5%以上。安勤(3479)：醫療業務與零售訂單能見度佳，2024年美國大選有望帶動投票機、驗票機等換機潮。早盤沿5日線上漲，最高來到114元。系統電(5309)：胎壓偵測器（TPMS）及工業電腦業務暢旺，且分割儲能事業成立「電統能源」有利明顯貢獻營運。早盤開平走高，最高來到44.8元。(周佳蓉)
《熱門族群》外資看散熱廠 奇鋐聲量最大 高喊200元,時報資訊,2023-05-04T02:40:00.000Z,"【時報記者張漢綺台北報導】儘管終端產業市況不佳，且奇鋐(3017)股價已大漲50%，美系外資最新報告還是以明年預估獲利，給予奇鋐200元高目標價，激勵奇鋐盤中股價強勢走高，但對雙鴻(3324)及建準(2421)則相對保守，雖然也調升評等，但僅給予「觀望」評等。
根據DIGITIMES研究中心分析師蕭聖倫觀察，成熟巿場高利率、高通膨環境未見顯著改善，對消費者與企業支出衝擊不斷擴大，已嚴重影響美系雲端巨頭資料中心的建置與規畫，並繼續削弱伺服器品牌商的企業訂單，第1季大型公有雲業者包括Meta及亞馬遜(Amazon)皆看淡雲端業務前景，明顯放緩拉貨力道，使美系資料中心業者整體出貨季減超過8%，而成熟國家企業用戶亦大幅降低自有伺服器布建，使品牌商包括戴爾(Dell)及惠普(HPE)出貨皆季減2位數百分比，中系資料中心亦在美國高階IC禁令及中國數位經濟停滯影響下，出貨呈現季衰退。
不僅第1季狀況不好，第2季展望也持續疲弱，DIGITIMES預期出貨可望小幅反彈近4%，其中美系資料中心出貨將不如整體表現，因預期Meta仍將繼續下修出貨，而微軟(Microsoft)、Google等業者雖開始因應ChatGPT熱潮增加AI伺服器訂單，但其佔整體伺服器出貨比率有限，品牌業者第2季預期表現較佳，出貨可季增中高個位數，因業者將開始衝刺新一代平台出貨。中系資料中心業者因基期較低，出貨亦將有個位數季增表現。
不過，全球伺服器需求低迷不振，且AI相關伺服器訂單也是零星可數，整體產業狀況不佳，且奇鋐股價已大漲50%，未影響美系外資對奇鋐的關愛，美系外資最新報告以預期奇鋐伺服器業務在2022年到2025年年複合成長率可以達20%，並以奇鋐明年的業績，將奇鋐目標價上調至200元，雖然美系外資報告也看好雙鴻及建準可望受惠伺服器平台升級及和PC產業回升，但對兩家看法相對保守，僅給予「觀望」評等，雙鴻目標價為260元，建準目標價為58元。"
