headline,author,time,content
〈焦點股〉5大電商股喜迎年假商機 富邦媒站上8字頭,鉅亨網記者王莞甯 台北,2023-01-17T02:16:49.000Z,"農曆春節將至，民眾採購年菜、伴手禮和居家清潔相關動能強勁，再加上行政院拍板農曆年後將普發 6000 元予全民，因此，儘管今 (17) 日是虎年封關日，電商股仍受不少買盤青睞，成為過股過年的熱門族群，其中，電商股王富邦媒 (8454-TW) 一度大漲逾半根停板，收復 800 元整數關卡，創去年 8 月中旬以來新高，美而快 (5321-TW) 更大漲超過 8%。
除了富邦媒、美而快領漲，網家 (8044-TW) 和 91APP*-KY(6741-TW) 一度漲逾 2.5%，東森 (2614-TW) 也穩在紅盤上。
由於疫情趨緩，內需消費力較去年同期表現更熱絡，富邦媒強打春節不打烊，在年節期間只要標示春節不打烊的商品均可照常出貨，希望透過密集的物流布局，方便消費者一站購足。
網家則指出，站上近一周清潔家電銷量年增 60%，掃除用具買氣也持續增溫，對比上周業績增加 40%，而線上開運點燈也年增雙位數。
另一方面，網家分析 PChome 24h 購物站上訂單發現，今年消費者以多功能清潔家電為選購重點，尤其擁有自動洗拖布功能的掃地機器人成近日銷售黑馬；同時，PChome 24 購物站上桌遊業績穩定成長，年增 20%。
而服飾電商業者美而快則是擬定今年持續採 OMO 虛實整合策略，除了線上布局，也將陸續開出 300-500 坪數的小型複合式商場，目標至年底總實體店數達 6 個，以維持每年合併營收達雙位數的目標。
更多鉅亨報導•比比昂估明年獲利再翻倍 網家詹宏志料電商將見大變化•網家商店街啟動資本重組 減資後資本額剩180元"
《台北股市》鈊象、富邦媒 春節題材旺,時報資訊,2023-01-29T23:45:24.000Z,"【時報-台北電】台股兔年休市12天，期間適逢美股超級財報周，以及各類總經數據的公布，變數將遞延到30日開盤反映，不確定因素較高，然年終、紅包及還稅於民6,000元現金三大動能催動內需消費市場，鈊象（3293）、富邦媒（8454）年後可望再造高峰。
春節過後，台北國際電玩展緊接在2月2日登場，遊戲股蓄勢待發，產業股王鈊象旗下遊戲如《明星三缺一》多為主打博弈或棋盤類的遊戲，過年期間更受玩家歡迎，今年更結合NFT推出相關活動，春節業績不斷電。
回顧2022年，鈊象受大陸疫情影響有限，線上遊戲業務維持成長態勢，美國地區的第二授權平台推出後，下半年貢獻逐步放大，截至12月止，單月營收連五個月站穩10億元大關；累計2022年全年自結營業淨利達60.05億元，稅前盈餘65.2億元，改寫史上新高，每股稅前盈餘46.27元。
展望2023年，鈊象開發的博弈新平台已打進美國市場，今年起將持續擴大市占，同時也朝向歐洲與東南亞市場進行布局。
此外，電商股王富邦媒去年12月營收達95.6億元，年增19.3％，創下同期新高，推升全年營收首度突破千億元關卡，達1,034.36億元，年成長17.01％。進入2023年後，法人看好台灣線上消費的滲透率持續攀高，大者恆大的趨勢下，與個別廠商的市占也將拉開差距。董事會6日宣布將斥資63億元打造中區物流中心倉儲建物，及規劃投資12.7億元採購倉儲設備，可望鞏固自身在倉儲物流上的競爭優勢。(新聞來源 : 工商時報一柯宗沅／台北報導)"
《百貨股》年後開工 富邦媒momo拚賺甩肉財,時報資訊,2023-01-30T23:55:11.000Z,"【時報記者張漢綺台北報導】年後瘦身商機湧現，台灣線上零售業龍頭富邦媒(8454)momo自2月1日至2月28日祭出《easy享瘦節》活動，全站網羅超過3萬款健身器材、破千件窈窕保健食品全面下殺5折起，全力衝刺相關商品業績。
momo購物網分享，近一周健身及窈窕保健相關商品買氣狂飆近5成，尤其銀髮運動風潮當道，自今年1月至今帶動律動機及健走機等居家健身器材銷售成長達100%，沉浸式健身商機亦帶動高規智能居家健身器材買氣；有助順暢保養、促進新陳代謝的窈窕保健食品也是消費者選購的重點；現代人外食比例高，加上消費者越來越重視身材管理，「窈窕保健食品」買氣隨之旺盛，銷售年增逾3成，momo據站上銷售觀察，訴求順暢保養、促進新陳代謝的商品最受消費者青睞，購買主力則為30歲至54歲的上班族群。
為助消費者開工快速找回優雅體態，momo自2月1日至2月28日祭出《easy享瘦節》活動熱情助陣，全站網羅超過3萬款健身器材、破千件窈窕保健食品全面下殺5折起，希望衝高瘦身相關商品業績。
momo旗下通路包含購物網、摩天商城、電視購物及型錄，2022年第4季合併營收逾318億元，年增18.4%，改寫單季歷史新高，累計2022年合併營收達1034.4億元，年增17%，再創歷年新高，成為首家年營收突破千億元台灣電商。"
年後瘦身需求湧現，富邦媒近一週健身保健買氣增五成,財訊快報,2023-01-31T08:18:23.000Z,【財訊快報／記者陳浩寧報導】農曆年後瘦身需求湧現，富邦媒(8454)旗下momo購物網分享，近一週健身及窈窕保健相關商品買氣狂飆近五成，尤其銀髮運動風潮當道，自今年1月至今帶動律動機及健走機等居家健身器材銷售成長達100%；沉浸式健身商機亦帶動高規智能居家健身器材買氣；此外，有助順暢保養、促進新陳代謝的窈窕保健食品也是消費者選購的重點。 富邦媒表示，近年樂齡健身風潮崛起，安全性高且訓練方式溫和的「律動機／健走機」買氣居高不下，而結合智能科技的高規格居家健身器材也在近年異軍突起，除了可串接健身APP安排個人化訓練，更能線上與教練連線運動，滿足沉浸式的運動體驗。 此外，現代人外食比例高，加上消費者越來越重視身材管理，「窈窕保健食品」買氣隨之旺盛，銷售年增逾三成。momo據站上銷售觀察，訴求順暢保養、促進新陳代謝的商品最受消費者青睞，購買主力則為30歲至54歲的上班族群。
富邦媒momo購物網搶攻返校商機,何英煒／台北報導,2023-02-03T12:59:04.000Z,"電商龍頭富邦媒（8454）旗下momo購物網，搶攻返校商機。近一週開學相關用品銷售較去年同期成長超過三成。
不僅momo，蝦皮也觀察表示，近期明顯感受到開學用品及3C產品的業績明顯增溫。
momo表示，為迎接新學期新氣象，不少家長會趁開學前替孩子汰舊換新開學行頭，今年以主打護脊減壓功效的「書包」、支援多段高度調節的「成長型書桌椅」，以及有助增添學習趣味的「文具」最受消費者青睞。
momo即日起至23祭出「Back兔School」活動應援，網羅百大育兒品牌、超過萬件學習用品限時下殺3折起，指定商品消費「滿988元現折100元、滿1,888元現折200元」，還有滿額登記送KACOGREEN中性筆組等好康加碼。
更多中時新聞網報導台股回補潮到何時？外資反手調節「這時點」 內行：3種股票腳麻都得跑美股他最強！兩支股票愈爛愈噴 台股開紅盤穩了？謝金河斷言：1族群鐵定暴衝財經小白看過來！勞保、勞退一次看懂 退休門檻要存「這數字」才夠"
鉅亨速報 - Factset 最新調查：富邦媒(8454-TW)目標價調升至655元，幅度約8.26%,鉅亨網新聞中心,2023-02-04T09:10:19.000Z,"根據FactSet最新調查，共10位分析師，對富邦媒(8454-TW)提出目標價估值：中位數由605元上修至655元，調升幅度8.26%。其中最高估值905元，最低估值430元。
綜合評級 - 共有10位分析師給予富邦媒(8454-TW)評價：積極樂觀5位、保持中立5位、保守悲觀1位。
富邦媒(8454-TW)今(3日)收盤價為777元。近5日股價下跌2.63%，相關百貨貿易類指數近5日下跌0.05%，台灣加權指數上漲4.48%，短期股價無明顯表現。
最新相關新聞
台股即將進入百花齊放的大多頭，震盪修正就是最好的進場機會！
鉅亨速報 - Factset 最新調查：富邦媒(8454-TW)EPS預估下修至18.17元，預估目標價為605元
盤中速報 - 富邦媒(8454)急跌-2.19%報761.0元，成交522張
【新台股龍捲風】兔年跳躍年線，外資被迫回補722億，6719力智4979華星光強拉漲停
盤中速報 - 富邦媒(8454)急跌-2.2%報798.0元，成交362張
資料來源：Factset，數據僅供參考，不作為投資建議。
更多鉅亨報導"
《百貨股》富邦媒2月20日線上英文法說,時報資訊,2023-02-07T07:18:10.000Z,【時報-台北電】富邦媒(8454)112年2月20日14：30舉辦線上英文法說會，屆時說明公司未來營運發展計畫及111年第4季法說會簡報與其他已公開發布之財務數字、經營績效等相關資訊。(編輯：廖小蕎)
【公告】富邦媒受邀參加J.P. Morgan舉辦之Taiwan CEO-CFO Conference,中央社,2023-02-10T06:34:09.000Z,"日 期：2023年02月10日
公司名稱：富邦媒 (8454)
主 旨：富邦媒受邀參加J.P. Morgan舉辦之Taiwan CEO-CFO Conference
發言人：谷元宏
說 明：
符合條款第四條第XX款：12
事實發生日：112/02/21
1.召開法人說明會之日期：112/02/21
2.召開法人說明會之時間：09 時 00 分
3.召開法人說明會之地點：線上會議
4.法人說明會擇要訊息：本公司受邀參加J.P. Morgan舉辦之Taiwan CEO-CFO Conference，說明本公司未來營運發展計劃及111年第四季法說會簡報與其他已公開發佈之財務數字、經營績效等相關資訊。
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
富邦媒1月營收續創同期新高 網家創4個月低點,中央社,2023-02-10T13:42:21.000Z,"（中央社記者吳家豪台北2023年2月10日電）電商業者momo富邦媒 (8454) 1月雖逢農曆春節及面臨去年高基期，但在網路購物帶動下，合併營收達新台幣87.5億元，月減8.45%、年增3.98%，續創歷年同期新高。
PChome網路家庭 (8044) 1月合併營收約35.56億元，月減16.48%，年減16.76%，為近4個月低點。
富邦媒發布新聞稿表示，1月營運動能延續農曆春節採買潮，隨著節慶腳步逼近，春節置辦轉往聚焦除舊布新與開運相關商品，居家娛樂如電競筆電、電玩遊戲、桌遊等買氣也很熱絡。
富邦媒指出，今年春節假期長達10天，加上適逢疫情解封發酵，旅遊住宿與餐飲票券買氣顯著飆升；開學季商機也已悄悄湧現，機車消費需求升溫。
電商集團美而快 (5321) 公布1月合併營收約2.92億元，月減12.6%、年增7.11%；其中電商事業體營收達2.61億元，年增22%，帶動1月合併營收創同期新高。
美而快表示，電商事業體旗下商業品牌、網紅品牌與生活選物1月表現維持穩健，其中以商業品牌的成長力道最強勁。
美而快進一步指出，透過OMO虛實整合，可串連美而快集團所有平台的會員資料，藉由數據分析歸納出風格、調性相符的集團旗下品牌及外部品牌，規劃開設300到500坪的小型複合式商場，提供包含流行服飾、餐飲、美妝、生活美學等綜合性消費服務，預計今年開設5間複合式商場。"
《百貨股》富邦媒1月營收同期高 開學季添柴火,時報資訊,2023-02-10T08:45:16.000Z,"【時報記者張漢綺台北報導】台灣線上零售業龍頭富邦媒(8454)1月合併營收達87.5億元，年增4%，創下歷年同月新高，瞄準開學3C汰換升級需求，momo購物網即日起至2月28日力推《3C開學大FUN價》活動，加上情人節活動，希望為2月營收增添動能。
momo旗下通路包含購物網、摩天商城、電視購物及型錄，112年1月雖逢農曆春節假期及面臨去年高基期，1月合併營收為87.5億元，年增約4%，續創歷年同月新高，業績佔全公司營業額的95.5%。
富邦媒表示，1月延續農曆春節採買潮，隨著節慶腳步逼近，春節置辦轉往聚焦除舊佈新與開運相關商品，而居家娛樂如電競筆電、電玩遊戲、桌遊等買氣也很熱絡；而今年長達十天的春節假期與寒假的到來，加上適逢疫情解封議題的發酵，旅遊住宿與餐飲票券買氣顯著飆升，開學季商機也已悄悄湧現，機車消費需求升溫。
2月即將迎來西洋情人節，momo推出《情人節》活動搶攻放閃商機，且瞄準開學3C汰換升級需求， momo購物網即日起至2月28日力推《3C開學大FUN價》活動，網羅全站筆電配件、3C周邊等超過上萬件商品限時優惠6折起，指定筆電單筆滿5,000元登記送5% mo幣，最高回饋1000元mo幣，希望能夠衝高2月營收。"
富邦媒1月營收 同期新高,林淑惠／台北報導,2023-02-10T20:10:00.000Z,"富邦媒（8454）10日公告1月營收，雖逢農曆春節假期及面臨去年高基期，營運仍續創歷史同期新高，單月合併營收87.5億元，年增約4％。其中，momo網路購物1月營收改寫歷史同期紀錄，業績佔全公司營業額的95.5％，繳出亮麗成績單。
富邦媒表示，1月營運動能延續農曆春節檔期的採買潮，且隨著節慶腳步逼近，帶動除舊佈新與開運相關商品買氣暢旺。而居家娛樂如電競筆電、電玩遊戲、桌遊等買氣也十分熱絡。長達10天的春節假期與學校寒假，加上適逢疫情解封效益發酵，旅遊住宿與餐飲票券買氣顯著飆升，以及開學季商機湧現，機車消費需求升溫，推升元月整體業績上揚。
展望2月業績，因即將迎來西洋情人節，也是消費購物送禮旺季，富邦媒預估，本檔期人流年增將達35％。此外，返校商機近期噴發，富邦媒統計2月初近一週momo購物網的開學相關用品銷售，較去年同期成長超過3成：其中，中高年級生汰舊換新需求帶動書包買氣翻倍成長，而因應孩童各階段成長調整高度的「成長型書桌椅」，單月最高更狂賣破千組。
除此，近來亦迎來開學3C汰換升級需求，momo購物網今年網羅全站筆電配件、3C周邊等超過上萬件商品限時優惠6折起，預計帶動開學季業績銷售年增逾5成。
富邦媒截至2022年第三季累積註冊會員1,160萬，年增7.7％，其中女性占比65％，核心消費族群落在25～49歲，平均訂單金額2,038元。目前站上擁有2.5萬個品牌。
富邦媒將於20日舉辦線上法說會，預期將揭露2023年展望。由於疫情帶動電商業績成長的高基期已過，身為國內電商龍頭的富邦媒對於今年電商產業展望將動見觀瞻。富邦媒截至2022年第三季每股稅後純益（EPS）為11.8元。
更多工商時報報導中國與瑞士擬股市互通工商社論》論海外就業劇減二十多萬人的迷思環球晶明年產能翻倍跳"
