Unnamed: 0,date,stock_id,link,source,title,is_similar
16,2023-03-15 04:59:22,6125,https://tw.stock.yahoo.com/news/%E7%84%A6%E9%BB%9E%E8%82%A1-%E5%BB%A3%E9%81%8B%E8%BD%89%E7%9B%88%E5%A4%A7%E6%96%B9%E9%85%8D%E8%82%A1%E5%88%A,Yahoo奇摩股市,〈焦點股〉廣運轉盈大方配股利1.62元 今爆萬張大量衝半年高價 - Yahoo奇摩股市,1
17,2023-03-21 07:00:00,6125,https://tw.stock.yahoo.com/news/%E5%BB%A3%E9%81%8B2022%E5%B9%B4%E7%87%9F%E6%94%B6%E6%88%90%E9%95%B7%E9%80%BE3%E6%88%90-%E4%BB%8A%E5%B9%B4%E5%89%8D2%E5%80%8B%E6%9C%88%E4%B9%9F%E5%A2%9E%E6%BA%AB-054751689.htm,Yahoo奇摩股市,廣運2022年營收成長逾3成 今年前2個月也增溫 - Yahoo奇摩股市,0
18,2023-03-21 07:00:00,6125,https://tw.news.yahoo.com/%E5%BB%A3%E9%81%8B2022%E5%B9%B4%E7%87%9F%E6%94%B6%E6%88%90%E9%95%B7%E9%80%BE3%E6%88%90-%E4%BB%8A%E5%B9%B4%E5%89%8D2%E5%80%8B%E6%9C%88%E4%B9%9F%E5%A2%9E%E6%BA%AB-054751689.htm,Yahoo奇摩新聞,廣運2022年營收成長逾3成 今年前2個月也增溫 - Yahoo奇摩新聞,1
19,2023-03-22 02:28:00,6125,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=2ddbd5d5-571c-4650-b520-69b1a40618b8,MoneyDJ理財網,廣運今年展望佳；設備接單穩/太陽能也賺錢- 新聞 - MoneyDJ理財網,0
20,2023-03-22 05:47:51,6125,https://www.chinatimes.com/realtimenews/20230322003297-260410?ctrack=pc_main_rtime_p07,中時新聞網 Chinatimes.com,廣運2022年營收成長逾3成今年前2個月也增溫- 財經 - 中時新聞網 Chinatimes.com,0
21,2023-03-22 05:48:45,6125,https://ctee.com.tw/news/industry/830002.html,工商時報,廣運去年營收成長逾3成 今年前2月也增溫 - 工商時報,0
22,2023-03-22 06:05:50,6125,https://tw.stock.yahoo.com/news/%E5%85%89%E9%9B%BB%E8%82%A1-%E5%BB%A3%E9%81%8B2022%E5%B9%B4%E7%87%9F%E6%94%B6%E6%88%90%E9%95%B7%E9%80%BE3%E6%88%90-%E4%BB%8A%E5%B9%B4%E5%89%8D2%E5%80%8B%E6%9C%88%E4%B9%9F%E5%A2%9E%E6%BA%AB-055740082.htm,Yahoo奇摩股市,《光電股》廣運2022年營收成長逾3成 今年前2個月也增溫 - Yahoo奇摩股市,1
23,2023-03-22 06:26:12,6125,https://tw.news.yahoo.com/%E5%BB%A3%E9%81%8B2022%E5%B9%B4%E7%87%9F%E6%94%B6%E6%88%90%E9%95%B7%E9%80%BE3%E6%88%90-%E4%BB%8A%E5%B9%B4%E5%89%8D2%E5%80%8B%E6%9C%88%E4%B9%9F%E5%A2%9E%E6%BA%AB-054751689.htm,Yahoo奇摩新聞,廣運2022年營收成長逾3成 今年前2個月也增溫 - Yahoo奇摩新聞,1
24,2023-03-22 06:26:12,6125,https://tw.stock.yahoo.com/news/%E5%BB%A3%E9%81%8B2022%E5%B9%B4%E7%87%9F%E6%94%B6%E6%88%90%E9%95%B7%E9%80%BE3%E6%88%90-%E4%BB%8A%E5%B9%B4%E5%89%8D2%E5%80%8B%E6%9C%88%E4%B9%9F%E5%A2%9E%E6%BA%AB-054751689.htm,Yahoo奇摩股市,廣運2022年營收成長逾3成 今年前2個月也增溫 - Yahoo奇摩股市,1
25,2023-03-22 06:32:00,6125,https://tw.stock.yahoo.com/news/%E5%BB%A3%E9%81%8B2022%E5%B9%B4%E7%87%9F%E6%94%B6%E6%88%90%E9%95%B7%E9%80%BE3%E6%88%90-%E4%BB%8A%E5%B9%B4%E5%89%8D2%E5%80%8B%E6%9C%88%E4%B9%9F%E5%A2%9E%E6%BA%AB-054751689.htm,Yahoo奇摩股市,廣運2022年營收成長逾3成 今年前2個月也增溫 - Yahoo奇摩股市,1
26,2023-03-22 07:00:00,6125,https://ctee.com.tw/news/industry/830002.html,工商時報,廣運去年營收成長逾3成 今年前2月也增溫 - 工商時報,1
27,2023-03-22 07:00:00,6125,https://wantrich.chinatimes.com/news/20230322900600-420101,旺得富 WantRich,廣運2022年營收成長逾3成 今年前2個月也增溫 - 旺得富 WantRich,0
28,2023-03-22 07:00:00,6125,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=2ddbd5d5-571c-4650-b520-69b1a40618b8,MoneyDJ理財網,廣運今年展望佳；設備接單穩/太陽能也賺錢- 新聞 - MoneyDJ理財網,1
29,2023-03-22 07:00:00,6125,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=2ddbd5d5-571c-4650-b520-69b1a40618b8,MoneyDJ理財網,廣運今年展望佳；設備接單穩/太陽能也賺錢 - MoneyDJ理財網,1
30,2023-04-06 07:00:00,6125,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=b61c9fbf-d4ab-4d30-98c4-1f5762147c81,MoneyDJ理財網,廣運群豐欣業4月中開幕；並發表智慧物流系統 - MoneyDJ理財網,0
31,2023-04-06 07:00:00,6125,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=b61c9fbf-d4ab-4d30-98c4-1f5762147c81,MoneyDJ理財網,廣運群豐欣業4月中開幕；並發表智慧物流系統- 新聞 - MoneyDJ理財網,1
32,2023-04-07 07:00:00,6125,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E6%9B%B4%E6%AD%A3-%E5%BB%A3%E9%81%8B%E8%91%A3%E4%BA%8B%E6%9C%83%E6%B1%BA%E8%AD%B0%E9%80%9A%E9%81%8E%E5%8F%96%E5%BE%97%E4%B8%8D%E5%8B%95%E7%94%A2%E6%A1%88-120217528.htm,Yahoo奇摩股市,【公告】[更正]廣運董事會決議通過取得不動產案 - Yahoo奇摩股市,0
33,2023-04-07 07:00:00,6125,https://news.cnyes.com/news/id/5139408,Anue鉅亨,規劃集團發展廣運以18億元拿下桃園平鎮1.4萬坪工業不動產| Anue鉅 ... - Anue鉅亨,0
34,2023-04-07 07:00:00,6125,https://tw.stock.yahoo.com/news/%E8%A6%8F%E5%8A%83%E9%9B%86%E5%9C%98%E7%99%BC%E5%B1%95-%E5%BB%A3%E9%81%8B%E4%BB%A518%E5%84%84%E5%85%83%E6%8B,Yahoo奇摩股市,規劃集團發展 廣運以18億元拿下桃園平鎮1.4萬坪工業不動產 - Yahoo奇摩股市,0
35,2023-04-07 07:00:00,6125,https://news.cnyes.com/news/id/5139408,Anue鉅亨,規劃集團發展 廣運以18億元拿下桃園平鎮1.4萬坪工業不動產 - Anue鉅亨,1
36,2023-04-07 09:57:40,6125,https://news.cnyes.com/news/id/5139372?exp=a,Anue鉅亨,廣運:公告本公司董事會決議通過取得不動產案 - Anue鉅亨,0
37,2023-04-07 11:48:09,6125,https://news.cnyes.com/news/id/5139408,Anue鉅亨,規劃集團發展 廣運以18億元拿下桃園平鎮1.4萬坪工業不動產 - Anue鉅亨,1
38,2023-04-07 11:48:09,6125,https://tw.stock.yahoo.com/news/%E8%A6%8F%E5%8A%83%E9%9B%86%E5%9C%98%E7%99%BC%E5%B1%95-%E5%BB%A3%E9%81%8B%E4%BB%A518%E5%84%84%E5%85%83%E6%8B,Yahoo奇摩股市,規劃集團發展 廣運以18億元拿下桃園平鎮1.4萬坪工業不動產 - Yahoo奇摩股市,1
39,2023-04-07 12:02:17,6125,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E6%9B%B4%E6%AD%A3-%E5%BB%A3%E9%81%8B%E8%91%A3%E4%BA%8B%E6%9C%83%E6%B1%BA%E8%AD%B0%E9%80%9A%E9%81%8E%E5%8F%96%E5%BE%97%E4%B8%8D%E5%8B%95%E7%94%A2%E6%A1%88-120217528.htm,Yahoo奇摩股市,【公告】[更正]廣運董事會決議通過取得不動產案 - Yahoo奇摩股市,1
40,2023-04-11 07:00:00,6125,https://news.cnyes.com/news/id/5143040,Anue鉅亨,"廣運:代子公司金運科技股份有限公司-公告董事會決議資金貸與聯屬公司-廣運機電（蘇州）有限公司人民幣2,000萬元案。(符合第一項第三款) - Anue鉅亨",0
41,2023-04-11 08:39:33,6125,https://news.cnyes.com/news/id/5143190,Anue鉅亨,廣運:代子公司金運科技股份有限公司-公告董事會決議資金貸與聯屬 ... - Anue鉅亨,0
42,2023-04-11 08:39:33,6125,https://news.cnyes.com/news/id/5143190,Anue鉅亨,"廣運:代子公司金運科技股份有限公司-公告董事會決議資金貸與聯屬公司-廣運機電（蘇州）有限公司人民幣2,000萬元案。(符合第一項第三款) - Anue鉅亨",1
43,2023-04-13 07:00:00,6125,https://news.cnyes.com/news/id/5144955,Anue鉅亨,廣運旗下群豐欣業揭幕 成為集團展示智慧物流系統利器 - Anue鉅亨,0
44,2023-04-14 03:30:19,6125,https://ec.ltn.com.tw/article/breakingnews/4270190,自由財經,看好高雄智慧倉儲物流市場 廣運旗下群豐欣業正式開幕 - 自由財經,0
45,2023-04-14 03:51:14,6125,https://udn.com/news/story/7241/7097697,聯合新聞網,廣運集團旗下群豐欣業開幕 為集團拓展智慧物流開新頁 - 聯合新聞網,0
46,2023-04-14 03:51:14,6125,https://udn.com/news/story/7241/7097697?from=udn-ch1_breaknews-1-cate6-news,聯合新聞網,廣運集團旗下郡豐欣業開幕 為集團拓展智慧物流開新頁 - 聯合新聞網,1
47,2023-04-14 03:51:34,6125,https://money.udn.com/money/story/5612/7097697,經濟日報,廣運集團旗下郡豐欣業開幕 為集團拓展智慧物流開新頁 - 經濟日報,1
48,2023-04-14 03:57:00,6125,https://udn.com/news/story/7241/7097723?from=udn-catebreaknews_ch2,聯合新聞網,進軍智慧物流 廣運子公司群豐欣業今盛大開幕 - 聯合新聞網,0
49,2023-04-14 03:59:26,6125,https://udn.com/news/story/7241/7097723,聯合新聞網,進軍智慧物流 廣運子公司群豐欣業今盛大開幕 - 聯合新聞網,1
50,2023-04-14 03:59:28,6125,https://money.udn.com/money/story/5612/7097723?from=edn_newestlist_cate_side,經濟日報,進軍智慧物流 廣運子公司群豐欣業今盛大開幕 - 經濟日報,1
51,2023-04-14 04:30:13,6125,https://www.chinatimes.com/realtimenews/20230414002517-260410?ctrack=pc_main_rtime_p02,中時新聞網 Chinatimes.com,廣運高雄台糖成功物流園區開幕 - 中時新聞網 Chinatimes.com,0
52,2023-04-14 05:00:14,6125,https://tw.stock.yahoo.com/news/%E5%BB%A3%E9%81%8B%E9%AB%98%E9%9B%84%E5%8F%B0%E7%B3%96%E6%88%90%E5%8A%9F%E7%89%A9%E6%B5%81%E5%9C%92%E5%8D%80%E9%96%8B%E5%B9%95-043013917.htm,Yahoo奇摩股市,廣運高雄台糖成功物流園區開幕 - Yahoo奇摩股市,0
53,2023-04-14 05:37:01,6125,https://www.ttv.com.tw/finance/view/042023141135E86448E387634D7885097468F50D79FB04E3/587,台視,廣運強化智慧物流倉儲，子公司群豐欣業開幕 - 台視,0
54,2023-04-14 05:40:26,6125,https://tw.stock.yahoo.com/news/%E5%85%89%E9%9B%BB%E8%82%A1-%E5%BB%A3%E9%81%8B%E9%AB%98%E9%9B%84%E5%8F%B0%E7%B3%96%E6%88%90%E5%8A%9F%E7%89%A9%E6%B5%81%E5%9C%92%E5%8D%80%E9%96%8B%E5%B9%95-052610181.htm,Yahoo奇摩股市,《光電股》廣運高雄台糖成功物流園區開幕 - Yahoo奇摩股市,1
55,2023-04-14 06:32:54,6125,https://m.cnyes.com/news/id/5144955,Anue鉅亨網,廣運旗下群豐欣業揭幕 成為集團展示智慧物流系統利器 - Anue鉅亨網,1
56,2023-04-14 06:32:54,6125,https://m.cnyes.com/news/id/5144955,鉅亨,廣運旗下群豐欣業揭幕 成為集團展示智慧物流系統利器 - 鉅亨,1
57,2023-04-14 06:32:54,6125,https://news.cnyes.com/news/id/5144955,Anue鉅亨,廣運旗下群豐欣業揭幕 成為集團展示智慧物流系統利器 - Anue鉅亨,1
58,2023-04-14 07:00:00,6125,https://money.udn.com/money/story/5612/7099024?from=edn_next_story,經濟日報,廣運成立半導體事業處 今年喜迎封測廠訂單入袋 - 經濟日報,0
59,2023-04-14 07:00:00,6125,https://udn.com/news/story/7241/7097723,聯合新聞網,進軍智慧物流 廣運子公司群豐欣業今盛大開幕 - 聯合新聞網,1
60,2023-04-14 07:00:00,6125,https://tw.stock.yahoo.com/news/%E5%BB%A3%E9%81%8B%E6%8E%A5%E5%96%AE%E5%89%B5%E9%AB%98-%E4%BB%8A%E5%B9%B4%E7%9C%8B%E6%97%BA-201000408.htm,Yahoo奇摩股市,廣運接單創高 今年看旺 - Yahoo奇摩股市,0
61,2023-04-14 07:00:00,6125,https://udn.com/news/story/7241/7097697,聯合新聞網,廣運集團旗下群豐欣業開幕 為集團拓展智慧物流開新頁 - 聯合新聞網,1
62,2023-04-14 07:00:00,6125,https://www.ttv.com.tw/finance/view/042023141135E86448E387634D7885097468F50D79FB04E3/587,台視,廣運強化智慧物流倉儲，子公司群豐欣業開幕 - 台視,1
63,2023-04-14 07:00:00,6125,https://www.ttv.com.tw/finance/view/042023141135E86448E387634D7885097468F50D79FB04E3/587,ttv.com.tw,廣運強化智慧物流倉儲，子公司群豐欣業開幕 - ttv.com.tw,0
64,2023-04-14 07:00:00,6125,https://tw.stock.yahoo.com/news/%E5%85%89%E9%9B%BB%E8%82%A1-%E5%BB%A3%E9%81%8B%E6%8E%A5%E5%96%AE%E5%89%B5%E9%AB%98-%E4%BB%8A%E5%B9%B4%E7%9C%8B%E6%97%BA-023534509.htm,Yahoo奇摩股市,《光電股》廣運接單創高 今年看旺 - Yahoo奇摩股市,1
65,2023-04-14 13:11:11,6125,https://udn.com/news/story/7241/7099024?from=udn-ch1_breaknews-1-cate6-news,聯合新聞網,廣運成立半導體事業處 今年喜迎封測廠訂單入袋 - 聯合新聞網,1
66,2023-04-14 13:11:38,6125,https://money.udn.com/money/story/5612/7099024,經濟日報,廣運成立半導體事業處 今年喜迎封測廠訂單入袋 - 經濟日報,1
67,2023-04-14 20:10:00,6125,https://tw.stock.yahoo.com/news/%E5%BB%A3%E9%81%8B%E6%8E%A5%E5%96%AE%E5%89%B5%E9%AB%98-%E4%BB%8A%E5%B9%B4%E7%9C%8B%E6%97%BA-201000408.htm,Yahoo奇摩股市,廣運接單創高 今年看旺 - Yahoo奇摩股市,1
68,2023-04-15 02:41:47,6125,https://tw.stock.yahoo.com/news/%E5%85%89%E9%9B%BB%E8%82%A1-%E5%BB%A3%E9%81%8B%E6%8E%A5%E5%96%AE%E5%89%B5%E9%AB%98-%E4%BB%8A%E5%B9%B4%E7%9C%8B%E6%97%BA-023534509.htm,Yahoo奇摩股市,《光電股》廣運接單創高 今年看旺 - Yahoo奇摩股市,1
69,2023-04-15 07:00:00,6125,https://wantrich.chinatimes.com/news/20230415900173-420101,旺得富 WantRich,廣運接單創高 今年看旺 - 旺得富 WantRich,0
70,2023-04-16 07:00:00,6125,https://money.udn.com/money/story/11074/7101975,經濟日報,廣運衝刺半導體物流告捷| 櫃買動態| 證券| 經濟日報 - 經濟日報,0
71,2023-04-16 07:00:00,6125,https://udn.com/news/story/7254/7101975,聯合新聞網,廣運衝刺半導體物流 告捷 - 聯合新聞網,0
72,2023-04-16 07:00:00,6125,https://money.udn.com/money/story/11074/7101975,經濟日報,廣運衝刺半導體物流 告捷 - 經濟日報,0
73,2023-04-16 15:33:22,6125,https://money.udn.com/money/story/11074/7101975,經濟日報,廣運衝刺半導體物流告捷 - 經濟日報,1
74,2023-04-16 15:33:22,6125,https://udn.com/news/story/7254/7101975,聯合新聞網,廣運衝刺半導體物流 告捷 - 聯合新聞網,1
75,2023-04-17 00:34:20,6125,https://tw.stock.yahoo.com/news/%E5%BB%A3%E9%81%8B%E5%AD%90%E5%85%AC%E5%8F%B8%E7%BE%A4%E8%B1%90%E9%AB%98%E9%9B%84%E7%89%A9%E6%B5%81%E5%9C%92%E5%8D%80%E9%96%8B%E5%B9%95-%E5%BC%B7%E6%94%BB%E6%99%BA%E6%85%A7%E8%87%AA%E5%8B%95%E5%80%89%E5%84%B2-002721853.htm,Yahoo奇摩股市,廣運子公司群豐高雄物流園區開幕，強攻智慧自動倉儲 - Yahoo奇摩股市,0
76,2023-04-17 01:05:00,6125,https://fnc.ebc.net.tw/fncnews/content/160072,EBC東森財經新聞,個股：廣運(6125)子公司群豐高雄物流園區開幕，強攻智慧自動倉儲 - EBC東森財經新聞,0
77,2023-04-18 07:00:00,6125,https://tw.stock.yahoo.com/news/%E5%82%B3%E7%94%A2-10%E5%B9%B4%E6%9C%80%E5%A4%A7%E4%BA%A4%E6%98%93-%E5%BB%A3%E9%81%8B18%E5%84%84%E8%B2%B7%E5%B9%B3%E9%8E%AE%E5%B7%A5%E6%A5%AD%E5%8D%80%E8%90%AC%E5%9D%AA%E5%BB%A0%E6%88%BF-235909250.htm,Yahoo奇摩股市,《傳產》10年最大交易 廣運18億買平鎮工業區萬坪廠房 - Yahoo奇摩股市,0
78,2023-04-18 07:00:00,6125,https://news.cnyes.com/news/id/5149489,Anue鉅亨,〈焦點股〉廣運智慧物流接單佳今爆大量衝7個月來新高價| Anue鉅亨 ... - Anue鉅亨,0
79,2023-04-18 07:00:00,6125,https://money.udn.com/money/story/5612/7106280?from=edn_hotestlist_storybottom,經濟日報,廣運機械斥資18億元 買平鎮工業區萬坪廠房 - 經濟日報,0
80,2023-04-18 07:00:00,6125,https://news.cnyes.com/news/id/5148575,Anue鉅亨,廣運18億元購入萬坪廠房 創下平鎮工業區10年最大筆交易 - Anue鉅亨,0
81,2023-04-18 07:00:00,6125,https://news.cnyes.com/news/id/5149489,Anue鉅亨,〈焦點股〉廣運智慧物流接單佳 今爆大量衝7個月來新高價 - Anue鉅亨,1
82,2023-04-18 08:52:12,6125,https://udn.com/news/story/7241/7106280,聯合新聞網,廣運機械斥資18億元 買平鎮工業區萬坪廠房 - 聯合新聞網,1
83,2023-04-18 08:52:37,6125,https://money.udn.com/money/story/5612/7106280?from=edn_newestlist_cate_side,經濟日報,廣運機械斥資18億元 買平鎮工業區萬坪廠房 - 經濟日報,1
84,2023-04-18 10:07:57,6125,https://tw.news.yahoo.com/%E5%BB%A3%E9%81%8B18%E5%84%84%E5%85%83%E8%B3%BC%E5%85%A5%E8%90%AC%E5%9D%AA%E5%BB%A0%E6%88%BF-%E5%89%B5%E4%B8%8B%E5%B9%B3%E9%8E%AE%E5%B7%A5%E6%A5%AD%E5%8D%8010%E5%B9%B4%E6%9C%80%E5%A4%A7%E7%AD%86%E4%BA%A4%E6%98%93-100757114.htm,Yahoo奇摩新聞,廣運18億元購入萬坪廠房 創下平鎮工業區10年最大筆交易 - Yahoo奇摩新聞,1
85,2023-04-18 10:07:57,6125,https://tw.stock.yahoo.com/news/%E5%BB%A3%E9%81%8B18%E5%84%84%E5%85%83%E8%B3%BC%E5%85%A5%E8%90%AC%E5%9D%AA%E5%BB%A0%E6%88%BF-%E5%8,Yahoo奇摩股市,廣運18億元購入萬坪廠房 創下平鎮工業區10年最大筆交易 - Yahoo奇摩股市,1
86,2023-04-18 10:07:57,6125,https://news.cnyes.com/news/id/5148575,Anue鉅亨,廣運18億元購入萬坪廠房 創下平鎮工業區10年最大筆交易 - Anue鉅亨,1
87,2023-04-18 16:06:15,6125,https://money.udn.com/money/story/5612/7107044,經濟日報,廣運斥資18億 桃園買廠房 - 經濟日報,0
88,2023-04-18 23:59:09,6125,https://tw.stock.yahoo.com/news/%E5%82%B3%E7%94%A2-10%E5%B9%B4%E6%9C%80%E5%A4%A7%E4%BA%A4%E6%98%93-%E5%BB%A3%E9%81%8B18%E5%84%84%E8%B2%B7%E5%B9%B3%E9%8E%AE%E5%B7%A5%E6%A5%AD%E5%8D%80%E8%90%AC%E5%9D%AA%E5%BB%A0%E6%88%BF-235909250.htm,Yahoo奇摩股市,《傳產》10年最大交易 廣運18億買平鎮工業區萬坪廠房 - Yahoo奇摩股市,1
89,2023-04-19 04:08:41,6125,https://news.cnyes.com/news/id/5149489,Anue鉅亨,〈焦點股〉廣運智慧物流接單佳 今爆大量衝7個月來新高價 - Anue鉅亨,1
90,2023-04-19 04:56:06,6125,https://tw.stock.yahoo.com/news/%E7%84%A6%E9%BB%9E%E8%82%A1-%E5%BB%A3%E9%81%8B%E6%99%BA%E6%85%A7%E7%89%A9%E6%B5%81%E6%8E%A5%E5%9,Yahoo奇摩股市,〈焦點股〉廣運智慧物流接單佳 今爆大量衝7個月來新高價 - Yahoo奇摩股市,0
91,2023-04-19 07:00:00,6125,https://wantrich.chinatimes.com/news/20230419900186-420101,旺得富 WantRich,《傳產》10年最大交易 廣運18億買平鎮工業區萬坪廠房 - 旺得富 WantRich,0
92,2023-04-19 07:00:00,6125,https://tw.stock.yahoo.com/news/%E7%84%A6%E9%BB%9E%E8%82%A1-%E5%BB%A3%E9%81%8B%E6%99%BA%E6%85%A7%E7%89%A9%E6%B5%81%E6%8E%A5%E5%9,Yahoo奇摩股市,〈焦點股〉廣運智慧物流接單佳 今爆大量衝7個月來新高價 - Yahoo奇摩股市,1
93,2023-04-19 07:00:00,6125,https://money.udn.com/money/story/5612/7107044,經濟日報,廣運斥資18億 桃園買廠房 - 經濟日報,1
94,2023-05-05 07:00:00,6125,https://news.cnyes.com/news/id/5167045,Anue鉅亨,廣運:公告本公司董事會通過總經理晉升案 。 - Anue鉅亨,0
95,2023-05-05 07:00:00,6125,https://news.cnyes.com/news/id/5167043,Anue鉅亨,廣運:本公司發言人職務晉升公告 - Anue鉅亨,0
96,2023-05-05 07:00:00,6125,https://news.cnyes.com/news/id/5167044,Anue鉅亨,廣運:公告本公司董事會通過112年第一季合併財務報告 - Anue鉅亨,1
97,2023-05-05 07:00:00,6125,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=fcbcfbcf-c3ee-4637-b482-f3e806caa02a,MoneyDJ理財網,廣運第一季合併獲利7205萬元，每股稅後0.29元 - 新聞 - MoneyDJ理財網,0
98,2023-05-05 07:00:00,6125,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E5%BB%A3%E9%81%8B%E8%91%A3%E4%BA%8B%E6%9C%83%E9%80%9A%E9%81%8E%E7%B8%BD%E7%B6%93%E7%90%86%E6%99%89%E5%8D%87%E6%A1%88-112720716.htm,Yahoo奇摩股市,【公告】廣運董事會通過總經理晉升案 。 - Yahoo奇摩股市,0
99,2023-05-05 07:00:00,6125,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=fcbcfbcf-c3ee-4637-b482-f3e806caa02a,MoneyDJ理財網,廣運第一季合併獲利7205萬元，每股稅後0.29元 - MoneyDJ理財網,1
100,2023-05-05 07:00:00,6125,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E5%BB%A3%E9%81%8B%E8%91%A3%E4%BA%8B%E6%9C%83%E9%80%9A%E9%81%8E%E7%B8%BD%E7%B6%93%E7%90%86%E6%99%89%E5%8D%87%E6%A1%88-112720716.htm,Yahoo奇摩股市,【公告】廣運董事會通過總經理晉升案。 - Yahoo奇摩股市,1
101,2023-05-05 11:05:39,6125,https://news.cnyes.com/news/id/5167043,Anue鉅亨,廣運:本公司發言人職務晉升公告 - Anue鉅亨,1
102,2023-05-05 11:06:02,6125,https://news.cnyes.com/news/id/5167044,Anue鉅亨,廣運:公告本公司董事會通過112年第一季合併財務報告 - Anue鉅亨,1
103,2023-05-05 11:07:23,6125,https://m.cnyes.com/news/id/5167045?exp=a,鉅亨,廣運:公告本公司董事會通過總經理晉升案 。 - 鉅亨,1
104,2023-05-05 11:07:23,6125,https://news.cnyes.com/news/id/5167045,Anue鉅亨,廣運:公告本公司董事會通過總經理晉升案 。 - Anue鉅亨,1
105,2023-05-05 11:07:23,6125,https://m.cnyes.com/news/id/5167045?exp=a,鉅亨網,廣運:公告本公司董事會通過總經理晉升案 。 - 鉅亨網,1
106,2023-05-05 11:27:20,6125,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E5%BB%A3%E9%81%8B%E8%91%A3%E4%BA%8B%E6%9C%83%E9%80%9A%E9%81%8E%E7%B8%BD%E7%B6%93%E7%90%86%E6%99%89%E5%8D%87%E6%A1%88-112720716.htm,Yahoo奇摩股市,【公告】廣運董事會通過總經理晉升案 。 - Yahoo奇摩股市,1
