headline,author,time,content
廣運推出半導體整廠AMHS整合服務方案，Q1 EPS 0.29元,財訊快報,2023-05-18T00:46:06.000Z,【財訊快報／記者巫彩蓮報導】國內物流發貨設備大廠廣運(6125)在今年推出半導體整廠AMHS(自動物料搬送系統)整合服務方案，該整合服務方案係由OHT(空中走行式無人搬運車)、AMR(自主式移動機器人)、Stocker、EFEM、E-Rack、ASRS等自動化設備組成，擴大半導體產業的服務領域。廣運在於2023高雄自動化工業展期間，規劃智慧物流、半導體整合服務、及永續淨零碳排等三大專區，展出半導體OHT、AMR及智慧物流設備(倉儲分揀、拆棧、環形台車、無人搬運車)等。廣運智慧物流發貨系統建設方面，提供自動倉儲、自動分揀、無人搬運車、輸送機、環形台車、龍門系統、自動拆棧機器人，電子標籤檢貨系統、自動開箱/貼標/秤重/封箱/捆膜等設備，並且搭配廣運自行開發智慧管理平台WMS(倉儲管理系統)進行整合，彈性調度自動化設備進行各種運作，並與客戶的MES及ERP進行垂直系統整合，滿足客戶多元化客製需求。2050年淨零碳排的國際目標下，廣運Reduce、Reuse、Recycle等3R為出發點，開發輸送機採用E3/IE4節省馬達、採用新式電動滾筒降低用電量、在控制端依照貨物的處理狀況進行彈性自動停線復線、在堆垛機使用電力回升單元進行電力系統循環使用。廣運今年第一季合併營收約13.4億元，較去年成長13.3%，毛利率20.34%，稅後淨利0.72億元，每股稅後盈餘0.29元，日前董事會通過發放現金股息1.62元，中國大陸廣運機電、廣運科技2家子公司，因配合政府項目建設需要，與當地政府機關簽訂廠房設備拆遷並獲得人民幣3.38億(約新台幣14.5億)的補償款，考量持股比率後處分收益金額約人民幣2.07億（約新台幣9億)，拆遷收益實際金額以未來實際動遷時為準，並待會計師查核確認，目前收款80%，待收足款項後即能認列拆遷補償處分收益。
廣運轉投資中國安徽建案動土 擬Q4進入預售階段,鉅亨網記者張欽發 台北,2023-05-19T04:12:22.000Z,"廣運 (6125-TW) 透過在中國大陸投資事業進行再投資的房地產開發項目再增加一項，廣運在中國安徽宣城參與開發的住宅，於 17 日正式動土，廣運主管指出，此一地產開發項目爲社區開發的最終一期，預計在 2023 年第四季進入預售階段。
廣運此一投資中國安徽宣城的地產項目，主要是透過在中國大陸的子公司執行，投資金額爲人民幣 1.12 億元 (折合新台幣 4.88 億元)，取得項目開發商安徽榮運置業發展公司的 35% 股權。
廣運過去在中國大陸的地產開發項目已有經驗，廣運過去在蘇州的舊廠開發爲住宅大樓及投資蘇州金雞湖畔的商辦大樓都有獲利。此次廣運中國安徽宣城參與開發的住宅案，並由廣運董事長謝清福親自參與。
廣運對兩岸的地產投資案執行加速，日前並以 18 億元取得在桃園平鎮的工業不動產。
更多鉅亨報導•廣運自動化及智慧製造進一步搶攻半導體、公共工程需求•〈焦點股〉廣運轉盈大方配股利1.62元 今爆萬張大量衝半年高價"
《產業》廣運、其陽、工研院攜手 發表雙相浸沒式冷卻技術,時報資訊,2023-05-24T06:26:49.000Z,"【時報記者任珮云台北報導】廣運(6125)、其陽(3564)和工業技術研究院(ITRI)今天公開攜手合作，針對其陽(3564)的SCB-1946 網路伺服器，導入先進的雙相浸沒式冷卻技術，實現高效能的熱管理並提升能源使用效率。並預計於2023年台北國際電腦展(Computex展)，發表此項先進液冷浸沒產品。
雙相浸入式冷卻技術是高性能計算（High Performance Computing, HPC）應用中，最佳的散熱解決方案之一。 在三方合作中，廣運(6125)與其陽(3564)與共同開發 2U雙相浸沒式冷卻系統，並與工研院電光系統所合作進行冷凝器的設計優化，以及晶片端的沸騰增強設計，進而開發出兼具高散熱能力與降低冷卻耗能之解決方案。
廣運(6125)兩相浸沒式散熱設計應用於其陽(3564)的SCB-1946網路伺服器，並與工研院電光系統所進行技術合作開發，整體系統散熱能力超過2,000W，電力使用效率（Power Usage Efficiency, PUE）接近1.0，滿足綠色供應鏈共創淨零碳排能，及「環境保護」、「社會責任」、「公司治理」ESG永續目標，同時還從經濟角度降低了運營成本。
廣運擁有47年的自動化研發製造能力，以及擁有大型公共工程自動化建置經驗。從2018年10月開始投入IDC產業的熱傳領域，並開發出適合企業及資料數據中心(Data Center)的大型液冷散熱產品，包含水對氣/水對水/單向浸沒式/雙向浸沒式等產品，同時提供系統業者開發CPU及GPU的氣冷解決方案。在散熱領域提供客戶 (Design for cost ；Design for budget) 的熱傳完整解決方案，使客戶在技術及成本上更具競爭力。
其陽為佳世達集團成員之一，為任何規模的客戶提供網絡設備的設計，擁有超過20年高性能網絡設備的經驗，受到國際頂級網路安全專家的信賴，提供Intel及AMD全系列處理器產品，運用靈活的硬體選購方案，滿足客戶的各種硬體需求，成為客戶值得信賴的合作夥伴。
工研院是世界領先的技術研發機構之一，以科技研發，帶動產業發展，創造經濟價值，增進社會福祉為任務。應對市場需求和全球趨勢。工研院推出2030 技術戰略和路線圖，重點關注智能生活、品質健康和可持續環境方面的創新發展，並著力強化智能化賦能技術，支撐多元化應用。自1973年成立以來，工研院累積近三萬件專利，並致力於孵化初創企業和衍生企業，其中包括聯電和台積電等知名企業。 除台灣總部外，工研院在美國、歐洲及日本設有分公司，致力擴大研發範圍及促進全球國際合作。"
盤中速報 - 廣運(6125)股價大漲至34.3元，漲幅達7.02%,鉅亨網新聞中心,2023-05-29T01:17:38.000Z,"廣運(6125-TW)29日09:17股價上漲2.25元，報34.3元，漲幅7.02%，成交4,522張。
廣運(6125-TW)所屬產業為光電業，主要業務為整廠自動化物流系統整合之工程服務。
近5日股價上漲8.64%，櫃買指數上漲1.54%，股價漲幅表現優於大盤。
近5日籌碼
三大法人合計買賣超：+9,352 張
外資買賣超：+9,674 張
投信買賣超：-500 張
自營商買賣超：+178 張
融資增減：-354 張
融券增減：+266 張
最新相關新聞
盤中速報 - 廣運(6125)急拉2.58%報33.75元，成交3,047張
【量大強漲股整理】輝達展望超級樂觀!三大法人同步買超，台股漲勢剛剛開始!
廣運、其陽攜手工研院 將在Computex展發表浸沒式冷卻技術
廣運轉投資中國安徽建案動土 擬Q4進入預售階段
廣運積極參展 除在手的50億元訂單還要提高市占率
更多鉅亨報導"
廣運ESG亮點 熱傳事業提供全方位解熱方案,袁顥庭／台北報導,2023-05-30T06:46:19.000Z,"智慧系統整合廠廣運（6125）積極投入IDC產業的熱傳領域，COMPUTEX 2023展出水對氣／水對水／雙相浸沒式等產品，在散熱領域提供客戶熱傳導完整解決方案。
廣運執行長謝明凱表示，散熱解決方案擴及於五大產品市場領域，一、數據機房：機櫃背門換成液冷方，或機櫃使用浸沒方案，廣運提供PUE值優於國家標準，CDU（液冷主機）系統獲國際晶片大廠驗證。二、伺服器，可直接在伺服器上搭配水冷散熱方案，提供新世代資料中心的兩相浸沒式槽體+CDU（液冷主機），並與晶片大廠合作開發散熱產品，客製化開放式機架第三版機櫃水冷散熱建置，CDU 水、氣冷散熱模擬方案。三、5G基地台， 導入5G水冷主機+氣冷機櫃散熱方案，減少用電30％及二氧化碳排放量，戶外機櫃防水、防曬、防震，延長基站使用效率及週期。四、車載：電動車充電樁，或替代能源儲電及充電樁結合提供整合式散熱方案。五、儲能，例如太陽能加上儲能或大型儲能系統。
廣運今年已與多家國內外客戶的散熱需求專案設計規劃，更布局新專利在能源類的液冷散熱，目標於下半年陸續完成產品驗證及量產出貨，同時機房改建及新建案也持續擴大市場滲透率，將為集團另一ESG亮點的新綠色事業。
有鑒於國際雲端運算需求增加及大型IDC中心紛紛成立，未來數據中心及電動車充電相關的散熱需求與日俱增，廣運研發的微通道水冷背門可有效應用於用於數據中心的散熱及高密度伺服器儲存的建置部署，低耗能、低噪音、高解熱效能，可連接客戶端冷卻水或專用冷卻器結合運行使用。
此外，廣運與其陽共同開發雙相浸沒式冷卻系統，並與工研院電光系統所合作進行冷凝器的設計優化，以及晶片端的沸騰增強設計，進而開發出兼具高散熱能力與降低冷卻耗能之解決方案。
2023年全球電動車市場爆發式成長，廣運也針對目前高瓦數360kW以上快充站的充電樁散熱提供液冷方案，除了降低電力使用、降低噪音，並研發主動式CDU進行專利布局，透過液冷散熱提高電源轉換效率，使電源控制晶片壽命更加延長，提供安全穩定的充電環境。
更多中時新聞網報導又選前撒錢！軍公教加薪3％竟是「變相減薪」？全教會：這「調幅」才夠0056改季配對尬00878？達人建議存股黃金組合再＋1 月月加薪有息領美元對手不是人民幣！頭號大敵竟然是「它」"
"盤中速報 - 廣運(6125)急跌-2.0%報34.3元，成交4,624張",鉅亨網新聞中心,2023-05-30T01:09:35.000Z,"廣運(6125-TW)近5分K跌速2%，30日09:09報34.3元，成交4,624張。（註：漲跌速為5分K的漲跌幅）
廣運(6125-TW)近5日股價上漲16.61%，所屬產業為光電業，相關光電類指數上漲3.32%。櫃買指數上漲2.22%，股價漲幅表現優於大盤。
近5日籌碼
三大法人合計買賣超：+13,086 張
外資買賣超：+12,673 張
投信買賣超：0 張
自營商買賣超：+413 張
融資增減：+1,124 張
融券增減：+426 張
最新相關新聞
AI題材廣泛，高價位個股普遍都已漲高，才剛剛起漲低價位股才是利潤大於風險的安全操作
【量大強漲股整理】外資開始期現貨不同調?操作策略該怎麼改?
盤中速報 - 廣運(6125)股價拉至漲停，漲停價35.25元，成交19,813張
盤中速報 - 廣運(6125)股價大漲至34.3元，漲幅達7.02%
盤中速報 - 廣運(6125)急拉2.58%報33.75元，成交3,047張
更多鉅亨報導"
COMPUTEX 2023，廣運秀全方位解熱方案，發展數據機房五大產品,財訊快報,2023-05-30T05:27:53.000Z,【財訊快報／記者巫彩蓮報導】廣運(6125)自2018年底成立熱傳事業群，並積極投入IDC產業的熱傳領域，於今(30)日登場COMPUTEX 2023展出重點包含水對氣/水對水/雙相浸沒式等產品，在散熱領域提供客戶(Design for cost；Design for budget)的熱傳導完整解決方案。廣運散熱解決方案擴及數據機房、伺服器、5G基地台、車載，以及儲能五大產品市場領域，今年已與多家國內外客戶的散熱需求專案設計規劃，佈局新專利在能源類的液冷散熱，目標於下半年陸續完成產品驗證及量產出貨。在數據機房散熱解決方案，機櫃背門換成液冷方，或機櫃使用浸沒方案，廣運提供PUE值優於國家標準，CDU(液冷主機)系統獲國際晶片大廠驗證；伺服器搭配水冷散熱方案，提供新世代資料中心的兩相浸沒式槽體+CDU(液冷主機)，並與晶片大廠合作開發散熱產品，客製化開放式機架第三版(ORv3)機櫃水冷散熱建置，CDU水、氣冷散熱模擬方案。至於儲能應用，例如太陽能加上儲能或大型儲能系統，以散熱儲能方案水冷板調節電池熱能，控制溫差在3度內，大幅延長儲能電池生命週期，大面積移除熱量，提高儲電密度，儲備電量時同時平衡熱耗。
焦點股：廣運推出伺服器液冷解決方案，股價衝上漲停,財訊快報,2023-06-02T01:42:17.000Z,【財訊快報／研究員莊家源】廣運(6125)為自動化設備廠，今年前4月營收18.5億元，年增16.22%。廣運在今年台北國際電腦展COMPUTEX展出水對氣、水對水、雙相浸沒式等產品，未來散熱解決方案將瞄準5大產品市場領域，包括數據機房、伺服器、5G基地台、車載、儲能等。在伺服器方面，廣運直接在伺服器上搭配水冷散熱，主要是提供資料中心雙相浸沒式槽體+CDU液冷主機，並與晶片大廠合作開發散熱產品，另外也與工研院合作發表千瓦級HPC雙相浸沒式冷卻技術，實現高散熱能力和降低冷卻耗能的雙相浸沒式冷卻技術，讓產業技術與成本更具競爭力。今日跳空上漲並鎖漲停價37.75元，創波段新高，目前所有均線皆呈上揚，呈多頭排列，半年線與年線黃金交叉，外資近10日買超逾1.4萬張，短線上籌碼面轉佳，股價應能維持強勁走勢。
熱門股：中興電、日月光投控、廣運、長聖、技嘉,財訊快報,2023-06-02T03:06:20.000Z,中興電(1513)：台電變電所故障，配電系統升級議題又浮現，中興電手握台電GIS大單，訂單看到2025年。早盤再度站上121元的歷史新高。日月光投控(3711)：推出全新封裝技術FOCoS-Bridge，滿足AI與HPC需求，有望切入更多重量級客戶。早盤沿5日線強漲，漲幅達4%之上。廣運(6125)：與工研院、其陽科技合力研發出雙相浸沒式冷卻技術，協助晶片散熱更上一層樓，早盤開高走高衝上漲停板。長聖(6712)：細胞委製訂單滿載＋目前有7項新藥試驗進行中，5月營收達5402萬元的歷年同期新高。早盤股價開高走低，股價最高來到199.5元。技嘉(2376)：COMPUTEX推出資料中心AI新品獲矚目＋板卡、主機板下半年有望回溫。早盤股價開平走高，一路拉升逼近漲停板。(周佳蓉)
《台北股市》盤中焦點股：毅嘉、康舒、一詮、廣運、新光金、大亞,時報資訊,2023-06-05T02:23:04.000Z,"【時報-台北電】盤中焦點股：
1.毅嘉(2402)：車用出貨暢旺，資金行情持續發酵，開盤又一根漲停。
2.康舒(6282)：併購案傳佳音，上周五三大法人合計買超8471張，多方挺進50元，漲幅逾3.5%。
3.一詮(2486)：LED漲價激勵，早盤漲停燈前震盪。
4.廣運(6125)：手上訂單看至明年，股價強拉漲停41.5元，挺進2008年8月底以來高點。
5.新光金(2888)：經營權之爭白熱化，世紀和談最快周末舉行，買盤點火放量彈升5%，登波段高。
6.大亞(1609)：受益台電強韌電網計畫，法人估今年EPS拚3元以上，上周五獲三大法人買超近萬張，急拉鎖漲停寫1年高價。
7.華孚(6235)：前5月營收52.80%+打入新能源車市場題材續發燒，價量俱揚觸漲停，再闖天價136.5元。
8.必應(6625)：10億文化成年禮金明起發放，演唱會概念股暖身，快攻鎖漲停，續創6年高價。
9.紅木-KY(8426)：受惠印度大客戶Malabar積極展店，全年獲利有望創新高，亮燈觸頂改寫逾8年半高峰。
10.協易機(4533)：獲CE歐盟認證，搭減碳商機，營收向上可期，放量攻頂，登近5年高價。
11.永豐餘(1907)：碳權題材+外資2日大舉回補4144張，盤初衝上35.3元，改寫去年3月來波段新高。
12.三陽工業(2206)：5月機車銷量再奪冠，2日外資回補2567張，盤初股價一度飆上91.5元，再寫新高。
13.裕隆(2201)：營運回正軌，外資連兩日買超，盤初一度漲逾4%，再寫新高94.5元。
14.江申(1525)：近兩周股價大漲逾39%，列注意股、公告4月每股純益0.2元，外資2日仍買超442張，盤初一度漲逾2.5%。
15.台南-KY(5906)：解封題材續拱股價，2日休憩後，今盤初又強彈近4%。
16.潤泰全(2915)：股價已低檔橫向區間整理近2.5個月，今早多頭回神，挾量衝過季線，叩關60元。
17.燁興(2007)：低碳轉型中，股價震盪整理約1.5月後，今日爆量躍過季線、漲幅近5%。
18.中鴻(2014)：納台灣中型100指數成分股、台灣發達指數成分股，盤初噴量大漲逾5%，飛過月線。
19.辣椒(4946)：遊戲股旺季將屆，盤初跳空漲停鎖死在32.8元。
20.鴻碩(3092)：電動車與新能源產業雙夯題材，修正結束啟動攻勢，大漲2.5%。
21.優群(3217)：第二季營收溫和加溫，毛利率看成長，外資投信偏多，衝關110元。
22.弘塑(3131)：前4月每股盈餘為6.28元，創高腳步不停歇，今早再登新天價。
23.總太(3056)：高檔休息近2個月，早盤量能激增，一度大彈近3%。
24.美時(1795)：拿下美國NRX獨家銷售權，晨盤漲約3.4%，5日線歸來。
25.晶碩(6491)：5月營收年增29.14%，股價走揚逾4%，月線到手。
26.玉晶光(3406)：蘋果首款MR頭戴裝置將於明日發表，股價揚升近5%。
27.揚明光(3504)：蘋果WWDC掀浪潮，股價一度衝上90關，高檔震盪。
28.易威(1799)：抗發炎藥獲美學名藥證，跳空漲停開出，惟高檔見壓收斂漲幅。
29.浩鼎(4174)：新冠疫苗BCVax第一期人體臨床試驗獲准，股價走揚逾4.5%，蓄勢戰前高。
30.亞力(1514)：在手訂單金額成長，有利本益比評價提升，一度大漲7%，再衝高點64元。
31.華城(1519)：台電強韌電網計畫題材助威，前5月接單及獲利傳捷報，帶量續揚3%，續闖歷史高。
32.長榮航(2618)：短期漲多，獲利了結賣壓出籠，股價低檔震盪。
33.長榮(2603)：上海航交所運價指數(SCFI)收復1000點大關，但股價冷反應。
34.王品(2727)：內需消費繼續升溫，國內法人看好，股價再創新高。
35.鳳凰(5706)：觀光股漲多，賣壓漸增，股價再創高後拉回。
36.威盛(2388)：元宇宙概念吸金，且躋身AI概念股，股價強攻近6%。
37.創意(3443)：ChatGPT及AI熱潮延續，雖上周五重挫，今日開高回穩再上攻。
38.迅杰(6243)：下午參加元富證券舉辦「2023夏季產業投資論壇」，買盤進駐，股價漲停。
(編輯：李慧蘭)"
《櫃買市場券商買超前30名 3-1》廣運(2774)、富驊(1255),時報資訊,2023-06-04T23:39:56.000Z,"時報-櫃買市場券商買超前30名(1120602)
代碼 股票名稱 今日買超(張) 累計15日(張)
6125 廣運 2774 2335
5465 富驊 1255 923
5009 榮剛 1144 -1338
6167 久正 942 1511
6180 橘子 794 882
6185 幃翔 775 982
3324 雙鴻 512 812
3264 欣銓 509 3039
3625 西勝 508 398
1584 精剛 504 -899"
《櫃買市場券商賣超前30名 3-1》廣運(-4838)、協易機(-2678),時報資訊,2023-06-06T23:30:00.000Z,"時報-櫃買市場券商賣超前30名(1120606)
代碼 股票名稱 今日賣超(張) 累計15日(張)
6125 廣運 -4838 -131
4533 協易機 -2678 -3064
5483 中美晶 -867 -234
4931 新盛力 -743 1214
5347 世界 -549 -1423
3630 新鉅科 -487 147
8426 紅木KY -423 -461
8088 品安 -423 858
6026 福邦證 -376 -650
3564 其陽 -362 130"
【公告】廣運訂定除息基準日,中央社,2023-06-09T11:04:56.000Z,"日 期：2023年06月09日
公司名稱：廣運 (6125)
主 旨：廣運訂定除息基準日
發言人：沈麗娟
說 明：
1.董事會、股東會決議或公司決定日期:112/03/10
2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息
3.發放股利種類及金額:
盈餘分配現金股利：新台幣401,884,983元，每股配發現金股利1.62元。
4.除權（息）交易日:112/07/06
5.最後過戶日:112/07/07
6.停止過戶起始日期:112/07/10
7.停止過戶截止日期:112/07/14
8.除權（息）基準日:112/07/14
9.債券最後申請轉換日期:不適用
10.債券停止轉換起始日期:不適用
11.債券停止轉換截止日期:不適用
12.現金股利發放日期:112/07/28
13.其他應敘明事項:
本次現金股利分配採「元以下無條件捨去計算方式」，不足一元之畸零款合計數，
由小數點數字自大至小及戶號由前至後順序調整，至符合現金股利分配總額。"
"盤中速報 - 廣運(6125)股價拉至漲停，漲停價52.6元，成交3,167張",鉅亨網新聞中心,2023-06-19T01:00:14.000Z,"廣運(6125-TW)19日09:00上漲4.75元，股價漲停報52.6元，委買2,381張，成交3,167張。
主要業務為整廠自動化物流系統整合之工程服務。所屬產業為光電業，相關光電類指數近5日上漲0.16%。
廣運(6125-TW)近5日股價上漲7.05%，櫃買指數上漲0.67%，股價漲幅表現優於大盤。
近5日籌碼
三大法人合計買賣超：-2,973 張
外資買賣超：-2,870 張
投信買賣超：0 張
自營商買賣超：-103 張
融資增減：-105 張
融券增減：-261 張
最新相關新聞
【量大強漲股整理】台股不要預設高點!法人盤主導軋空行情!
盤中速報 - 廣運(6125)股價大漲至45.75元，漲幅達7.02%
〈台股盤後〉權值股台積電、鴻海力挺多頭 漲68點收16955點 一度兵臨萬七城下
盤中速報 - 廣運(6125)急跌-2.03%報43.5元，成交6,498張
盤中速報 - 廣運(6125)急拉2.11%報45.95元，成交39,836張
更多鉅亨報導"
熱門股：金居(8358)、茂迪(6244)、夏都(2722)、廣運(6125)、事欣科(4916),財訊快報,2023-06-20T03:11:54.000Z,金居(8358)：AI伺服器強調的高速運算帶動特殊銅箔的需求，將持續擴大AI伺服器出貨。早盤漲幅約3%，股價來到62.6元。茂迪(6244)：大尺寸M10的TOPCon產線，明年Q1可望全面量產，Q2為谷底，全年營運拚較去年成長。早盤開高震盪拉高，股價最高來到35.3元。夏都(2722)：啟動飯店布局，興建恆春夏都預計2025開幕，暑期將至預料帶動飯店住房率與平均房價齊揚。早盤延續強勢，再度拉上漲停板。廣運(6125)：CDU液冷散熱獲英特爾認證，解熱能力達千瓦等級，有利於後續接單。早盤延續強勢，拉第二根漲停板事欣科(4916)：巴黎航展題材之下獲得外資買盤，股價開高震盪攻上漲停，創近7年高。(周佳蓉)
《台北股市》盤中焦點股：事欣科、大同、廣運、川湖、聯發科、雲品,時報資訊,2023-06-20T02:05:55.000Z,"【時報-台北電】盤中焦點股：
1.事欣科(4916)：巴黎航展題材助威，外資反手買超3923張，買盤踴躍衝漲停，挺進近7年高。
2.大同(2371)：能源事業助陣，成長動能俏，放量急漲8%，攻上50元歷史高。
3.廣運(6125)：熱傳散熱獲肯定，早盤快攻漲停57.8元，創近15年高價，仍有3.7萬餘人排隊買單。
4.川湖(2059)：Q2估績增兩位數，量能增溫高檔盤整結束，開盤衝漲停，衝過500元關卡。
5.聯發科(2454)：今日進行除息交易，每股將配發現金股利76元，股價開高壓回。
6.雲品(2748)：受惠即將進入暑假旺季，各事業動能正向，股價觸及漲停再創120元高峰。
7.夏都(2722)：觀光股買盤續旺，股價再強攻續創新高價。
8.宏和(1446)：紡織展昨日登場，股價跳空噴量火速登頂，34.1元衝逾8個月高。
9.南俊國際(6584)：伺服器新品點火Q3+跌幅太深，股價急拉漲停76.1元。
10.金居(8358)：AI帶動高階需求，明年營運爆發，買單進場卡位，一度勁揚5%。
11.雙鴻(3324)：今年毛利率衝高，月線支撐強激勵多方再出手，大漲4%，拚穩300元。
12.金像電(2368)：泰國設廠拚產能，投信連3買合計2747張，跳漲再創高，瞄準150元。
13.建準(2421)：看好後市，投信積極買進，早盤逆勢攻高2%，走強5日線上。
14.貿聯-KY(3665)：擺脫谷底，營收拚季季增，三大法人齊偏多，早盤突破295元創波段高點。
15.嘉泥(1103)：轉型旅宿服務業成果收割，迎暑假觀光旺季，跳空大漲4%。
16.中鋼(2002)：國際鋼市復甦不如預期，調降7月、第3季盤價，盤初股價開平走弱。
17.東陽(1319)：AM汽零市場需求好轉+下半年OEM市場有大陸兩座專攻新能源車新廠陸續量產，下半年業績可望超車上半年，盤初強彈逾3%，飆過5日線。
18.永豐餘(1907)：昨土洋法人持續對作，且外資賣超力道仍勝過投信買超，惟今日將召開股東會，盤初股價仍彈升逾2%暖場。
19.寶雅(5904)：今年前5月營收寫同期新高，法人估全年營收可望突破200億元，外資連6日買超計751張，盤初股價逆漲收復5日線。
20.台積電(2330)：傳試產蘋果、輝達2奈米單，但昨三大法人轉賣超1,876張，盤初股價貼近平盤狹幅震盪。
21.東台(4526)：風電、航太及電動車等訂單增長，H2營收轉正可期，一度急拉大漲5%，站穩五日線高檔區。
22.中砂(1560)：股東會今日登場，三大法人反手買超卡位，價量俱揚拚返130元及五日線。
23.伍豐(8076)：迎疫後紅利，後市吃香，帶量急彈半根停板，重登40元站高崗。
24.宜鼎(5289)：AI題材加持，外資連買相挺，一度挺進天價366元。
25.中興電(1513)：前五月接單報喜，外資連三日敲進、累破2.1萬張，帶量攻高5%，再寫天價138元。
26.瑞軒(2489)：電視價格調漲，營運將逐季上揚，股價逆漲。
27.盛達(3027)：昨獲三大法人齊買，盤初走揚約2%，惟調節賣壓再度現蹤，壓低股價翻黑。
28.鳳凰(5706)：股東會周一通過股息0.3元，今年營收拚返疫前7成，股價開高。
29.M31(6643)：今年獲利有望寫新高、明年營運看續成長，股價攀高至994元。
30.華航(2610)：看好商務與觀光需求，9月增熊本航線，但短線漲多，股價開高走低。
31.漢翔(2634)：三大業務暢旺，營運拚逐季向上，股價震盪續創高。
32.長榮海(2603)：逾240億買下長榮新加坡100%股權，有利航線船隊配置優化，股價穩揚。
33.創意(3443)：受惠AI效應，業績成長力道看旺，股價再創高後翻黑。
34.京元電(2449)：聯電6月來已處分京元電逾1.1萬張持股，處分收益8990萬元，京元電隨台股在5日線下整理。
35.群創(3481)：報價止跌回溫，第三季價格更可望繼續走揚，昨三大法人狂掃103509張，但今早多頭腿軟，股價回落約1.5%。
36.東元(1504)：受惠全球馬達及機電設備需求暢旺，加上儲能等能源工程訂單水位提升，預期今年能達成三年前設定的「三年營收成長200億元」目標，盤初帶量彈升逾2%。(編輯：李慧蘭)"
《台北股市》盤中焦點股：漢翔、華擎、台亞、廣運、緯創、川湖,時報資訊,2023-06-21T03:09:59.000Z,"【時報-台北電】盤中焦點股：
1.漢翔(2634)：在巴黎航展傳捷報，將進帳逾30億元，股價早盤再創新67.3元新高。
2.貿聯-KY(3665)：走出谷底，Q2後營收增溫，早盤大漲4%，邁開步伐跨過300元。
3.華擎(3515)：昨一日填息達陣，新品利多助威H2營運，晨盤續攻高4%，續寫波段高。
4.台亞(2340)：下半年營收有機會恢復到2021年下半年水準，全年力拼50億元、年增挑戰1成，加上第三代半導體將量產，急奔漲停。
5.廣運(6125)：液冷散熱獲英特爾肯定消息激勵，股價連3拉漲停，63.5元續登15年新高。
6.緯創(3231)：輝達股價再攀高，外資連三日買超，股價重登80元關卡。
7.事欣科(4916)：軍工題材續旺，股價再攀新高進逼50元。
8.富驊(5465)：與北美伺服器廠合作開發的伺服器產品可望在2024年首季前量產出貨，股價再攻高。
9.金居(8358)：AI題材持續發酵，開盤後秀出半根漲停板，創三個多月高點。
10.川湖(2059)：伺服器滑軌沾上AI題材，無視長假將至，開盤跳空漲停。
11.健鼎(3044)：車用、伺服器、HDI應用轉強，H2看俏，彈高2.5%，蓄勢攻月線。
12.驊宏資(6148)：5月營收噴發，急攻漲停，重登50元高檔區。
13.嘉澤(3533)：受惠英特爾、超微兩大平台新品搶市，早盤重返9字頭，突破季線。
14.邑錡(7402)：巴黎航展開幕，軍工概念股受惠，早盤奔漲停87.6元，股價寫近6年高。
15.富野(2736)：觀光股買盤續旺，股價一度再攻漲停續創新高價。
16.雲品(2748)：受惠即將進入暑假旺季，股價再創高後翻黑。
17.亞德客-KY(1590)：接單強勁，Q2營運優於去年同期，逆勢強彈2.5%，重返五日線。
18.英業達(2356)：AI伺服器題材夯，外資連3買相挺，回神反彈4%，重返五日線。
19.永豐餘(1907)：股東會順利落幕，投信連三日買超合4.76萬張，碳權題材點火，晨揚3.5%，日K連2紅。
20.雄順(2073)：專業線材加工新兵今以每股22元上櫃，晨盤大漲逾5成，蜜月行情強悍。
21.雷虎(8033)：自結5月虧損200萬元，每股虧損0.01元，股價開高下壓。
22.華紙(1905)：碳權交易所7月上路，概念股攻勢再起，今日放量大漲近4%，逼近前高30.05元。
23.天方能源(3073)：今日起恢復櫃檯買賣，股價強鎖漲停。
24.創意(3443)：高價IC設計股節前賣壓出籠，股價隨台積電跌落5日均線。
25.東陽(1319)：搶攻新能源車商機，市場正面肯定，攻高逾3%，強於55元之上。
26.安鈦克(6276)：多頭發動快攻，盤初急攻漲停，拚戰前高43.25元。
27.泰茂(2230)：5月業績亮眼，獲外資連2買，急攻漲停後遭調節，股價翻黑。
28.大立光(3008)：iphone 15新機效應，晨盤股價小漲，上攻半年線後下壓。
29.富邦媒(8454)：618單日業績暴增4倍創新高，股價已在低檔，多方伺起攻高逾2%觸及675元。
30.華研(8446)：今年海外巡演全年估會有30場，早盤股價平盤震盪。（編輯：沈培華）"
【公告】廣運代重要子公司金運-112年股東常會重要決議,中央社,2023-06-20T09:18:31.000Z,"日 期：2023年06月20日
公司名稱：廣運 (6125)
主 旨：代重要子公司金運-112年股東常會重要決議
發言人：沈麗娟
說 明：
1.股東常會日期:112/06/20
2.重要決議事項一、盈餘分配或盈虧撥補:承認本公司111年度盈餘分配表案。
3.重要決議事項二、章程修訂:通過。
4.重要決議事項三、營業報告書及財務報表:承認111年度決算表冊案。
5.重要決議事項四、董監事選舉:無。
6.重要決議事項五、其他事項:
(1) 修訂本公司「章程」案:通過。
(2) 修訂本公司『取得或處分資產處理程序』案:通過。
(3) 資本公積配發股東紅利案:通過。
7.其他應敘明事項:無。"
