headline,author,time,content
【公告】均豪112年第2季自結合併損益,中央社,2023-07-13T06:32:11.000Z,"日 期：2023年07月13日
公司名稱：均豪 (5443)
主 旨：均豪112年第2季自結合併損益
發言人：李素珍
說 明：
1.事實發生日:112/07/14
2.公司名稱:均豪精密工業股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:
本公司112年第2季合併稅前淨利為0.66億元；歸屬於母公司業主之稅後
淨利為0.43億元；每股盈餘為0.26元。
112年累計至06月份為止，合併稅前淨利為1.23億元；歸屬於母公司業主之稅後淨利
為0.81億元；每股盈餘為0.5元。
6.因應措施:無
7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，
本則重大訊息同時符合證券交易法施行細則第7條第9款所定
對股東權益或證券價格有重大影響之事項):上述自結數尚未經會計師查核或核閱
，實際獲利數字依本公司公告之每季經會計師簽證(核閱)之財務報告為準。"
"盤中速報 - 均豪(5443)股價拉至漲停，漲停價33.05元，成交3,542張",鉅亨網新聞中心,2023-07-13T04:25:51.000Z,"均豪(5443-TW)13日12:25上漲3元，股價漲停報33.05元，委買50張、委賣384張，成交3,542張。
主要業務為顯示器製程設備與智動化整合系統之設計製造買賣業務。半導體製程暨檢測設備之設計製造買賣業務。自動光學檢測設備之設計製造買賣業務。所屬產業為光電業，相關光電類指數近5日下跌1.34%。
均豪(5443-TW)近5日股價下跌6.24%，櫃買指數下跌2.29%，短期股價無明顯表現。
近5日籌碼
三大法人合計買賣超：-218 張
外資買賣超：-190 張
投信買賣超：0 張
自營商買賣超：-28 張
融資增減：-11 張
融券增減：-5 張
最新相關新聞
盤中速報 - 均豪(5443)股價大漲至32.2元，漲幅達7.15%
盤中速報 - 均豪(5443)急拉2.1%報31.6元，成交904張
均豪下半年營運好轉 旗下均華急出貨
台積CoWoS產能爆發 哪些股受惠?
盤中速報 - 均豪(5443)急跌-2.17%報33.7元，成交667張
更多鉅亨報導"
【公告】均豪 2023年7月合併營收2.32億元 年增-27.29%,中央社,2023-08-10T07:52:15.000Z,"日期： 2023 年 08 月 10日
上櫃公司：均豪 (5443)
單位：仟元"
均豪志聖 半導體設備大豐收,袁顥庭、李娟萍／台北報導,2023-09-06T20:10:00.000Z,"設備廠均豪（5443）耕耘半導體設備有成，董事長陳政興表示，今年電子業設備投資放緩，雖然整體營收下滑，不過半導體設備出貨加溫，再加上和國外客戶合作助威，今年半導體設備營收貢獻肯定過半。志聖（2467）總經理梁又文表示，AI及先進封裝成為半導體設備的新藍海，面板廠群創甫宣布，轉型發展非面板事業，旗下一座3.5代線成功跨足扇出型面板級封裝（FO-PLP），相關設備廠商都有幸參與其中。
今年G2C＋聯盟擴大，除了志聖、均豪、均華之外，也和東台精機、東捷合作，五家公司聯合在半導體展展出，要搶半導體商機。
均豪以視覺檢測的核心技術拿下數個製程站點，包含封裝測試製程晶圓過程所需的異質整合晶片品質監控需求、表面缺陷檢測均有銷售實績。其中「AOI晶片內裂檢查機」以創新技術應用在半導體非穿透式檢測，於本次展場封閉式包廂內進行非破壞性檢測展示，讓底層失效（inner defect）無所遁形。
均豪今年上半年合併營收約13.96億元，相比去年同期減少37.43％，稅後純益約8,135萬元，相比去年同期減少約61.8％，每股稅後純益約0.5元。陳政興直言，去年面板廠大砍資本支出，今年半導體設備投資也放緩，造成營收有較大幅度衰退。不過市場普遍看好明年景氣會有所回溫，下半年設備接單動能明顯比上半年好，看好明年營收可望恢復成長。
均豪先前訂下半導體營收過半的目標，陳政興表示，今年確定會達到目標，半導體設備營收過半，面板設備比重則是降到30％～40％。來自於兩個因素，一來是因為面板投資減少、市場衰退造成整體營收下滑。另一方面則是過去幾年在半導體設備的投資和布局發酵。均豪還有和一些國外設備大廠客戶合作，合作項目包括技術合作、代理、或是設備的OEM/ODM，舉例來說，今年開始為一家日本客戶代工碳化矽設備的零件，也挹注半導體設備業績。
對志聖而言，目前已在晶圓代工龍頭的先進製程主製程之中，他期待2024年半導體業務可以占志聖整體營收10％以上，跟著大客戶的龍潭、銅鑼廠擴廠行動一起成長。
均豪在半導體領域的布局廣泛，還包括矽晶圓廠、再生晶圓廠，以及封測和PCB廠。今年PCB廠積極在泰國設廠，均豪也和志聖合作前進泰國，跟隨客戶腳步擴大海外布局。
更多工商時報報導當沖降稅三讀 台股添火力弘凱車用耕耘有成 營運樂觀台股基金夯 19檔淨值破百元"
〈2023半導體展〉均豪AOI設備拿下客戶訂單 卡位CoWoS製程,鉅亨網記者魏志豪 台北,2023-09-06T11:30:45.000Z,"半導體廠均豪 (5443-TW) 今 (6) 日出席 SEMICON TAIWAN，董事長陳政興表示，均豪 AOI 設備採用自家核心視覺檢測技術，經歷過去數年耕耘，已拿下客戶多個製程站點，滿足 CoWoS 製程需求。
副總李洪明補充，均豪今年為成立 45 周年，先前深耕 LCD 產業，今年展覽主軸為高階封裝與異質整合，隨著近期 AI 晶片、IOT 產品推動高階異質整合封裝，目前除既定客戶需求熱絡外，需求也外溢到封測廠。
均豪此次一共推出兩大產品，包括 AOI 設備與高精度平面研磨機，其中，AOI 晶片內裂檢查機可應用在半導體非穿透式檢測，可明顯觀察底層失效 (inner defect)，屬於半導體檢測功能的創新性突破。
另外，均豪也推出高精度平面研磨機，鎖定 Bumping、Molding 後製程，透過減薄解決晶片散熱問題，預期隨著未來晶片進入 3D 堆疊後，研磨機將扮演關鍵要角，整體成長性高。
陳政興補充，此次 G2C + 聯盟出席展覽，即是向外宣示透過打群架，憑藉各家技術互相提攜，在技術面與製造面共同合作，預期大聯盟艦隊將航向世界，滿足一起服務客戶的重要使命。
更多鉅亨報導•均豪下半年營運好轉 旗下均華急出貨"
均豪 前三季自結EPS 0.6元,袁顥庭／台北報導,2023-10-13T20:10:00.000Z,"設備廠均豪（5443）受面板和半導體業投資放緩影響，2023年營運陷入低潮，公司自結第三季稅後純益0.16億元，每股純益（EPS）0.1元，前三季稅後純益約稅後純益0.98億元，EPS 0.6元。不過下半年設備接單動能明顯比上半年好，均豪看好2024年營收可望恢復成長。
均豪第三季合併營收6.66億元，季減2.8％、年減48.5％，寫下近14個季來的低點。均豪公告第三季合併稅前盈餘0.19億元、季減71.21％，稅後純益0.16億元、季減62.79％，EPS 0.1元。前三季合併營收20.62億元，年減41.3％，合併稅前盈餘1.42億元、年減76.5％，稅後純益0.98億元、年減73.8％，EPS 0.6元。
均豪表示，2022年面板廠大砍資本支出，2023年半導體設備投資也放緩，造成營收有較大幅度的衰退。
均豪表示，將持續擴大半導體相關設備，2023年更是以視覺檢測的核心技術拿下數個製程站點，包含封裝測試製程晶圓過程所需的異質整合晶片品質監控需求、表面缺陷檢測均有銷售實績。
更多工商時報報導央行下指導棋 鍘養地建商亞太電開新局 遠傳扮靠山工商界關切能源政策 劉德音喊話 超前部署電力"
【公告】均豪112年11月21日召開法說會相關內容,中央社,2023-11-17T05:54:19.000Z,"日 期：2023年11月17日
公司名稱：均豪 (5443)
主 旨：均豪112年11月21日召開法說會相關內容
發言人：李素珍
說 明：
符合條款第四條第XX款：12
事實發生日：112/11/21
1.召開法人說明會之日期：112/11/21
2.召開法人說明會之時間：14 時 00 分
3.召開法人說明會之地點：臺北市東興路8號(台北統一證券股務代理部)
4.法人說明會擇要訊息：2023Q3營運成果及2024年市場機會與產品發展
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
均豪：明年展望相對樂觀 半導體比重逾5成,中央社,2023-11-21T10:53:48.000Z,"（中央社記者張建中新竹2023年11月21日電）設備廠均豪 (5443) 董事長陳政興今天表示，今年業績基期較低，隨著半導體產業景氣可望回升，明年營運展望相對樂觀，半導體產品比重將逾5成水準。
均豪下午舉行法人說明會，陳政興說，受全球大環境不佳影響，投資熱度疲弱，今年來營運面臨下滑壓力；累計前3季營收新台幣20.62億元，年減41.4%，歸屬母公司淨利0.98億元，年減73.8%，每股純益0.6元。
陳政興表示，均豪過去以顯示器產業占大宗，瞄準半導體產業龐大的發展機會，8年前開始努力布局半導體領域，今年前3季半導體產品比重達59%。
陳政興說，由於今年業績基期比較低，隨著半導體產業景氣可望回升，均豪明年營運展望相對樂觀，半導體產品比重將逾5成，未來股利政策將努力維持每股配息1.5元以上。"
均豪三大半導體設備發酵 明年營收看好重返成長,鉅亨網記者魏志豪 台北,2023-11-21T09:00:57.000Z,"半導體及面板設備廠均豪 (5443-TW) 今 (21) 日召開法說會，董事長暨總經理陳政興表示，隨著整體產業反轉向上，明年營收將重返成長，特別看好 Grinding 平面研磨設備、AOI 自動光學檢測設備以及自動化設備，尤其在先進封裝技術發酵下，取得更多訂單機會。
陳政興指出，均豪 8 年前開始投入半導體領域，而子公司均華 (6640-TW) 也一直深耕半導體設備，跟著產業需求水漲船高，看好未來主要動能來自於半導體資本支出，而台灣半導體供應鏈完整，訂單機會也較多。
均豪半導體設備主要供應給封測廠，目前已有些具體成效，可滿足客戶先進封裝製程需求，近期更拿下矽晶圓、再生晶圓業者訂單，在客戶積極擴產下，布局效益將在後續逐步顯現。
細分三大產品，均豪 Grinding 平面研磨設備受惠 2.5D/3D 封裝趨勢成形，客戶對平坦化、薄化、散熱要求增加，已開發一系列設備用於後段封裝、IC 載板製程、面板級封裝等，如 EMC 表面研磨，透過研磨材料露出銅柱與裸晶，滿足客戶先進封裝所需。
AOI 自動光學檢測設備主要用於監控或檢測先進封裝製程，針對先進製程線寬 / 線距微縮、玻璃載板檢測與結構高度尺寸量測等，開發 2D/3D AOI 檢測，可檢視內部缺陷，有助強化先進封裝客戶良率。
另外，均豪也延續自動化技術，特別是在封裝段用的自動化設備，包括叉車、拖板車、AMR、OHAGV 等，透過自動化系統將傳統封裝點對點的人工搬運，推進至自動化連接產線。
更多鉅亨報導•均豪下半年營運好轉 旗下均華急出貨•均豪AOI設備拿下客戶訂單 卡位CoWoS製程"
均豪去年Q4衝 每股純益0.65元,袁顥庭／台北報導,2024-01-15T20:10:00.000Z,"設備廠均豪（5443）公告去年第四季自結損益，稅後純益約1.06億元、每股稅後純益約0.65元，表現超越前三季，累計全年稅後純益約2.04億元，每股稅後純益約1.25元。均豪指出，去年下半年設備接單動能明顯比上半年好，隨著景氣走出谷底，今年營收可望恢復成長。
去年面板廠大砍資本支出，半導體設備投資也放緩，造成設備廠營收普遍衰退，不過下半年接單有所改善，營運表現回溫。均豪去年第四季合併營收約10.27億元，相比前一季成長54.2％，稅後純益約1.06億元、表現也優於前一季的1.600多萬元，每股稅後純益約0.65元，單季獲利表現超過去年前三季。
累計2023年全年合併營收約為30.89億元，相比前一年減少34.74％，自結稅後純益約2.04億元，年減47.69％，每股稅後純益約1.25元。
均豪去年半導體設備的營收比重首次過半、比重拉高到近60％，面板設備比重則是降到20～30％。看好今年半導體投資回溫，面板廠也啟動MicroLED等新技術投資，營收可望重回成長軌道。
均豪在半導體領域的布局廣泛，還包括矽晶圓廠、再生晶圓廠、以及封測和PCB廠。去年PCB廠積極在泰國設廠，均豪也和志聖合作前進泰國，跟隨客戶腳步擴大海外布局。
均豪看好先進封裝的擴產需求，開發了一系列平面研磨設備、AOI自動光學檢測設備以及自動化設備，爭取市場商機。2.5D／3D封裝趨勢之下，客戶對平坦化、薄化、散熱要求增加，均豪開發了一系列Grinder平面研磨設備設備，用於後段封裝、IC載板、面板級封裝等。AOI光學檢測設備主要是用於監控或檢測先進封裝製程，針對先進製程線寬／線距微縮、玻璃載板檢測與結構高度尺寸量測等，開發2D／3D AOI檢測，可檢視內部缺陷。均豪在智慧自動化設備有豐富的銷售實績，除了叉車、拖板車、AMR、OHAGV等，更可以進一步透過自動化系統將傳統封裝點對點的人工搬運，推進至自動化連接產線。
更多工商時報報導當沖降稅三讀 台股添火力泓德能源衝刺綠電 明年看旺欣興董座：載板樂觀到2026"
《櫃買市場券商買超前30名 3-2》均豪(377)、李洲(362),時報資訊,2024-01-21T23:35:07.000Z,"時報-櫃買市場券商買超前30名(1130119)
代碼 股票名稱 今日買超(張) 累計15日(張)
5443 均豪 377 180
3066 李洲 362 62
6223 旺矽 355 489
3324 雙鴻 348 -142
3339 泰谷 326 104
4979 華星光 252 917
6290 良維 242 2127
6462 神盾 236 -641
8069 元太 236 -686
3390 旭軟 233 -204"
熱門股：瑞昱、宏碁資訊、神基、均豪、jpp-KY,財訊快報,2024-02-20T03:17:32.000Z,瑞昱(2379)：WiFi 7產品+汽車應用陸續出現成長動能，今跳空走高拉上漲停板，漲幅維持7%以上。宏碁資訊(6811)：受惠資料上雲、AI建置帶來的剛性需求，今開高走高拉上漲停，突破前高。神基(3005)：1月營收創新高，達33.15億元，高毛利強固型電腦持續成長。今股價強勢拉上漲停，創歷史新高。均豪(5443)：積極轉型跨足半導體設備市場，受惠先進封裝技術需求，今股價拉上漲停板，來到近3年新高。jpp-KY(5284)：航太訂單與非航太業務雙運轉模式，下半年營運可望再攀高。今股價開高走低，最高來到192.5元。(周佳蓉)
《光電股》均豪1月每股盈餘0.17元,時報資訊,2024-02-23T07:25:58.000Z,【時報-台北電】均豪(5443)有價證券達公布注意交易資訊標準，公告1月營業收入4.57億元，稅前淨利0.7億元，歸屬母公司業主淨利0.27億元，每股盈餘0.17元。（編輯：邱致馨）
台股早盤登高 台積大聯盟嗨 創意、均豪狂飆,工商時報 陳昱光,2024-04-02T01:27:29.000Z,"台股2日早盤開高大漲逾百點，指數高點來到20,429點，再創歷史新高，權王台積電（2330）扮演領攻主角，盤中上漲逾2％，高檔來到788元，帶旺台積大聯盟概念股普遍走強，均華（6640）、均豪（5443）同步亮燈漲停，創意（3443）大漲逾6％，扮演盤面吸金指標。
關注美股表現，終場四大指數漲跌互見，道瓊工業指數下跌240.5點，或0.60％，收在39,566點；標普500指數下跌10.5點，或0.20％，收在5,243.77點；Nasdaq指數上漲17.37點，或0.10％，收在16,396.8點；費半指數上漲56.89點，或1.15％，收在4,962.10點。
統一投顧表示，美股弱勢震盪，四大指數收盤漲跌互見。ISM公布3月製造業PMI意外由47.8升至50.3，為2022年9月以來首次回到擴張區間，強化經濟軟著陸的信心。不過，投資人擔憂FED將不急於放鬆政策，使市場預期6月降息的機率一度降至五成以下。製造業重返擴張疊加中東地緣衝突的升溫，也推升國際油價攀升至去年10月以來新高。
台股分析師顏至恆指出，觀察以往清明連節前，行情都會震盪，尤其從昨日資金動向來看，00940、00939成重災區，相關成份股在近期壓力仍為大，而最近可留意的是美國PCE意外走強，美元指數突破105關卡下，黃金也重啟多方控盤，科技方面，主要以矽光子概念會是一波漲勢重頭戲，加上近期的食安問題，也帶動生技題材走揚，在520前的軍工也會有一波的攻勢，黃金的部份可注意佳龍、金益鼎，而漢磊、嘉晶則是落後補漲題材。
美國上周最新數據顯示通膨正在放緩，提振投資人對美國央行可能提前降息的希望，關注本周還有多名Fed官員，聯邦公開市場委員會副主席、紐約聯準銀行總裁與Fed理事等將發表談話。
然適逢清明連假前，市場追價意願恐降低，預期本週部分高股息成分股賣壓出籠，但成長型類股走強，指數可望高檔震盪，中小股還是偏向輪動。族群以布局半導體先進製程、鴻海集團、AI相關供應鏈、機器人概念、能源與重電、高殖利率個股等族群為主。
更多中時新聞網報導00940破發完蛋了？專家竟喊「天大的好事」 揭背後3原因被晶片法案騙了？台積電美國廠危險 專家又爆1頭痛問題 6千萬遺產不想分大兒子！聰明母生前1招 讓他失去繼承權"
