headline,author,time,content
《台北股市》盤中焦點股：台積電、聯發科、長榮航、友達、材料-KY,時報資訊,2023-01-11T02:07:28.000Z,"【時報-台北電】盤中焦點股：
1.台積電(2330)：2022年營收2.26兆元、年增超過4成，創新高。股價開盤漲1.5元至487.5元，但隨後翻黑小跌使得台股同步下壓。即將於明(12)日下午舉行法說會。
2.聯發科(2454)：Q4財測低標飛過，去年營收創新高，年增超過11%，盤中突破700元。
3.長榮航(2618)：去年營收年增32.92%，估今年Q3航班數恢復至疫情前8成，股價高飛。
4.鴻海(2317)：本土法人百元之下進場布局，股價脫離98元底部來到百元門前叩關。
5.友達(2409)：去年營收摔17年來低點，董總上月捍衛自家股，斥資逾1500萬元大敲千張，外資亦連3買，走揚逾1%，挺進半年線。
6.中鋼(2002)：上月營收全年低，去年營收小衰，Q1拚月來月好，外資連2買、投信連6買相挺，在平盤附近狹盤。
7.材料-KY(4763)：上月營收年增44.94%，昨獲外資連手買超逾2千張，元月來股價一路攀揚，今日再寫天價250.5元。
8.南亞科(2408)：去年第四季轉虧，估本季虧損再擴大 市場需求低迷持續1-2季，股價逢低吸引買盤。
9.台塑(1301)：去年Q4每股稅前虧損1.15元，全年EPS降至5.69元，股價開低。
10.長榮(2603)：12月營收291.44億元，月減19.25%，年減44.2%；2022年營收6,271.42億元，年增28.15%，創新高，股價開高。
11.慧洋-KY(2637)：波羅的海乾散裝綜合指數(BDI)續跌43點，跌幅3.8%，股價守穩60元關卡。
12.中美晶(5483)：去年營收創新高，在台電廠安裝量逾120MW，明日除息3.2元吸引買盤進駐，走揚2%衝上160元，追平近1個月高點。
13.由田(3455)：去年營收創高，毛利率拚守5成以上，全年EPS戰新高，帶量跳漲近3%，改寫波段高。
14.第一銅(2009)：中國需求前景樂觀，期銅觸逾6個月高點，放量大漲半根停板，收復月線。
15.鈊象(3293)：上月、去年營收攀峰，過年旺季、電玩展題材加持，今早力守盤上。
16.精剛(1584)：去年3項營收創史高，今年接單樂觀續拚，一度亮燈漲停。
17.華鎂鑫(8087)：綠能題材火熱，上月營收大躍進，開盤跳空鎖漲停，收復月季線。
18.漢唐(2404)：12月、Q4及2022年營收3新高，股價將挑戰200元，創10個月高點。
19.台南-KY(5906)：12月合併營收年增95.1%，接近翻倍，強勢亮燈漲停。
20.環科(2413)：12月、Q4、2022年營收皆創新高，加上Q1訂單無虞，開盤上彈至28.3元前高，力拚突破壓力區。
21.晶心科(6533)：12月合併營收7322.7萬元，年減46.71%，2022年營收仍年增13.67%創高，股價重挫。
22.美時(1795)：上月營收年增近4成，一度放量衝高4%，穩在五日線高檔區。
23.立端(6245)：上月營收11.95億元、年增46.25%，自營商連五買點火，開盤大漲近9%，彈上月線。
24.華經(2468)：資安商機浮現，今早擁買盤卡位，觸漲停價28.8元。
25.樂事綠能(1529)：儲能政策利多效發酵，外資昨轉買超，今早挾量攻克5日線，股價創波段新高。
26.王道銀行(2897)：上月營收月增6倍、年增4倍，去年EPS1.79元，外資連5日買超，今早跳空開高、突破年線。
27.鮮活果汁-KY(1256)：年節餐飲旺季，且大陸經濟活動回溫加持今年營運，攻高逾2.5%。
28.潤弘(2597)：主攻商辦、廠辦市場，不受打炒房政策影響，開盤逆揚2%，戰前高壓力區。
29.麗清(3346)：12月營收創新高、2023年營運看旺，多方持續漲逾2%。（編輯：沈培華）"
去年業績看板 友達 摔17年來低點,袁顥庭／台北報導,2023-01-10T20:10:00.000Z,"友達（2409）2022年合併營收為2,467.9億元，年減33.4％，寫下17年以來的低點。彩晶（6116）2022年全年合併營收為170.51億元，較前一年減少37.7％，則是三年來低點。
友達公布2022年12月自行結算合併營收為180.0億元，較前月增加3.0％，與前年同期相比減少43.3％。2022年第四季合併營業額為526.5億元，較2022年第三季增加5.9％，與2021年第四季相比減少43.4％。累計2022年全年合併營業額為2,467.9億元，較2021年減少33.4％，寫下17年以來的低點。
彩晶2022年12月份自結合併營業收入約11.42億元，較前一個月減少約14％，年減約41％。由於中小尺寸面板進入傳統淡季，彩晶12月份中、小尺寸面板出貨量為2,240萬片，月減約28.7％，大尺寸監視器面板及自有品牌產品出貨量10.1萬片，較前一個月增加約84.3％。
更多工商時報報導台光電建新廠 擬發可轉債籌資35億大啖低軌衛星通訊元件訂單 昇達科11月每股賺0.34元16檔泛綠能概念股 潛力足"
中信臺灣智慧50ETF 成分股納和泰車、刪友達,呂淑美／台北報導,2023-01-30T14:55:43.000Z,"台灣指數公司今（30）日公布「台灣指數公司特選台灣上市上櫃智慧50指數」2023年第一次成分股定期審核結果，成分股納入2207 和泰車（2207）、成分股刪除友達（2409）。成分股納入和刪除變動自30日周一盤後生效。
更多中時新聞網報導大年初三12生肖財運 這類人「宜見好就收」57歲領失業救濟金「年資」歸零？乾脆請領勞保較划算 順序搞錯她18.9萬飛了拜登毀滅制裁 大陸晶片難逃死？專家驚吐真話：沒影響"
友達子公司達擎揮軍ISE 2023，展出智慧企業解決方案,財訊快報,2023-01-31T06:03:11.000Z,【財訊快報／記者巫彩蓮報導】友達(2409)旗下子公司達擎於今(31)日至週五(2月3日)參加2023歐洲整合系統展(Integrated Systems Europe，ISE)以協助企業強化團隊協作、最大化提升工作場所的空間管理效率為主軸，展出智慧辦公空間、空間管理、會議協作和沉浸體驗等解決方案。 達擎專精於教育、企業、零售、醫療和交通等多元垂直場域，以提供市場全方位的智慧顯示解決方案，受惠於集團緊密的供應鏈合作夥伴及整合集團資源，達擎汲取20多年的經驗，從核心顯示技術延伸，與生態圈夥伴合作，為企業所需的溝通協作應用場景提供合適的顯示器產品與解決方案，著混合工作場所和團隊協作模式越來越普及，達擎結合顯示創新、軟硬體整合及AIoT技術，協助企業改造現代工作場所。 達擎智慧行動艙解決方案提供一個具備隱私、不受干擾的獨立空間，提供混合辦公的企業員工於辦公區域或公共場所中使用，具備良好隔音效果及多項智慧管理功能，例如簡易方便的預約系統、隨插即用視訊會議設備、環控系統和可依使用狀況自動調整的智慧調光玻璃。 達擎會議室解決方案提供65-85吋企業系列多功能互動式觸控顯示器，搭載多種互動工具與應用程式及視訊會議功能，能使團隊無縫溝通與協作，雙系統應用設計支援Android及Windows雙系統自由切換，無需連接外部電腦即可使用各種會議軟體達擎為企業提供適用各種空間應用的LED顯示屏與數位看板，打造沉浸式視覺感受，推出配備控制器的130吋LED顯示屏，具備高色彩深度與廣色域設計，可呈現逼真的高畫質影像，採用模組化設計的預組架構，現場安裝更彈性、快速省時。
個股走勢看板 友達、富采 彭双浪增持,李淑惠／台北報導,2023-01-31T20:10:00.000Z,"LED產業仍處於傳統淡季，不過富采（3714）副董事長彭双浪12月增持富采150張，市值約當新台幣756萬元，彭双浪12月同時大舉增持友達（2409）高達1,000張，兔年老董帶頭回補持股，成為淡季亮點。
根據證券交易所最新統計資料，身兼友達董事長暨富采副董事長彭双浪去年12月份別增持友達、富采持股，張數各為1,000張、150張，以目前股價計算，市值約當1,690萬元、756萬元，相當於彭双浪12月就自掏腰包超過2,000萬霸氣買回自家股票。
此外，友達總經理柯富仁也在12月跟進回補友達245張，市值約414.5萬元。
儘管面板產業上季可能全數繳出赤字財報，但是彩晶董事長焦佑麒、友達董事長彭双浪12月大手筆回補持股7,500張、1,000張，大股東以銀彈攻勢支撐股價，面板股股價31日抗跌。
更多工商時報報導大啖低軌衛星通訊元件訂單 昇達科11月每股賺0.34元三利多助攻 台積電再展雄風英業達 攻5G專網智慧工廠"
《光電股》友達彭(又又)浪看電子業景氣 Q2有望逐季向上,時報資訊,2023-02-02T07:16:52.000Z,"【時報記者莊丙農台北報導】友達(2409)董事長彭(又又)浪指出，電子產業2022年受到疫情、通膨影響，導致消費力道減弱，造成電子產業整體庫存高，歷經4-5季調整後，今年第2季後可望逐季往上，2023年整體電子產業優於去年。
彭(又又)浪認為，大陸解封對3C產品需求有望增加，且大陸PMI指數上升、IMF調升GDP預測，都是刺激大陸這2~3年因為疫情封控的遞延消費力道，今年大陸消費市場樂觀，而且聯準會緩升息代表通膨壓力解緩，對消費市場也是激勵效果。
在汽車電子方面，過去兩年汽車零件短缺，汽車銷售受抑，今年晶片、材料供應充足，電動車銷售有望大幅增加，加上各國對ESG的要求，電動車發展強勁將帶動整體汽車銷售增長。友達本身車載面板應用是全球前兩大廠商，也抓住趨勢及乘車體驗，包括顯示效能提升、省電等來達到車廠要求，預期未來電動車將帶動螢幕尺寸或數量增加，未來2到3年友達車載應用銷售可期。"
友達下週三法說登場，去年Q4出貨略增，本業虧損盼收斂,財訊快報,2023-02-04T02:09:10.000Z,【財訊快報／記者巫彩蓮報導】重量級公司法說會陸續登場，友達(2409)將在下週三(8日)召開，公布去年第四季暨全年財報，並對於今年景氣復甦釋出看法，TV回補庫存急單效應，友達第四季面板出貨面積432.2萬平方米，較前一季增加11.5%，單季營收略微回温到526.5億元，季增率5.9%，本業虧損有機會止血，法人估，全年每股稅後虧損約落在2.3-2.4元之間。 通膨、俄烏戰事，導致疫情紅利消散，買氣退潮，TV面板報價從前年第三季跌到去年中，跌到材料成本區間，在面板廠減產救市，避免現金流出，加上品牌廠回補庫存，到了去年9月TV面板報價止跌回穩，不過IT面板接著進入NB需求降温、價格下滑的景氣循環。 友達第三季毛利由正轉負，毛損率為14.6%，本業虧損擴大136億元，稅後淨損104.3億元，每股稅後虧損1.23元，反映TV大尺寸價格反彈，友達去年第四季營收觸底回温，第四季合併營收526.5億元，季增率5.9%，面板出貨改善，本業虧損將有所改善，但能不能降到百億元則有待觀察。 日前友達董事長彭(又又)浪出席台北國際電玩展活動時表示，疫情延燒三年首次完全解封，看好電子業在庫存調整之後，預期今年景氣會比去年好，將是逐季往上的走勢。 TV面板占整體面板出貨面積7成，攸關全球面板需求榮枯最主要的市場，消費者需求多在2021年疫情期間提前被滿足，去年供應鏈處於庫存調節階段，市調機構也預期，今年全球TV總體銷售數量低於2億台的水準，規格產品提升、出貨尺寸放大兩大因素，是刺激面板出貨面積成長關鍵，而IT銷售尚未回到疫情前水位，目前面板產業景氣維繫主要仰賴供應端產能節制，今年下半年電子旺季來到，需求動能強度才會更為明朗化。
《光電股》友達明法說 雙虎Q4估續虧百億 春燕今年Q2才到,時報資訊,2023-02-07T02:40:19.000Z,"【時報-台北電】去年10月電視面板報價小反彈後止步，今年2月上旬面板報價仍無起色，電視面板價格連續三個月持平。友達(2409)將在明(8)日舉行年度實體法說會，預料去年第四季以及今年首季營運將續大虧逾百億元，群創(3481)預料也難逃再連虧百億元。
友達去年第四季因電視及IT面板急單挹注，營收526.48億元，季增5.9%，年減43.4%。上季由電視面板率先止跌小彈，但12月以來漲勢停止，因此預期友達上季營運仍無明顯改善，單季仍將再虧達百億元。
不過，日前友達董事長彭(又又)浪以台北市電腦公會理事長身分，出席台北國際電玩展開幕典禮後指出，今年電子產業景氣估計會比去年好，最快第二季就會反轉向上，也激勵股價底部墊高。
群創總經理楊柱祥於年前表示，期望面板產業景氣本季能成功築底、第二季開始緩步走揚。
WitsView公布，2月上旬各面板價格相比前期持平。
投顧法人指出，面板第一季出貨估持續下滑、報價持平，調整時間延長至第二季，上半年稼動率恐維持低檔，全年虧損恐擴大。
法人表示，去年10月下旬起電視面板售價反彈，第四季中小、中大尺寸分別季增1%至10%、3%至4%，結束連5季度衰退；IT面板中顯示器、筆電第4季報價分別季減2%至8%、3%至7%，連5季下滑。
出貨量方面，去年第四季電視、平板面板出貨量分別季增4.4%、17%；IT面板中顯示器、筆電出貨量季減3%、9.5%，連4季下滑。
展望第一季，法人評估，中國大陸12月鬆綁防疫政策，導致染疫擴大，加上春節連假使缺工問題更嚴重，雖電視庫存已處相對健康水位六至七周以下，但筆電及監視器品牌終端庫存仍高達八至十周以上，加上終端消費力道疲弱，預期整體面板備貨力道將較為保守，預估稼動率與上季相當，報價將持平。
友達去年第三季虧損104.25億元，每股淨損1.23元，為近十年來單季最差，已連續兩季虧損，單季產能利用率僅五成。累計前三季虧損108.93億元，每股虧1.18元。
群創同陷虧損窘境，2022年第三季毛利率轉為負18.74%，為歷年低點，稅後虧損127.46億元，每股虧損1.27元，累計前三季虧損155.96億元，每股虧1.5元。（編輯：沈培華）"
【公告】友達董事會核准資本支出預算新增及追減,中央社,2023-02-08T06:04:22.000Z,"日 期：2023年02月08日
公司名稱：友達 (2409)
主 旨：友達董事會核准資本支出預算新增及追減
發言人：曾煜智
說 明：
1.董事會或股東會決議日期:112/02/08
2.投資計畫內容:本公司董事會核准資本支出預算新增及追減
3.預計投資金額:新台幣12.575億元;並追減已執行完成專案之未支用預算額度合計約新台
幣17.37億元。
4.預計投資日期:112/02/08
5.資金來源:營運產生之現金。
6.具體目的:
新增資本支出主要用途係海內外子公司建置生產設備。
前述資本支出預算之執行，將依市場狀況及客戶需求等情形彈性調整，實際支付
金額依執行進度及付款條件決定之。
7.其他應敘明事項:無。"
《光電股》外資回補雙虎看到光？友達法說前連2日大漲,時報資訊,2023-02-08T02:29:04.000Z,"【時報-台北電】友達(2409)將在今(8)日舉行年度實體法說會，由於液晶面板市況與報價表現續平淡，預料目前營運尚未脫離低谷，但法說前獲外資單日買超16394張力挺，今股價呈現連二日大漲之表現。
外資周二也買超面板雙虎的群創(3481)11729張為買超張數最多的個股第二名，群創今早股價同步走強。
由於需求仍平淡，液晶面板市況與2月報價表現相較1月初估變化不大，電視面板與筆記型電腦價格可望持平。法人預期，電視面板最快有機會在第二季醞釀反彈，後市仍要看終端需求。短期觀察重點在於中國大陸廠的投片策略和各廠之營運策略。長期來看，面板產業景氣復甦關鍵仍視終端消費需求。
受到面板產業景氣修正影響，面板大廠友達、群創自去年第二季開始陷入虧損，去年第三季雙雙大虧逾百億元，推估去年第四季及今年第一季仍將虧損逾百億元，隨著下半年備貨需求，春燕預估最快在第二季來到。
法人指出，面板第一季出貨估持續下滑、報價持平，調整時間延長至第二季，上半年稼動率恐維持低檔，全年虧損恐擴大。
友達去年股價跌了一整年，與2021年4月高峰32.55元相較，股價呈現腰斬，去年9月底友達每股淨值仍有25.69元，董總帶頭買，據統計，董事長彭(又又)浪去年12月斥資逾1,500萬元，大敲1,000張持股，總經理柯富仁也買進245張。
友達將在今日舉行法說會，公布上季營運及未來展望；預料去年第四季將續大虧逾百億元，群創預料也難逃再連虧百億元。
友達去年第三季虧損104.25億元，每股淨損1.23元，為近十年來單季最差，已連續兩季虧損，單季產能利用率僅五成。累計2022年前三季虧損108.93億元，每股虧1.18元。
群創同陷虧損，2022年第三季稅後虧損127.46億元，每股虧損1.27元，累計前三季虧損155.96億元，每股虧1.5元。（編輯：沈培華）"
《光電股》友達連2季虧損逾百億元 2022年每股虧損2.39元,時報資訊,2023-02-08T06:16:07.000Z,"【時報記者莊丙農台北報導】友達(2409)公布去年第4季財報，單季歸屬母公司業主淨損為102.1億元，連續2季虧損逾百億元，每股虧損1.33元，2022年全年歸屬於母公司業主淨損為211.0億元，每股虧損2.39元。
出貨面積方面，第4季面板總出貨面積達432.2萬平方米，季增11.5％，年減33.6％；累計2022年全年面板總出貨面積達1,917.0萬平方米，年減25.4％。
友達表示，2020～2021年強勁的宅經濟帶來的需求紅利逐步消退，又因戰爭、通膨、升息等因素，導致終端消費需求疲弱，再加上總體庫存偏高，客戶需求急凍，使得2022全年營收為2,467.9億元，年減33.4％，獲利狀況也由2021年的獲利高點轉為虧損，營業淨損239.7億元，全年歸屬母公司淨損為211.0億元。
第4季存貨天數48天，較上一季減少6天，淨負債比3.3％，維持在健康的水位。"
友達去年Q4本業虧損逾百億元，毛損率降為8.7%,財訊快報,2023-02-08T06:03:32.000Z,"【財訊快報／記者巫彩蓮報導】友達(2409)公布去年第四季財報，反映TV價格止跌反彈，面板面積出貨回温，第四季營收526.5億元，本業虧損收斂至109.1億元，毛損率降至8.7%，較前一季毛損率14.6%改善，營業淨損率為20.7%，稅後淨損102.1億元，每股稅後虧損1.33元。 2020-2021強勁的宅經濟帶來的需求紅利逐步消退，回顧去(2022)年又因戰爭、通膨、升息等因素，導致終端消費需求疲弱，再加上總體庫存偏高，客戶需求急凍，友達營運面臨嚴峻挑戰，全年營收為2,467.9億元，較前一年衰退33.4%，獲利狀況也由前年的獲利高點轉為虧損，歸屬母公司稅後淨損為211億元，每股淨損2.39元，公司整體財務結構穩健，第四季存貨天數48天，較上一季減少6天，淨負債比3.3%，維持在健康的水位。 友達表示，今年大部分的經濟預測都是非常低成長甚至衰退，仍然是極具挑戰的一年，面對大環境的不確定性，公司會積極進行管理效能的提升，加強現金流和費用的管控，也要加快雙軸轉型的速度，希望在垂直領域有更好的發揮，同時也讓友達在面板產業上下波動的景氣循環中，能夠更穩健經營。"
