headline,author,time,content
台塑去年每股賺5.68元 每股擬配息4.2元,中央社,2023-03-10T10:08:32.000Z,"（中央社記者賴言曦台北2023年3月10日電）台塑四寶股利政策全數出爐，壓軸的台塑 (1301) 今天公告，2022年稅後淨利新台幣361.42億元、年減49.34%，每股稅後淨利（EPS）5.68元，董事會決議每股擬配息4.2元，若以今天收盤價89.8元計，現金殖利率約4.6%。
台塑今天召開董事會，決議每股擬配發4.2元現金股利，合計配發267.36億元，並將在5月30日召開股東會。
台塑2月營收回溫，合併營收為176.88億元、月增22.8%、年減14.1%，主要是農曆春節後，中國下游加工廠陸續復工，推升石化產品需求，加上3月即將進入塑料傳統旺季，客戶備料意願轉強。
展望今年3月及第1季，台塑認為，中國下游加工廠陸續復工，且進入塑料需求傳統旺季，市場買氣明顯升溫，預估3月營收可望月增；不過因為1月農曆春節、南部多座廠區配合中油天然氣管線接管停車，導致產銷減少，因此第1季營業額預估跟去年第4季持平。
台塑四大企業股利政策方面，南亞 (1303) 日前公告，去年EPS為4.05元，董事會決議每股擬配息3元；台塑化 (6505) 去年EPS為1.51元，董事會決議擬配發1.1元現金股利；台化 (1326) EPS為1.26元，董事會決議擬配息0.95元。"
台塑去年EPS5.68元 配發現金4.2元 殖利率4.68％ 郭文筆升任代理總經理,彭暄貽／台北報導,2023-03-10T09:53:51.000Z,"台塑四寶股利政策悉數揭曉。連二年集團獲利冠軍的台塑（1301）去年EPS5.68元，10日董事會通過配發現金4.2元；對照股價89.8元，現金殖利率4.68％。此外，台塑董事會也通過，董事長林健男免兼總經理職務，由原主督導PVC等塑化產品之資深副總郭文筆升任為代理總經理。
歐美升息放緩，市場庫存調整也近尾聲，加上經濟解封後有利加大催化醫療、基建、車用等利基需求，台塑今年台美中新投資將陸續完工，營運利基蓄勢發酵。
其中，台塑斥資11.48億美元（逾台幣350億元）之石化升級大佈局包括台灣年產10萬噸PVC廠去瓶頸工程、武醫材中心（含雙離子高分子複合膠粒）；大陸寧波年產60萬噸丙烷脫氫（PDH）廠新建工程將於第二季及下半年陸續完工。
轉投資台塑美國（持股22.66％）德州年產15.1萬噸VCM廠去瓶頸工程、路州年產11萬噸PVC廠擴建工程預計首季、下半年完工，擴大搶進後疫情之全球供應鍊調整商機。
台塑也積極開發生物可分解改質PP、PE供客戶轉用，並研發全回收（物理發泡EVA鞋材、全PP材質無塵衣、防護衣及耐寒外套）與綠色塑膠環境友善產品，並攜手上下游供應鏈推動ESG轉型。
展望後市，台塑董事長林健男指出，第二季亞洲有13座輕油裂解廠歲修，合計年產961萬噸，下游石化廠配合歲修或減產，供給減少，加上步入營建、汽車、家電、塗料、鞋材、農膜及食品包裝等需求旺季，石化產品價格看漲。
此外，大陸為振興經濟，繼去年底推出「信貸、債券、股權」三箭齊發後，近期更啟動刺激不動產景氣措施，房市已出現回溫跡象，加上推動基建及擴大汽車、家電、餐飲及家居等消費力度，也有利帶動石化需求。
更多中時新聞網報導你可能不知道的事！勞保勞退之外的「第三筆退休金」在職也能領軍公教明年加薪有譜！人事總處鬆口了 但調幅僅...玉山金沒事了？外資連2買 這檔挨刀股價大跌近3％ 鴻海轉運本月天天加碼"
台塑四寶股利全出爐！配發現金最高達4.2元、殖利率約4.68%,楊絡懸｜Yahoo財經特派記者,2023-03-10T09:32:32.000Z,"台塑企業旗下四大公司股利政策全出爐！台塑（1301）董事會10日決議通過2022年財務報告，盈餘分配現金股利4.2元；以2月10日收盤價89.8元計算，現金殖利率約4.68%，為四公司最高。另一方面，台塑也通過資深副總經理郭文筆升任為代理總經理。
台塑董事會決議通過2022年財報，全年營收2,516.47億元，稅後淨利為361.43億元，基本每股淨利（EPS）為5.68元，現金股利擬配發每股4.2元，總計將配發267.36億元。此外，董事會也通過，資深副總經理郭文筆升任為代理總經理，董事長林健男免兼總經理職務。
南亞（1303）2022年營收3,551.83億元，稅後淨利為321.11億元，EPS為4.05元，現金股利擬配發每股3元，總計將配發237.92億元；以2月10日收盤價74元計算，現金殖利率約4.05%。
台化（1326）2022年營收為3,798.97億元，稅後淨利為73.6億元，EPS為1.26元，現金股利擬配發每股0.95元，總計將配發55.68億元；以2月10日收盤價69.4元計算，現金殖利率約1.37%。
台塑化（6505）2022年營收為8,480.48億元，稅後淨利為144.22億元，EPS為1.51元，現金股利擬配發每股1.1元；以2月10日收盤價83.3元計算，現金殖利率約1.32%。
（審核：呂俊儀）
延伸閱讀
春節後回神！台塑四寶2月營收1307億元、月增7.8%「見到回補庫存需求」
年薪超過百萬元！台塑新智能招募千名「新能源人才」 王瑞瑜：最需要勇敢追夢的特質
產業大缺工！台泥轉型綠能「招募電池生力軍」 月薪上看6萬元、還可外派歐洲
Yahoo財經特派記者 楊絡懸：專訪過台積電董娘張淑芬的藝術公益、側寫過英國前首相梅伊的政經脈動。相信不論是企業大老闆、小人物或社會角落，都有值得被記錄的故事，期盼透過深度和廣度的觀察力，帶來最宏觀的專業報導。"
台塑 多空量能轉強,彭暄貽,2023-03-18T20:10:00.000Z,"台塑（1301）因現金股息及EVA行情活絡利多題材支撐，吸引買盤加碼進駐，17日以90.7元收盤，漲幅2.49％，成交張數9,488張，比前一交易日增加21.31％。多空量能由弱轉強，KD黃金交叉向上攀揚。
去年EPS 5.68元，配發現金股利4.2元，現金殖利率4.63％。伴隨因太陽能、鞋材需求支撐，遠東區EVA現貨行情持穩逆勢墊高，每噸報價上揚5美元，達1,950美元。大陸解封及刺激經濟措施下，且第二季步入輕裂廠密集歲修期及塑料旺季，加上開工率高於首季，預期營收蓄勢向上。
更多工商時報報導全球伺服器出貨升溫 TrendForce：明年看增5％15檔投顧點將 拚金牛甩尾竹科銅鑼園區環差案 通過"
台塑美國子公司取得4.8公頃土地 布局1-己烯廠,中央社,2023-03-22T13:36:38.000Z,"（中央社記者賴言曦台北2023年3月22日電）台塑 (1301) 今天代子公司台塑工業美國公司公告，以每英畝5775美元價格，向台塑德州公司取得11.9英畝（約4.8公頃）土地，作為台塑工業美國公司1-己烯廠用地。
台塑表示，這次交易的總額為6萬8772.5美元（約合新台幣209萬4662元），交易相對人為台塑美國公司旗下台塑德州公司。
台塑說明，這次購置土地是為了新建1-己烯廠，而該地前次的移轉所有人為美國鋁業公司（AluminumCompany of America），當時購置的總成本為2萬3800美元。
台塑去年宣布啟動美國德州1-己烯擴廠計畫，規劃在康福廠區投資2.07億美元，新建年產能10萬噸的1-己烯廠，預計2025年10月試車、12月量產，完工後6.3萬噸供企業內部自用，3.7萬噸外售供應國際市場。"
《塑膠股》台塑Q1拚轉盈？下周揭曉,時報資訊,2023-04-06T04:30:09.000Z,"【時報記者王逸芯台北報導】受惠PVC支撐，台塑(1301)第一季獲利可望轉虧為盈，法人估，每股將小賺，但仍舊會相較去年同期年減高達逾9成，至於第二季，隨著旺季到來，加上大陸塑膠、纖維加工業稼動緩步恢復，預估台塑第二季獲利將相較第一季大幅回溫。
在大陸解封後，陸續恢復正常上工，市場狀況轉佳，包括貿易商期待大陸解封，提前進行投機性補庫存，帶動台塑PE-EVA、PP、AA-NBA、AN-MMA工廠稼動率回升，且印度進口商啟動補庫存，帶動PVC利差及工廠稼動回升。
在轉投資部分，預計在庫存損失收斂下，台塑化(6505)轉投資虧損收斂，加上北美天然氣成本下跌，推動乙烷-PE一貫化利差季增至819美元/噸，帶動台塑美國及台塑烯烴美國轉投資收益季增。
法人預估，在鑑於PVC支撐下，台塑第一季獲利將季由虧轉盈，但依舊年減逾9成，單季每股獲利預計落在0.08元。
展望第二季，法人分析指出，考量大陸塑膠及纖維加工業稼動緩步恢復，帶動台塑工廠稼動進一步回升，加上轉投資天然氣成本下跌下，台塑美國的OL-1與南亞(1303)的德州EG-2工廠重啟，帶動台塑美國轉投資收益季增，以及庫存損失收斂下，台塑化轉投資收益由虧轉盈，預計台塑營業利益季增、年減，單季每股獲利有機會回到逾1元水準。
台塑將在下周二(4月11日)公布第一季財報、3月營收以及對第二季產業狀況進一步作出詳盡預估，屆時對於整體供需、大陸回溫狀況以及油價趨勢，將會更加明確。"
《熱門族群》台塑四寶3月營收 台塑化獨憔悴,時報資訊,2023-04-11T06:43:45.000Z,"【時報記者王逸芯台北報導】台塑四寶公布3月營收，在農曆春節後工作天數恢復正常，加上大陸解封經濟活動陸續恢復，台塑(1301)、南亞(1303)、台化(1326)營收均相較2月成長，台塑化(6505)則受到原油價量均跌影響，3月營收較2月下滑。
台塑3月合併營業額201.16億元，月成長13.7%、年衰退24%。台塑表示，3月相較2月在銷售量、銷售價上都比2月好，在銷售量上，配合客戶船期安排，2月部分訂單延至3月交運，加上3月起進入石化產品傳統需求旺季，客戶購料意願提高，因此，3月各主要產品銷售量合計比2023年2月增加7.5萬噸。價格部分，因大陸疫情解封，且持續推出刺激房地產政策，PVC建材需求升溫，加上大陸太陽能模組廠矽料成本下降，獲利回升，帶動EVA需求增加，因此，3月PVC及EVA價格比2023年2月上漲，幅度介於5~12%。
南亞3月合併營收236.4億元、月成長8.2%、年減少36.1%。南亞表示，3月營收相較2月成長，主要是因為業界經連月去化庫存後，補貨需求增加，加上OECD等機構調高全球經濟成長預測，市場對於景氣落底反彈產生樂觀期待，各行業採購意願提升，帶動產品銷售量增加。
台化3月合併營收294.34億元、月成長5.1%、年減少19.1%。台化表示，3月營收相較2月成長，主要是受油價上漲帶動、及同業檢修或減產，支撐PX、PTA、OX、酚酮價格上揚，其餘產品震盪盤整。
台塑化3月合併營業額605.41億元，月減少4.2%、年減少12.%。台塑化月原油煉製量1093.7萬桶，比2月減少254.8萬桶，3月產品總銷售量1356.4萬桶，比2月減少156.1萬桶。售價方面，3月產品平均售價比2月減少3.4美元/桶，主要係3月杜拜原油均價比2月下跌3.6美元/桶所致。"
《熱門族群》台塑四寶Q1財報出爐 3家轉盈、1續虧,時報資訊,2023-04-11T06:32:07.000Z,"【時報記者王逸芯台北報導】台塑四寶第一季財報出爐，相較去年第四季，台塑(1301)、南亞(1303)、台塑化(6505)皆成功轉虧為盈，僅台化(1326)仍吃下單季虧損。總計台塑四寶第一季合計賺68.4億元，相較去年同期大幅度衰退86.7%。
台塑第一季合併營業額522億元，季成長2.2%、年減少26.5%，單季合併稅後利益23億元、比去年同期衰退85.9%，每股稅後盈餘為0.37元。台塑表示，去年第一季俄烏戰爭推升原油及大宗商品價格，但今年第一季因能源價格普遍下跌，且全球通膨居高不下，利率維持高檔，消費者購買力下滑，拖累石化產品價格，因此，台塑第一季各主要產品價格比去年同期下跌，幅度介於7~45%。整體來說，今年持續受全球高通膨及歐美升息影響，需求不振，產品利差縮小，因此，第一季合併營業利益比去年同期大幅衰退。
南亞第一季合併營業額657.7億元，季減少13.2%、年減少35.6%，單季歸屬母公司稅後利益為8.6億元、比去年同期減少94.3%，每股稅後盈餘0.11元。南亞表示，第一季適逢春節假期影響，交運量顯著減少，且電路板受到產業鏈庫存調整影響。第一季電子材料產品利益減少，主要係電路板產業經持續擴張後景氣觸頂，供需逐漸平衡所致，惟仍保有一定的獲利；而銅箔基板、銅箔、環氧樹脂等產品，在整體產業去化庫存之後，第一季營運開始回溫，雖然春節因素使交運量減少，但獲利與去年第四季持平，另外，聚酯、塑膠加工產品受春節假期影響，獲利小幅減少。
台化第一季合併營業額為830.6億元，季減少3.4%、年減少13%，單季歸屬母公司稅後損失為7.55億元，每股稅後損失0.13元。台化表示，經濟下行需求低迷不振，加上新產能投放，供需寬鬆行情走跌，產品利差不足，但持續積極拓銷隨行就市，減少無邊際貢獻產品，且高價庫存逐漸去化，影響台化第一季營業虧損較去年第四季減少。
台塑化第一季自結合併營業額1846.42億元，季減少4.9%、年減少0.5%，歸屬母公司的稅後利益44.35億元，比去年同期減少67.6%，每股稅後盈餘0.47元。台塑化在煉油事業上，營利比去年第四季增加，主要是因第一季原油價格跌幅相較去年第四季放緩，產生之購料與存貨損失比去年第四季減少，以及受惠於大陸解封後油品需求轉強，主要產品對原料價差比去年第四季增加。烯烴事業部分，第一季虧損比去年第四季減少，主要是第一季輕油價格上漲，相較於去年第四季輕油價 格下跌，產生之購料與存貨損失比去年第四季減少所致。"
台塑四寶Q1賺進68.8億元，台塑、台塑化本業轉盈,財訊快報,2023-04-11T08:30:48.000Z,【財訊快報／記者巫彩蓮報導】受惠國際油價反彈，中國大陸於去年底疫情解封，台塑四寶今年第一季營運表現較前一季來得佳，台塑(1301)、台塑化(6505)本業順利轉盈，台化(1326)虧損收斂，合計四家公司稅後淨利為68.8億元，相較前一季稅後虧損254億元，營運有觸底回溫的味道。 第一季原油價格跌幅較前一季放緩，受惠於中國解封後油品需求轉強，台塑化烯烴事業虧損較前一季減少，加上存貨評價利益回沖，本業順利轉虧為盈，營業淨利為42.8億元，扭轉前一季本業虧損逾百億元頹勢，稅後淨利為44.35億元，每股稅後盈餘為0.47元，也是四家公司表現最佳者。 除了台塑化之外，台塑第一季本業也順利轉盈，小賺1700萬元，中國大陸疫情解封，下游加工廠逢低回補庫存，第一季EVA、PE及AN產品銷售量比前一季增加7.3萬噸，且石化產品價格上漲幅度大於原料乙、丙烯，利差擴大，稅後淨利為23.42億元，每股稅後盈餘為0.37元。 受油價上漲，PX、OX利差改善增加銷售，及萃餘油回售台塑化增加，OX、PIA因同業檢修或停產，供應偏緊價格上揚，台化第一季本業虧損收斂23.36億元，單季稅後淨損為7.55億，每股稅後淨損0.13元。 台塑、台塑化、台化三家公司本業均見大幅改善，南亞(1303)第一季營業利益為10億元，較前一季52.12億元減少8成，為四家公司當中唯一本業表現不如前一季，主要電子材料事業利益減少，PCB產業經持景氣觸頂，供需逐漸平衡，銅箔基板、銅箔、環氧樹脂等產品，在整體產業去化庫存之後，第一季營運開始回溫，春節因素使交運量減少，獲利與前一季持平，稅後淨利為8.64億元，每股稅後盈餘為0.11元。
台塑四寶3月營收3好1壞 台塑化年月雙減,中央社,2023-04-11T09:20:23.000Z,"（中央社記者賴言曦台北2023年4月11日電）台塑四寶今天公告3月及第1季合併營收，其中台塑 (1301) 、南亞 (1303) 、台化 (1326) 3月營收皆優於2月，台塑化 (6505) 則呈現月減；首季業績表現方面，四寶皆為年減。
台塑4大公司3月營收合計新台幣1337.34億元、月增2.3%、年減20.7%；累計前3月合併營收共3856.58億元、年減15.1%，歸屬母公司合併稅後淨利共68.87億元、年減86.6%。
隨著石化產品進入傳統需求旺季，下游購料意願升溫，台塑3月營收201.16億元、月增13.7%，但由於今年終端需求減少，加上原油及乙、丙烯現貨價格較去年同期下跌，導致今年3月營收較去年衰退24%。
台塑今年第1季營收522.13億元，季增2.2%，自結每股稅後淨利（EPS）0.37元，主要是下游看好農曆春節後需求回溫，逢低回補庫存，但因首季能源價格普遍下跌、購買力下滑，石化產品需求明顯遜於去年，使今年第1季營收較去年減少26.5%。
南亞3月營收236.4億元，月增8.2%，主要是補貨需求增加，且OECD（經濟合作暨發展組織）等機構調高全球經濟成長預測，市場對景氣反彈產生樂觀期待，帶動採購意願，但由於化工、電子材料、聚酯及塑膠加工等產品業績不如去年同期，使3月營收年減36.1%。
南亞首季營收657.73億元，季減13.2%，但營運已呈止跌回穩，認列台塑化等投資收益由負轉正，自結EPS為0.11元，優於去年第4季的每股虧損0.08元，但年減94.3％，主要是首季剛從去年第4季的獲利低點回升，尚未恢復至去年水準。
台化受惠福懋、台灣醋酸等子公司產銷日數增加與需求回溫相關因素，3月營收294.34億元，月增5.1%，但因下游庫存仍待去化、客戶訂單保守、新產能投放，影響產品行情，3月營收年減19.1%。
台化首季營收830.28億元，季減3.4%、年減13%，每股稅後虧損0.13元；台化說明，需求低迷加上新產能投放，導致產品利差不足，但在高價庫存逐漸去化等因素加持下，今年首季每股稅後虧損幅度已較去年第4季的每股虧損1.28元縮小。
台塑化3月營收新台幣605.41億元、月減4.2%、年減12%，主因是今年3月杜拜原油每桶均價比2月少3.6美元，使台塑化3月煉油事業產品每桶平均售價較2月減少3.4美元。
台塑化今年首季合併營收1846.42億元、季減4.9%、年減0.5%，自結EPS為0.47元；公司說明，全球高通膨加上經濟衰退，使今年首季原油價格下跌，另烯烴事業因今年首季輕油價格緩漲，導致購料與存貨利益比較去年同期減少。"
《熱門族群》Q2拚勝Q1 台塑四寶展望一次看,時報資訊,2023-04-11T08:32:47.000Z,"【時報記者王逸芯台北報導】台塑四寶公布第二季展望預估，第二季在工作天數恢復，加上大陸解封後，台塑(1301)、南亞(1303)、台化(1326)均看好第2季營收會優於第1季，油價部分，台塑化(6505)認為，全球原油供給將大幅減少，儘管帶動油價上漲，但美國經濟活動有開始走弱的現象，油品需求可能不如預期樂觀，導致油價漲幅受限。
台塑表示，由於大陸解封、全面調降存款準備率1碼(0.25％)及陸續推出刺激經濟措施，且第2季為亞洲輕裂廠密集歲修期及塑料需求旺季，加上近期OPEC+宣布減產，刺激原油價格勁揚，有利支撐石化產品行情，此外，台塑美國轉投資公司受惠低廉天然氣成本，可大幅提高開工率，使得第2季開工率87％高於第1季84％，產銷量增加，因此，預期第2季營業額將優於第1季。
南亞表示，第1季產業鏈經過近一年調控，庫存已至相對低位，但市況需求回溫未如預期，工廠採購保守，使得市場旺季不旺。 預期第二季起，部分負面因素逐步趨緩，消費動能轉強市況可望逐季回升。整體來說，南亞預估4月暨第二季營收將增加，主要是消費需求回溫，供應鏈庫存調節至健康水準，且第二季進入石化需求旺季，且工作天數較多，可望帶動各項產品交運量。
台化表示，3月製造業PMI並不理想，美國46.3近三年最糟，歐元區47.3、大陸財新回落至50.0，而台灣也從2月的51.4降回47.3，全部都在50榮枯線下，顯示經理人對預期不樂觀，另外，市場上除了大陸內需有些改善外，各國的外貿接單一般，去庫存至少將遞延到第2季末。以台化來說，預期第2季4月上旬起ARO-3及SM-3 兩個大廠歲修，加上塑膠減產，影響銷售量，但售價提升可以彌補，預估合併營收和第1季相當，但4月合併營收會少於3月。
台塑化表示，4月2日OPEC+無預警宣布5月起額外減產115.7萬桶/日至今年底，同時，之前俄羅斯宣布5、6月減產50萬桶/日亦延至今年底，使額外減產總量來到165.7萬桶/日，且宣布減產國家皆有能力執行，使此次減產可行度較高，另外，加上去年10月OPEC+決定減產200萬桶/日至今年底，使全球原油供給將大幅減少，市場預期供需狀況將逐步轉為短缺，庫存逐漸去化，帶動油價上漲，但美國經濟活動有開始走弱的現象，油品需求可能不如預期樂觀，導致油價漲幅受限。台塑化煉油廠4月因年度定檢，維持每日36.6萬桶運轉，第二季平均每日45萬桶(83％)運轉；輕裂廠OL#2將於4月下旬開車，預估第2季產能利用率70%，惟仍視下游需求狀況調整。"
《台北股市》投信02日賣超股：新唐、遠傳、台塑,時報資訊,2023-05-02T23:45:27.000Z,"【時報-台北電】台股02日加權指數收15636.48點，漲57.30點或0.37%，總成交值2296.53億元。三大法人買超68.94億元，其中外資買超35.44億元，投信、自營商分別買超10.28億元及買超23.11億元。
投信賣超前十大個股，依類別分，6檔電子股、4檔傳產股；依股價分，4檔百元股、3檔中價位股及3檔銅板股；賣超張數方面，榜首為新唐(4919)，賣超2244張，遠傳(4904)、台塑(1301)名列二、三名，分別賣超1799張及賣超1730張。第四及第五名為華邦電(2344)、天鈺(4961)，其他依序為元晶(6443)、臻鼎-KY(4958)、中鴻(2014)、長榮(2603)及陽明(2609)。
●投信02日賣超前十名：
1.新唐(4919)收131.00元，跌2.00元或1.50%，投信賣超2244張。
2.遠傳(4904)收76.70元，跌2.20元或2.79%，投信賣超1799張。
3.台塑(1301)收93.90元，股價持平，投信賣超1730張。
4.華邦電(2344)收25.55元，跌0.40元或1.54%，投信賣超1697張。
5.天鈺(4961)收156.50元，跌1.50元或0.95%，投信賣超1646張。
6.元晶(6443)收37.35元，漲0.55元或1.49%，投信賣超997張。
7.臻鼎-KY(4958)收112.00元，漲0.50元或0.45%，投信賣超832張。
8.中鴻(2014)收24.20元，跌0.30元或1.22%，投信賣超806張。
9.長榮(2603)收155.50元，跌6.00元或3.72%，投信賣超668張。
10.陽明(2609)收61.90元，跌1.20元或1.90%，投信賣超623張。
●前三大個股近五日籌碼：
1.新唐(4919)三大法人累計賣超5940張，其中外資買超1690張、投信賣超7597張、自營商賣超34張；融資增61張、融券增164張，券資比10.45%。
2.遠傳(4904)三大法人累計買超2663張，其中外資賣超6995張、投信買超8875張、自營商買超783張；融資增108張、融券增2張，券資比0.57%。
3.台塑(1301)三大法人累計賣超2078張，其中外資賣超1萬1260張、投信買超8462張、自營商買超720張；融資減168張、融券增17張，券資比1.57%。(編輯：財經內容中心)"
Q2有變數 台塑台化展望下修,彭暄貽／台北報導,2023-05-09T20:10:00.000Z,"油價急跌、需求趨緩拖累，台塑四寶4月營收悉數年、月雙減，合計營收1,111.23億元，月減16.9％、年減29％。南亞（1303）4月營收月減9.7％，台塑（1301）、台化（1326）月減19.5％、13.3％，台塑化（6505）月減幅更達2成。相對去年同期高檔狀態，南亞、台塑化4月營收分別年減28.1％、26.5％；台塑、台化年減35.6％、30％。
展望後市，南亞預期5月營收會較4月成長，第二季也會比第一季好；台塑、台化營運看法聯袂下修，台塑預估第二季營收與第一季持平，台化5月、第二季營收則恐同步下滑。
此外，台塑化5月煉油廠隨著年度定檢結束，日煉量逐步提升至47.8萬桶（89％）；輕油裂解廠OL#2已於4月下旬開車，OL#1配合停車，OL#2及OL#3預計維持90％運轉。
台塑化認為，經濟疲弱因素使油價保持弱勢，但全球原油產量開始逐步減少，原油庫存可望逐步去化，將提供油價下檔支撐。
台塑董事長林健男表示，因東南亞及孟加拉齋戒月結束，且步入營建業及汽車業傳統需求旺季，5、6月營收可望逐月成長。惟全球通膨減緩速度不如預期，且歐美持續升息，加上美國石化挾低廉原料成本優勢大量出口，拖累市場行情，估第二季營收將與首季持平。
南亞董事長吳嘉昭認為，部分產業逐漸回到健康水準，市場預期需求回溫將由消費端逐漸傳導至製造端，加上第二季工作天數較多，電子材料、化工產品、聚酯產品及塑膠加工產品業績都會成長，5月、第二季營收更上層樓。
台化董事長洪福源指出，芳烴產品苯、對二甲苯等與輕油價差正常，PTA、PIA尚好，但塑膠、紡纖等售價不及成本，將避開紅海競爭，擇優受訂，並依訂單排產，防止庫存累積。5月ARO-3及SM-3兩大型工廠仍在歲修，塑膠、纖維及紡織品市場還沒有恢復，營收比4月減少；第二季營收也因需求向下修正，將比第一季下滑。
更多工商時報報導12檔補漲股 外資買不停台積赴日設廠拍板 化工股沾光台灣電路板產值 估破8千億"
《熱門族群》台塑四寶Q2展望出爐 有樂觀、有保守,時報資訊,2023-05-09T08:39:36.000Z,"【時報記者王逸芯台北報導】台塑四寶今日公布4月營收，全數相較3月雙衰退。展望5月、第二季表現，以南亞(1303)釋出的訊息較為樂觀，預期5月營收會較4月成長，第二季也會比第一季好，台塑(1301)則認為第二季營收與第一季持平，台化(1326)最為保守，預期5月、第二季營收恐都將進一步下修。油價部分，台塑化(6505)認為，體經濟疲弱因素使油價保持弱勢，但全球原油產量開始逐步減少，原油庫存可望逐步去化，將提供油價下檔支撐。
台塑表示，4月營收比3月衰退，至於5月及6月，因東南亞及孟加拉齋戒月結束，且步入營建業及汽車業傳統需求旺季，台塑5月及6月營業額可望高於4月，並逐月成長，惟全球通膨減緩速度不如預期， 且歐美持續升息，影響終端市場需求，加上美國石化同業挾低廉原料成本優勢大量出口，拖累市場行情，因此，台塑認為第二季營業額將與第一季持平。
南亞表示，有鑑於製造業庫存調整雖持續進行，然經過近一年去化後，部份產業逐漸回到健康水準，市場普遍預期需求回溫將由消費端逐漸傳導至製造端，加上第二季工作天數較多，故預計5月營收將較4月增加，第二季因工作天數較多及需求逐漸回溫，營收較第一季增加。各產品品項上，電子材料、化工產品、聚酯產品以及塑膠加工產品的5月和第二季營收都會成長。
台化表示，目前芳烴產品苯、對二甲苯等與輕油價差正常，PTA、PIA尚好，但塑膠、紡纖等售價不及成本，將避開紅海競爭，擇優受訂，並依訂單排產，防止庫存累積。5月台化ARO-3及SM-3兩個大型工廠仍在歲修中，而塑膠、 纖維及紡織品市場還沒有恢復，營收預估比4月少，主要是售價下滑，售量則是市場觀望氣氛，尚未恢復。先前預估的第二季合併營收，因需求向下修正，將比第一季減少，且主要是石化品售價5月初隨油價大幅下跌；另外，售量也因為市況仍然保守，塑膠及PTA售量不如預期。
台塑化表示，美國中小銀行破產危機持續發生，且6月初美國債務上限日期逐漸到來，加上歐美及大陸製造業持續疲弱，市場擔憂全球經濟衰退及油品需求減少，拖累近期油價，預期總體經濟疲弱因素將持續一段時間，使油價保持弱勢，但全球原油產量開始逐步減少，摩根大通銀行估算4月俄羅斯原油產量比3月減少50萬桶/日至1030萬桶/日，加上產油國5月起將減產166萬桶/日，全球原油庫存可望逐步去化，將提供油價下檔支撐。台塑化5月煉油廠隨著年度定檢結束，煉量逐步提升至47.8萬桶/日(89%)，輕油裂解廠OL#2已於4月下旬開車，OL#1配合停車，OL#2及OL#3預計維持90%運轉。"
油價急跌、需求趨緩拖累 台塑四寶4月營收月年雙減,彭暄貽／台北報導,2023-05-09T08:43:58.000Z,"受制油價急跌，拖累塑化行情，台塑四寶4月營收悉數呈現月年雙減狀態。其中，除南亞（1303）4月營收月減9.7％，台塑（1301）、台化（1326）4月營收月減19.5％、13.3％，台塑化（6505）月減幅度更達二成。
相對去年同期高檔狀態，南亞、台塑化4月營收年減28.1％、26.5％；台塑、台化4月營收年衰退35.6％、30％。
台塑因適逢清明長假及回教齋戒月，且大陸4月製造業採購經理人指數49.2低於3月的51.9，再度跌破景氣榮枯線，加上部分產品配合客戶船期安排，延至5月交運，4月銷量比3月減少11萬噸。
尤其，4月杜拜原油及乙、丙烯合約平均價格年跌18.9％、25.3％及22.6％，台塑4月產品平均價格年跌17~51％，4月營收月年明顯縮減；前四月營收684.1億元，年減28.9％。
南亞表示，大陸年初疫情管制鬆綁、經濟活動開始回溫後，近來復甦腳步略為走緩；歐美在俄烏衝突未解及銀行業風波干擾，經濟無明顯起色；加上全球電子業仍有庫存壓力，4月產業表現不如預期。
其中，電子產業景氣恢復緩慢、庫存去化時程拉長，除車用、伺服器產品接單情況穩定以外，手機、PC、NB等相關材料需求疲弱，營收減少。塑膠加工產品因原料PVC價格看跌，導致客戶採購觀望，產品營收下滑。
台化指出，受油價上漲、同業檢修及減產，支撐PX、PTA、SM、丙酮價格小幅上揚，其餘產品因供需維持寬鬆未見轉機，且大陸復甦前景隱憂，影響價格震盪盤整。
台化4月ARO-3廠、SM海豐廠安排定檢歲修，PX、SM產銷量減少及萃餘油回售台塑化減少，合計影響23.3億元；PS、ABS、PP、PIA產銷調節，減少6億元；PTA客戶停車檢修減少提貨，影響1.4億元。
台化子公司福懋下游服飾品牌持續去化庫存，銷售減少3.5億元；台灣醋酸市場需求疲弱，銷售減少1.1億元；台化出光堅守接單價格，捨棄低價無利潤訂單，銷售減少1億元。
台塑化前四月營收2,327.04億元，年減7.3％。其中，4月原油煉製量1,126.3萬桶，比3月增加32.6萬桶，但受外銷油品船期影響，4月產品總銷售量1188.7萬桶，比3月減少167.7萬桶。
售價方面，4月杜拜原油均價月漲4.9美元／桶，但受外銷油品對原油價差大幅走弱影響，4月產品平均售價月減1.9美元／桶。
更多中時新聞網報導台股明天驚天大逆轉？「還一舉奪回季線、月線」先看外資先入手哪些股票ETF定投月增龍頭「不是0050、00900」這檔連3季配7％ 存股族搶進債限倒數 拜登親上火線拆彈"
