headline,author,time,content
《半導體》日月光投控111年每股盈餘14.53元,時報資訊,2023-02-21T09:16:33.000Z,【時報-台北電】日月光投控(3711)公布111年度財務報告：營業收入6708.72億元，稅前淨利816.25億元，本期淨利652.27億元，歸屬於母公司業主淨利620.9億元，基本每股盈餘14.53元。（編輯：邱致馨）
日月光投控2月營收400億元 探2年來低點,鉅亨網記者魏志豪 台北,2023-03-09T10:04:19.000Z,"封測龍頭日月光投控 (3711-TW) 今 (9) 日公告 2 月營收 399.85 億元，月減 11.4%，年減 8.77%，累計前 2 月營收 851.16 億元，年減 7.89%；受產業持續去化庫存影響，日月光投控 2 月營收探 2 年來低點，預期後續隨著產業復甦，營收估逐季成長。
日月光投控 2 月封測稼動率續降，業績約 231.77 億元，月減 4.9%，年減 10.8%。
首季因客戶持續去化庫存，加上產業傳統淡季，應是全年營收谷底，後續需求復甦下，可望逐季成長，法人估，日月光投控首季營收將季減逾 2 成，全年可望再戰新高。
日月光投控指出，首季是庫存調整最劇烈的期間，僅部分領域需求維持強勁，如汽車電子等，預期其他需求第二季將陸續回溫，並看好下半年各類應用客戶都會迎來復甦。
針對價格方面，日月光投控認為，公司因規模、領先技術、靈活性及過去經營實績，證明公司是不可或缺的製造夥伴，因此訂價更具韌性，可在市場波動時擴大競爭領先優勢，預期首季 ASP 銷售下滑對毛利率影響相當微小。
更多鉅亨報導•去年Q4獲利微降1成 全年EPS 14.53元飆次高•Q1持續去化庫存營收估降逾2成 全年拚續創高"
【公告】日月光投控將受邀參加「BofA APAC TMT Conference」之法說訊息,中央社,2023-03-14T06:24:16.000Z,"日 期：2023年03月14日
公司名稱：日月光投控 (3711)
主 旨：日月光投控將受邀參加「BofA APAC TMT Conference」之法說訊息
發言人：吳田玉
說 明：
符合條款第四條第XX款：12
事實發生日：112/03/15
1.召開法人說明會之日期：112/03/15
2.召開法人說明會之時間：10 時 00 分
3.召開法人說明會之地點：台北君悅酒店
4.法人說明會擇要訊息：無。
5.其他應敘明事項：簡報檔內容與112年02月09日召開之法人說明會相同。
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
【公告】日月光投控代子公司ASE Electronics (M) Sdn. Bhd.擬以租地委建契約方式在現有租賃地段委建第4及第5廠房,中央社,2023-03-16T07:14:44.000Z,"日 期：2023年03月16日
公司名稱：日月光投控 (3711)
主 旨：代子公司ASE Electronics (M) Sdn. Bhd.擬以租地委建契約方式在現有租賃地段委建第4及第5廠房
發言人：吳田玉
說 明：
1.契約種類:租地委建契約
2.事實發生日:112/3/16~112/3/16
3.契約相對人及其與公司之關係:
契約相對人：IJM Construction Sdn Bhd
公司之關係：無
4.契約主要內容（含契約總金額、預計參與投入之金額及契約起迄日期）
、限制條款及其他重要約定事項:
契約總金額：
固定契約金額為馬幣341,400仟元（約新台幣2,331,800仟元）
及選擇性工程馬幣79,700仟元（約新台幣544,300仟元），由
ASE Electronics (M) Sdn.Bhd.保留權利可自行決定全部
執行或部分執行。
限制條款及其他重要約定事項：無
5.專業估價者事務所或公司名稱及其估價結果:
不適用
6.不動產估價師姓名:
不適用
7.不動產估價師開業證書字號:
不適用
8.取得之具體目的:
廠房、辦公室及多層停車埸
9.本次交易表示異議之董事意見:
不適用
10.本次交易為關係人交易:否
11.董事會通過日期:
民國112年03月16日
12.監察人承認或審計委員會同意日期:
不適用
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:否或不適用
15.尚未取得估價報告之原因:
不適用
16.估價結果有重大差異時，其差異原因及會計師意見:
不適用
17.會計師事務所名稱:
不適用
18.會計師姓名:
不適用
19.會計師開業證書字號:
不適用
20.其他敘明事項:
無"
【公告】日月光投控將受邀參加「Credit Suisse Asian Investment Conference」之法說訊息,中央社,2023-03-20T06:12:16.000Z,"日 期：2023年03月20日
公司名稱：日月光投控 (3711)
主 旨：日月光投控將受邀參加「Credit Suisse Asian Investment Conference」之法說訊息
發言人：吳田玉
說 明：
符合條款第四條第XX款：12
事實發生日：112/03/21
1.召開法人說明會之日期：112/03/21 ~ 112/03/22
2.召開法人說明會之時間：10 時 30 分
3.召開法人說明會之地點：香港港麗酒店
4.法人說明會擇要訊息：無。
5.其他應敘明事項：簡報檔內容與112年02月09日召開之法人說明會相同。
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
《半導體》日月光投控漲多回檔 2題材做靠山,時報資訊,2023-03-21T07:10:23.000Z,"【時報記者葉時安台北報導】日月光投控(3711)旗下環旭(601231 SHA)攜手私募基金買下汽車天線供應商，將有助日月光集團擴大車用市場市占率。雖目前半導體產業終端需求有雜音，但預期今年第一季為日月光營運谷底，產能利用率逐步拉上來，日月光未來有機會逐季走高。在生成式AI、車用題材下，法人偏多操作，外資更已連六日買超1.68萬張，不過日月光周二股價高檔漲多修正，收場下跌2.28%，失守5日、月線、110元關卡。
日月光投控旗下環旭電子(601231 SHA)攜手私募基金卓毅資本(Phi Capital)，聯手收購TE Connectivity旗下的Hirschmann Car Communication(Hirschmann)，以擴展車聯網布局，加強在汽車領域的實力。這項收購案是透過環旭的全資子公司環鴻電子，與卓毅資本旗下的Ample Trading合資設立SPV，以4800萬美元(約新台幣14.6億元)的估值收購Hirschmann。
日月光投控是半導體封測公司，而卓毅資本則是專注於產業投資的私募基金，重點投資為電動車、半導體、智能製造等領域；Hirschmann是全球汽車天線供應商之一，主要是提供車載網絡解決方案，總部位於德國，並在德國、匈牙利等地設有生產基地，客戶群包括各汽車大廠。
雙方透過合作收購案，規畫未來將可整合更多台灣的優勢技術，在全球汽車供應鏈領域中取得更大市占率。這次收購預期將有助於環旭擴大在汽車電子領域的產品設計和技術，增強在車聯網和V2X技術方面的實力。另方面同時也提升Hirschmann在製造、品牌和服務等方面的能力，實現更佳的成本管理，提升營運效率。
面臨消費性晶片庫存修正壓力，EMS訂單下滑，日月光投控自結2月合併營收399.85億元，月減11.40%、年減8.77%，其中IC ATM營收231.77億元，月減4.70%。終端需求不佳，半導體市場庫存修正持續，使日月光淡季更淡，日月光首季平均產能利用率恐較去年第四季下滑10個百分點以上。法人預期，日月光今年第一季IC ATM營收將與2021年第二季擬制性金額相仿，季減大於2成，表現低於季節性水準，不過首季估為低谷；EMS首季營收季減大於3成，不過今年將逐步成長態勢。合併毛利率方面，排除匯率影響，產能利用率下滑將不利毛利率，首季IC ATM毛利率將略高於2019年第二季的18.6%，而EMS營業利益率約和2021年第一季的2.5%相當，整體首季集團合併毛利率將會低於去年第四季約3個百分點以上。
NVIDIA本周舉辦年度GPU技術大會(GTC)，生成式AI系統將為此次大會重點。生成式AI(Generative AI)風潮帶動GPU需求大增，將有助日月光投控營運表現。
整體市場正經歷庫存修正，日月光2023年與客戶將回到正常的價格談判區間，也就是價格將會有壓力，回到以往每年價格都會調整的模式。"
《台北股市》投信29日買超股：日月光投控、群創、欣興,時報資訊,2023-03-29T23:47:07.000Z,"【時報-台北電】台股29日加權指數收15769.76點，漲68.28點或0.43%，總成交值1976.11億元。三大法人買超87.82億元，其中外資買超98.34億元，投信、自營商分別賣超4.95億元及賣超5.50億元。
投信買超前十大個股，依類別分，6檔電子股、4檔傳產股；依股價分，3檔百元股、3檔中價位股及4檔銅板股；買超張數方面，榜首為日月光投控(3711)，買超2382張，群創(3481)、欣興(3037)名列二、三名，分別買超2322張及買超1306張。第四及第五名為廣達(2382)、新光鋼(2031)，其他依序為統一(1216)、緯創(3231)、雲品(2748)、雄獅(2731)及仁寶(2324)。
●投信29日買超前十名：
1.日月光投控(3711)收111.50元，漲2.00元或1.83%，投信買超2382張。
2.群創(3481)收14.55元，漲0.30元或2.11%，投信買超2322張。
3.欣興(3037)收140.50元，漲2.00元或1.44%，投信買超1306張。
4.廣達(2382)收88.00元，漲0.70元或0.80%，投信買超902張。
5.新光鋼(2031)收47.65元，漲0.65元或1.38%，投信買超855張。
6.統一(1216)收71.90元，漲0.60元或0.84%，投信買超667張。
7.緯創(3231)收39.55元，漲0.15元或0.38%，投信買超655張。
8.雲品(2748)收90.50元，漲3.80元或4.38%，投信買超637張。
9.雄獅(2731)收145.00元，漲6.50元或4.69%，投信買超485張。
10.仁寶(2324)收24.80元，漲0.10元或0.40%，投信買超448張。
●前三大個股近五日籌碼：
1.日月光投控(3711)三大法人累計買超2萬270張，其中外資買超1萬5777張、投信買超4768張、自營商賣超275張；融資減117張、融券增40張，券資比29.15%。
2.群創(3481)三大法人累計賣超6368張，其中外資買超2萬8559張、投信賣超3萬4969張、自營商買超40張；融資減6971張、融券減6584張，券資比0.00%。
3.欣興(3037)三大法人累計買超2萬1965張，其中外資買超1萬1056張、投信買超1萬1654張、自營商賣超745張；融資減2216張、融券減1269張，券資比0.00%。(編輯：財經內容中心)"
日月光投控擬配息8.8元 創成立以來新高,中央社,2023-03-30T09:33:03.000Z,"（中央社記者鍾榮峰台北2023年3月30日電）半導體封測大廠日月光投控 (3711) 今天下午公告，董事會決議擬盈餘分配現金股利每股新台幣8.8元，創投控成立以來新高，若以去年投控每股稅後純益14.53元粗估，現金配發率約60.56%。
日月光投控董事會也決議將於6月27日在高雄舉行實體股東會。
展望第1季，日月光投控先前在法人說明會中指出，封測事業第1季生意量應是谷底，往後將逐季成長，第2季開始客戶出貨有機會回溫，今年封測事業營收力拚較去年持平，可能下滑高個位數百分點。
法人預估，日月光投控第1季合併營收估季減27%至28%，年減10%至11%，第2季業績有機會季增雙位數百分比，今年投控業績力拚與去年持平。"
《半導體》日月光投控6月27日股東會,時報資訊,2023-03-30T07:51:16.000Z,【時報-台北電】日月光投控(3711)112年6月27日召開股東會，位於高雄市楠梓區加昌路600-4號莊敬堂。停止過戶期間4月29日至6月27日。(編輯：廖小蕎)
【公告】日月光投控董事會決議111年度股利分派,中央社,2023-03-30T07:59:04.000Z,"日 期：2023年03月30日
公司名稱：日月光投控 (3711)
主 旨：日月光投控董事會決議111年度股利分派
發言人：吳田玉
說 明：
1. 董事會決議日期：112/03/30
2. 股利所屬年(季)度：111年 年度
3. 股利所屬期間：111/01/01 至 111/12/31
4. 股東配發內容：
(1)盈餘分配之現金股利(元/股)：8.80000000
(2)法定盈餘公積發放之現金(元/股)：0
(3)資本公積發放之現金(元/股)：0
(4)股東配發之現金(股利)總金額(元)：38,482,082,645
(5)盈餘轉增資配股(元/股)：0
(6)法定盈餘公積轉增資配股(元/股)：0
(7)資本公積轉增資配股(元/股)：0
(8)股東配股總股數(股)：0
5. 其他應敘明事項：
1.本次現金股利由董事會決議辦理。
2.現金股利配發係以112.03.21可參與分配股數4,372,963,937股計算，如
嗣後有其他因素影響可參與分配股利之股數，致配息率需修正時，擬
授權董事長全權處理並調整之。
3.本次現金股利配發之除息基準日及發放日擬授權董事長訂定之。
6. 普通股每股面額欄位：新台幣10.0000元"
【公告】日月光投控董事會決議召開一一二年股東常會,中央社,2023-03-30T07:59:08.000Z,"日 期：2023年03月30日
公司名稱：日月光投控 (3711)
主 旨：日月光投控董事會決議召開一一二年股東常會
發言人：吳田玉
說 明：
1.董事會決議日期:112/03/30
2.股東會召開日期:112/06/27
3.股東會召開地點:高雄市楠梓區加昌路600-4號莊敬堂
4.股東會召開方式(實體股東會/視訊輔助股東會/視訊股東會
，請擇一輸入):實體股東會
5.召集事由一、報告事項:
(1)民國一一一年度營業報告。
(2)審計委員會查核民國一一一年度決算表冊報告。
(3)本公司民國一一一年度員工酬勞及董事酬勞分派情形報告。
(4)本公司民國一一一年度盈餘分派現金股利情形報告。
6.召集事由二、承認事項:
(1)承認民國一一一年度營業報告書及財務報表案。
(2)承認民國一一一年度盈餘分派案。
7.召集事由三、討論事項:無。
8.召集事由四、選舉事項:無。
9.召集事由五、其他議案:無。
10.召集事由六、臨時動議:無。
11.停止過戶起始日期:112/04/29
12.停止過戶截止日期:112/06/27
13.其他應敘明事項:無。"
【公告】日月光投控112年03月30日董事會重大決議事項,中央社,2023-03-30T07:59:10.000Z,"日 期：2023年03月30日
公司名稱：日月光投控 (3711)
主 旨：日月光投控112年03月30日董事會重大決議事項
發言人：吳田玉
說 明：
1.事實發生日:112/03/30
2.公司名稱:日月光投資控股股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:公司今日(112/03/30)召開董事會通過重要決議如下:
(1)通過本公司一一一年度員工酬勞分派案。
(2)通過本公司一一一年度董事酬勞分派案。
(3)通過本公司一一一年度營業報告書案。
(4)通過本公司一一一年度盈餘分派案。
(5)通過修訂本公司「第二次員工認股權憑證發行及認股辦法」
(6)本公司訂於一一二年六月二十七日(星期二)上午十時，假高雄市
楠梓區加昌路600-4號莊敬堂召開一一二年實體股東常會。
6.因應措施:無。
7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):
無。"
《台北股市》投信31日買超股：華邦電、十銓、日月光投控,時報資訊,2023-04-01T01:15:55.000Z,"【時報-台北電】台股31日加權指數收15868.06點，漲18.63點或0.12%，總成交值2035.35億元。三大法人買超161.34億元，其中外資買超119.25億元，投信、自營商分別買超7.45億元及買超34.71億元。
投信買超前十大個股，依類別分，7檔電子股、3檔傳產股；依股價分，4檔百元股、4檔中價位股及2檔銅板股；買超張數方面，榜首為華邦電(2344)，買超5554張，十銓(4967)、日月光投控(3711)名列二、三名，分別買超2000張及買超1908張。第四及第五名為欣興(3037)、南亞科(2408)，其他依序為聯詠(3034)、裕民(2606)、廣達(2382)、新光鋼(2031)及上銀(2049)。
●投信31日買超前十名：
1.華邦電(2344)收26.50元，漲1.25元或4.95%，投信買超5554張。
2.十銓(4967)收68.40元，漲0.50元或0.74%，投信買超2000張。
3.日月光投控(3711)收112.50元，股價持平，投信買超1908張。
4.欣興(3037)收147.50元，股價持平，投信買超1699張。
5.南亞科(2408)收66.50元，漲2.60元或4.07%，投信買超1582張。
6.聯詠(3034)收431.50元，漲16.50元或3.98%，投信買超1536張。
7.裕民(2606)收55.80元，漲1.30元或2.39%，投信買超1397張。
8.廣達(2382)收89.10元，漲0.10元或0.11%，投信買超1258張。
9.新光鋼(2031)收47.95元，漲0.45元或0.95%，投信買超770張。
10.上銀(2049)收250.50元，漲5.00元或2.04%，投信買超494張。
●前三大個股近五日籌碼：
1.華邦電(2344)三大法人累計買超1萬4060張，其中外資買超5521張、投信買超1萬332張、自營商賣超1793張；融資減2515張、融券增1759張，券資比5.98%。
2.十銓(4967)三大法人累計買超2054張，其中外資買超327張、投信買超2000張、自營商賣超272張；融資減2776張、融券增207張，券資比34.24%。
3.日月光投控(3711)三大法人累計買超1萬3168張，其中外資買超6651張、投信買超6927張、自營商賣超410張；融資增236張、融券減63張，券資比27.64%。(編輯：財經內容中心)"
日月光投控首季營收季減26% 7季以來低點,中央社,2023-04-11T08:06:22.000Z,"（中央社記者鍾榮峰台北2023年4月11日電）半導體封測大廠日月光投控 (3711) 自結第1季合併營收新台幣1308.91億元，季減26.2%、年減9.35%，是2021年第3季以來低點。
日月光投控下午公布3月自結合併營收457.75億元，較2月399.85億元成長14.5%，比去年同期519.86億元減少11.95%。
其中3月投控在封裝測試及材料營收257.71億元，較2月231.77億元成長11.2%，比去年同期305.2億元下滑15.6%。
累計今年前3月投控自結合併營收1308.91億元，比去年第4季1774.17億元下滑26.2%，較去年同期1443.91億元減少9.35%，是7季以來低點。
其中投控第1季封裝測試及材料營收733.19億元，較去年第4季943.22億元減少22.3%，比去年同期840.25億元下滑12.7%。
日月光投控先前指出，由於產業去化庫存，第1季封測事業營收低於季節性表現，封測事業第1季生意量應是谷底。
法人先前預期投控第1季合併營收年減10%至11%、季減27%至28%，結果較預期略佳。展望第2季，法人預估投控第2季業績有機會季增兩位數百分比。
展望今年，日月光投控先前預估，今年封測事業營收力拚較去年持平，有可能下滑高個位數百分比，高階封裝及測試將占營收比重更高，其中車用業績看佳。"
