headline,author,time,content
權證市場焦點－雙鴻 Q3遞延效應可期,方歆婷／台北報導,2023-05-25T20:10:00.000Z,"國內散熱模組大廠雙鴻（3324）因客戶缺晶片，導致VGA模組拉貨受阻，4月營收急縮至8.62億元，牽動第二季營收與首季持平的目標，達成難度加大，不過，法人表示，市場需求並未不見，若晶片能即時補量，不排除第三季遞延效應就會顯現。
雙鴻受惠AI伺服器一次性拉貨實現，3月營收回升至13.65億元，月增38.02％、年增2.42％，創歷年同期新高，帶動第一季營收達32.78億元，年減幅收斂至13.36％。
惟4月客戶端晶片取得不易，致VGA模組出貨受限。但第三季有機會出現遞延效應，且雙鴻入列AI伺服器概念股，隨輝達帶動AI題材一飛衝天，雙鴻25日股價大漲8.73％、收274元，成交量倍增破1.4萬張。
＊【權證投資必有風險，本專區資訊僅供參考，並不構成邀約、招攬或其他任何建議與推薦，請讀者審慎為之】
更多工商時報報導三引擎催動 金居Q4獲利衝陸房地產風暴 襲向鋼鐵、水泥錢景俏 5檔電池材料供應鏈有戲"
【公告】雙鴻受邀參加花旗證券舉辦 Regional Tech Investor Conference 2023 ，說明雙鴻營運相關資訊。,中央社,2023-05-25T07:03:06.000Z,"日 期：2023年05月25日
公司名稱：雙鴻 (3324)
主 旨：雙鴻受邀參加花旗證券舉辦 Regional Tech Investor Conference 2023 ，說明雙鴻營運相關資訊。
發言人：陳玉玲
說 明：
符合條款第四條第XX款：12
事實發生日：112/05/31
1.召開法人說明會之日期：112/05/31
2.召開法人說明會之時間：09 時 00 分
3.召開法人說明會之地點：台北 W Hotel
4.法人說明會擇要訊息：本公司受邀參加花旗證券舉辦 Regional Tech Investor Conference 2023 ，說明本公司營運相關資訊。
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
【公告】雙鴻受邀參加花旗證券舉辦 Regional Tech Investor Conference 2023 ，說明雙鴻營運相關資訊。,中央社,2023-05-25T07:03:06.000Z,"日 期：2023年05月25日
公司名稱：雙鴻 (3324)
主 旨：雙鴻受邀參加花旗證券舉辦 Regional Tech Investor Conference 2023 ，說明雙鴻營運相關資訊。
發言人：陳玉玲
說 明：
符合條款第四條第XX款：12
事實發生日：112/05/31
1.召開法人說明會之日期：112/05/31
2.召開法人說明會之時間：09 時 00 分
3.召開法人說明會之地點：台北 W Hotel
4.法人說明會擇要訊息：本公司受邀參加花旗證券舉辦 Regional Tech Investor Conference 2023 ，說明本公司營運相關資訊。
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
《其他電子》雙鴻5月31日受邀參加花旗證券舉辦法說會,時報資訊,2023-05-25T07:11:30.000Z,【時報-台北電】雙鴻(3324)112年5月31日受邀參加花旗證券舉辦 Regional Tech Investor Conference 2023 ，說明公司營運相關資訊。（編輯：沈培華）
《櫃買市場券商買超前30名 3-2》雙鴻(288)、鼎天(270),時報資訊,2023-05-29T23:30:06.000Z,"時報-櫃買市場券商買超前30名(1120529)
代碼 股票名稱 今日買超(張) 累計15日(張)
3324 雙鴻 288 762
3306 鼎天 270 263
5439 高技 265 -769
3289 宜特 261 -611
3131 弘塑 248 249
8299 群聯 240 -89
8099 大世科 236 -365
8076 伍豐 217 421
5465 富驊 216 -275
8936 國統 199 955"
"盤中速報 - 雙鴻(3324)急拉2.68%報287.5元，成交7,051張",鉅亨網新聞中心,2023-06-02T02:23:23.000Z,"雙鴻(3324-TW)近5分K漲速2.68%，02日10:23報287.5元，成交7,051張。（註：漲跌速為5分K的漲跌幅）
雙鴻(3324-TW)近5日股價下跌1.82%，所屬產業為其他電子業，相關其他電子類指數上漲1.81%。櫃買指數上漲2.09%，短期股價無明顯表現。
近5日籌碼
三大法人合計買賣超：-3,187 張
外資買賣超：-2,440 張
投信買賣超：-309 張
自營商買賣超：-438 張
融資增減：+445 張
融券增減：-58 張
最新相關新聞
〈台股盤中〉狹幅震盪盤 族群輪動由板卡、汽車維繫人氣
蔡明彰觀點：AI鏈過熱？ 漲價股換手再上
〈台股盤前〉台股量先價行上看1萬7 AI助電子族群重登主流
【量大強漲股整理】輝達展望超級樂觀!三大法人同步買超，台股漲勢剛剛開始!
〈焦點股〉輝達點名ASIC競爭態勢 創意直衝漲停
更多鉅亨報導"
雙鴻下半年營運加溫 今年獲利可望優於去年,中央社,2023-06-02T05:29:44.000Z,"（中央社記者韓婷婷台北2023年6月2日電）雙鴻 (3324) 今天召開股東會，董事長林育申表示，客戶庫存去化近尾聲，預期第3季營運將脫離谷底逐漸向上，AI伺服器預計第四季進入量產出貨，將推動整體營運來到全年高峰，在產品組合優化下，今年獲利可望優於去年。
林育申表示，輝達（NVIDIA）重新定義AI伺服器後，看好散熱需求將因AI伺服器大幅提升，並加速水冷散熱滲透率，目前已有不少客戶在導入，雙鴻布局水冷散熱多年，可望成為受惠者。
雙鴻預期今年伺服器營收比重將從去年的23%進一步攀升至30%，其中AI伺服器約占5%至10%。隨著AI伺服器全面導入水冷散熱後，將挹注營收占比拉升，由於相關產品平均單價是氣冷約10倍，將推升今年伺服器營收較去年成長40%。
林育申表示，上半年庫存消化比預期慢，影響整體表現，目前看來客戶調整已近尾聲，下半年客戶拉貨可望重回正軌，預估第4季會是全年營收高峰，下半年將比去年好，全年則預計與去年持平，低於原先預估的雙位數百分比成長，但獲利部分在高階散熱片及伺服器產品比重拉升，毛利率有望突破20%，推升獲利優於去年。"
《其他電子》雙鴻通過配息6.5元 拓展伺服器、AI散熱產品,時報資訊,2023-06-02T01:27:28.000Z,"【時報記者張漢綺台北報導】散熱廠雙鴻(3324)股東會通過每股配息6.5元，並完成董事增選。
雙鴻今天舉行股東會，去年受到COVID-19疫情，大陸嚴格執行防疫政策、俄烏戰爭、通膨升息、地緣政治等多重變數壓力，導致全球經濟惡化，消費市場需求緊縮，所幸高階商務筆電、伺服器出貨動能仍強勁，以及去年第4季新款繪圖卡、主機板新晶片上市出貨量增加，雙鴻111年合併營收138.56億元，年減約2.8%，雖然人工成本增加，所幸新案售價調漲、供應鏈成本管理得當及工廠效率提升，營業毛利為27.22億元，年增2.23%，合併毛利率為19.65%，年增0.97個百分點，稅後盈餘為12.63億元，年增11.56%，創下歷年新高，每股盈餘為14.68元。
儘管終端消費市場需求疲弱，雙鴻因材料成本下滑及產品組合優化今年第1季合併毛利率達22.33%，年增5.36個百分點，營業淨利為3.65億元，年增24.67%，稅後盈餘為2.77億元，每股盈餘為3.22元，累計前4月合併營收為41.39億元，年減12.78%。
雙鴻表示，今年NB、PC需求量預估將微幅下修，然而隨著晶片開放超頻需求，功耗上升無限制，商務、電競產品導入均溫板散熱裝置將成主流，產品售價將持續提升，且隨著5G、物聯網、車聯網、人工智慧、邊緣計算等尖端技術發展，雲端伺服器、資料中心、HPC、網通、車用散熱需求將持續增加，加上極端氣候的威脅，永續發展的觀念在近年更加普及於各國政府及企業間，各國政府提出的淨零碳排更成為了全球熱議的焦點，因應全球降低碳排放政策，高效節能的液冷散熱解決方案將成為主流，其運用將從單晶片到整機系統擴展到各個領域如超級電腦、AI、HPC、雲端伺服器、汽車、充電裝置等產品，公司將持續拓展散熱產品業務，如5G、雲端伺服、AI、HPC、自駕車、充電裝置等領域佈局，以期對公司長期營運有所貢獻。
今天股東會也完成1席董事及1席獨立董事增選，新任董事為黃淑君，新任獨立董事為邱輝欽。"
AI伺服器導入水冷散熱，雙鴻大贏家，Q4量產出貨，2025年爆發,財訊快報,2023-06-02T08:32:08.000Z,【財訊快報／記者王宜弘報導】散熱模組大廠雙鴻(3324)水冷散熱的佈局開始收割！董事長林育申指出，預計第四季AI伺服器開始大量出貨，帶動今年伺服器業務佔比衝3成。同時，因產品組合轉佳，他預估，雙鴻今年營收雖持平去年，但獲利可望成長，續創新高。雙鴻耕耘水冷散熱解決方案已逾10年，隨著ChatGPT問世，生成式AI崛起，林育申表示，水冷散熱的導入比預期快，該公司大客戶美超微(Supermicro)採用輝達(NVIDIA)GH100 GPU的AI伺服器，水冷散熱幾乎都是由雙鴻供應，第四季量產出貨，2025年爆發。由於GH 100 GPU瓦數超過700瓦，採用水冷散熱解方，單價(ASP)是氣冷的10倍，因此有助於雙鴻下半年產品結構的轉變，不但成為今年該公司伺服器佔比由去年23%衝刺3成的新動能，且助攻獲利可望更勝去年，續創新高，而今年AI伺服器佔比估約5-10%。雙鴻週五(2日)召開股東會，通過去年財務決算表冊與盈餘分派案。去年EPS達14.68元，刷新歷史紀錄，將配息6.5元。今年上半年景氣疲軟，前4月營收以41.4億元，年減12.8%。林育申表示，目前客戶庫存去化已近尾聲，下半年可望逐季向上，第四季在AI伺服器的出貨帶動之下，將達全年高峰，看好AI伺服器將全面導入水冷散熱，雙鴻是最大贏家。在AI伺服器與水冷散熱題材的加持之下，雙鴻週五股價再度出現大漲，最高來到293元，漲幅近9%，續創掛牌以來新天價，終場則收在285.5元價位，上漲逾6%或16.5元。
【公告】雙鴻112年股東常會董事增選當選名單,中央社,2023-06-02T11:41:10.000Z,"日 期：2023年06月02日
公司名稱：雙鴻 (3324)
主 旨：雙鴻112年股東常會董事增選當選名單
發言人：陳玉玲
說 明：
1.發生變動日期:112/06/02
2.選任或變動人員別（請輸入法人董事、法人監察人、獨立董事、自然人董事
或自然人監察人）:自然人董事、獨立董事
3.舊任者職稱、姓名及國籍:不適用
4.舊任者簡歷:不適用
5.新任者職稱、姓名及國籍:
(1) 董事 黃淑君 台灣
(2) 獨立董事 邱輝欽 台灣
6.新任者簡歷:
(1) 黃淑君 思品有限公司 Choice 巧思 董事長
(2) 邱輝欽 巨騰國際控股有限公司執行董事/戰略長
7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）:新任
8.異動原因:增選
9.新任者選任時持股數:
(1) 董事 黃淑君；選任時持股數：0股
(2) 獨立董事 邱輝欽；選任時持股數：80,000股
10.原任期（例xx/xx/xx ~ xx/xx/xx）:不適用
11.新任生效日期:112/06/02
12.同任期董事變動比率:1/9
13.同任期獨立董事變動比率:1/4
14.同任期監察人變動比率:不適用(設置審計委員會)。
15.屬三分之一以上董事發生變動(請輸入是或否):否
16.異動後於中華民國設有戶籍之董事席次未逾現有董事二分之一(請輸入是或否，
填「是」者,請附加說明具體因應措施):否
17.異動後獨立董事於中華民國設有戶籍人數少於2人(請輸入是或否，填「是」者,
請附加說明具體因應措施):否
18.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，
本則重大訊息同時符合證券交易法施行細則第7條第6款所定
對股東權益或證券價格有重大影響之事項):無"
雙鴻衝刺水冷 2025拚達高峰,鄭淑芳／台北報導,2023-06-02T20:10:00.000Z,"散熱廠雙鴻（3324）2日召開股東會，正逢AI熱潮，迎向伺服器新世代架構，水冷散熱成新寵，董事長林育申表示，2023年全面導入水冷還不太可能，可能要等到2024年，並於2025年達到高峰，但現在的市場已可以用「逐鹿中原」來形容。
AI伺服器成市場焦點，雙鴻2023年伺服器營收占比也受牽動，林育申表示，2023年伺服器營收占比可望從2022年23％增加至30％，「如出貨符合預期，伺服器年營收有望成長4成以上」。
林育申表示，目前AI伺服器多半都採用水冷方案，雖然營收占比仍小，但因為採用水冷的AI伺服器與傳統伺服器的價差達到近10倍，在ASP（平均銷售單價）相對較高帶動下，以2023年的出貨量推估，2023年AI伺服器散熱在伺服器的營收占比可望來到5％～10％。
展望下半年，林育申表示，上半年業績走弱的原因有二，一是庫存未消化完畢，二是市場動能不足，不過最近客戶的拉貨有比較活絡，預期第三季應該可以脫離谷底」，2023年的高峰落在第四季，全年營收跟2022年差不多，但獲利會好一點。
林育申進一步補充道，因NVIDIA GeForce RTX4080、4090瓦數變高，帶動散熱需求，此外，伺服器散熱出貨增加，也帶來產品結構改變，再加上內部管理優化助力，2023年毛利率應會較2022年明顯好轉，可望來到21％～22％，表現優於2022年的19.65％，並有機會寫下近年的新高。
更多工商時報報導外資期現貨 由空翻多大成大手筆 大陸蚌埠建新廠PCB業拚數位轉型 揪團打造資訊模型公版"
【公告】雙鴻董事長訂定除息基準日事宜,中央社,2023-06-02T11:41:08.000Z,"日 期：2023年06月02日
公司名稱：雙鴻 (3324)
主 旨：雙鴻董事長訂定除息基準日事宜
發言人：陳玉玲
說 明：
1.董事會、股東會決議或公司決定日期:112/06/02
2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息
3.發放股利種類及金額:新臺幣559,611,598元
4.除權（息）交易日:112/07/03
5.最後過戶日:112/07/04
6.停止過戶起始日期:112/07/05
7.停止過戶截止日期:112/07/09
8.除權（息）基準日:112/07/09
9.債券最後申請轉換日期:112/06/08
10.債券停止轉換起始日期:112/06/12
11.債券停止轉換截止日期:112/07/09
12.現金股利發放日期:112/07/27
13.其他應敘明事項:本次除息如嗣後因股本變動影響流通在外股份數量，致配息率
因此發生變動時，股東會授權董事長依法調整之。"
《其他電子》雙鴻林育申：資料中心2025年全面導入水冷散熱,時報資訊,2023-06-03T07:11:30.000Z,"【時報記者張漢綺台北報導】AI伺服器引爆水冷散熱需求，雙鴻(3324)董事長林育申看好水冷散熱可望在2025年全面導入資料中心，目前雙鴻水冷板亦已在Supermicro採用Nvidia H100 GPU設計的伺服器系統開始導入，林育申表示，今年第4季AI伺服器佔伺服器營收比重可望達5%到10%，推升伺服器佔整體營收比重達30%。
AI伺服器吸引各大品牌廠及系統組裝廠積極搶進，讓水冷散熱趨勢逐漸成型，佈局水冷散熱多年的雙鴻獲伺服器大廠Supermicro青睞，在Supermicro採用Nvidia H100 GPU設計的伺服器系統開始導入雙鴻水冷板，目前已小量出貨，在伺服器水冷散熱中邁出重要的一步。
除Supermicro，林育申表示，目前也有不少客戶在導入，主要客戶為Meta，其他客戶亦有些產品在出貨，由於AI伺服器多採用水冷散熱設計，AI伺服器比傳統採用氣冷散熱伺服器價格高10倍，以今年的出貨量推估，AI伺服器佔伺服器的營收比重可望達5%到10%，進而推升今年伺服器營收較去年成長40%，佔整體營收比重可望達30%。
在Nvidia GPU部分，據供應鏈消息，目前Nvidia GPU的3D VC散熱仍是coolermaster獨家供應，但奇鋐(3017)及雙鴻也正在送樣認證中，希望未來亦能躋身供應鏈之列。
林育申指出，目前AI伺服器/資料中心系統建置仍有基礎建設問題，包括網通設備頻寬等，預期這些基礎建設將自明年起逐步到位，隨著AI伺服器/資料中心建置需求湧現，預期水冷散熱將於明年加速導入，並於2025年全面採用水冷散熱，目前公司與各大廠均有合作，未來大者恆大的優勢將會非常顯著。"
《台北股市》雙鴻、宏碁 認購人氣夯,時報資訊,2023-06-12T00:12:20.000Z,"【時報-台北電】GPU大廠輝達（NVIDIA）AI訂單大噴發，除了晶圓代工龍頭4奈米～7奈米訂單大舉回籠外，散熱模組的雙鴻（3324）、PC大廠宏碁（2353）等受惠。雙鴻、宏碁上周五（9日）雙雙上演價量俱增行情，雙鴻股價攻堅收高298.5元、上揚4.37％，即將挑戰300元整數關卡，宏碁也帶量收高34.2元、上漲1.33％。
法人指出，近期客戶拉貨逐漸活絡，預期雙鴻第三季應可脫離谷底，今年高峰落在第四季，全年營收可能持平2022年，但獲利會好一點。
隨伺服器散熱出貨增加，帶來產品結構改變，加上內部管理優化，雙鴻毛利率可望較去年明顯好轉，有機會創近年新高。
宏碁方面也有轉機成長題材，宏碁高層日前股東會表示，PC市況的衰退和需求疲弱已在第一季觸底，隨著部分零星的訂單回流，通路庫存亦已修正到一段落後，第二季也往好的方向走，接下來第三、四季返校季和旺季需求，下半年營運偏樂觀；另看好AI新應用將於明、後年為PC市場帶來可期的換機效益。(新聞來源 : 工商時報一方歆婷／台北報導)"
《台北股市》雙鴻、建準 權證熱呼呼,時報資訊,2023-06-21T00:04:03.000Z,"【時報-台北電】即將迎接端午連假，台股20日早盤賣壓出籠，不過，散熱族群表現仍相對強勢，其中，雙鴻（3324）上漲2.79％，成交量小增1成、達6,196張，逆勢大盤、上演價量俱增行情；建準（2421）也力撐盤上，漲幅0.22％，成交量雖縮減近6成，但仍有逾1.26萬張，兩檔相關權證交投也維持一定熱度。
各方對AI伺服器需求大增，牽動雙鴻今年伺服器營收占比，可望從2022年的23％、增加至30％，法人表示，如出貨符合預期，雙鴻伺服器年營收有望成長4成以上。
近期客戶拉貨趨活絡，法人預期，雙鴻第三季可望脫離谷底，今年的高峰落在第四季，雖然全年營收可能持平2022年，但獲利將略佳。
建準同樣搭上AI伺服器列車，高端伺服器產品占比提升，再加上AI伺服器第二季浮現拉貨需求較為積極，第二季產品組合成功優化，可望帶動毛利走揚，法人預期，建準第二季毛利率有機會優於首季的26.45％。
除了伺服器外，新能源車、能源產業並列建準的三大成長引擎，法人指出，建準4、5月合計營收已達22.42億元，達第一季營收30.75億元的約7成，推估第二季營收季增的可能性極大，這也為單季毛利率埋下成長的種子。(新聞來源 : 工商時報一方歆婷／台北報導)"
〈雙鴻新總部動土〉斥20億元打造全球研發中心 2025年Q3底啟用,鉅亨網記者沈筱禎 台北,2023-06-21T04:28:10.000Z,"散熱大廠雙鴻 (3324-TW) 今 (21) 日舉行營運總部動土典禮，斥資近 20 億元打造全球研發重點中心，預計 2025 年第三季底完工，未來員工數將倍增，並擴大研發費用。
雙鴻 2021 年斥資 5.6 億元在五股工業區購地，後續將再投資近 20 億元建造與採購設備，新總部使用面積 5200 多坪，為地上 8 層、地下 4 層建築物，將涵蓋實驗研發中心、測試產線等。
另外，目前台灣員工數約 200 人，未來人數會倍增至 400 人；研發費用會針對市場需求持續增加。
董事長林育申表示，未來新總部將涵蓋所有新產品的研發，包括資料中心水冷散熱，新總部 2025 年完工時，將趕上散熱解決方案的新潮流。
除了台灣新總部外，墨西哥廠也即將動工，規劃投資 3000 萬美元 (約新台幣 9 億元) 建置新廠，預計 2024 年底、2025 年初投產，將會是資料中心、汽車主要生產基地，不過當地供應鏈仍須 3-5 年才會趨於完整。
根據雙鴻規劃，2026 年時中國產能占比約 50%、泰國占 30%、墨西哥占 20%。
更多鉅亨報導•美系外資看好散熱產值逐年增 上調奇鋐、雙鴻目標價•水冷散熱拿下輝達AI伺服器訂單 2025年邁向高峰期"
雙鴻五股新總部動土，訂2025年Q3前完工投產,財訊快報,2023-06-21T08:15:03.000Z,"【財訊快報／記者王宜弘報導】散熱模組大廠雙鴻(3324)週三(21日)舉行新總部開工動土典禮，於五股五權三路新建一棟RC結構，地上8層、地下4層、占地612坪的營運總部。同時，雙鴻透過「工業區更新立體化發展方案」的新增投資、能源管理等申請項目，取得33.33%的獎勵容積，實際總樓地板面積將超過5,200坪，預計2025年第三季前完工。雙鴻表示，「共榮」是該公司企業核心理念之一，為創造舒適公共環境，建物集中留設，周邊退縮空間輔以植栽綠化，並與公有人行道整體規劃，於外部空間創造出以綠帶及合宜的開放空間，提供行人友善安全的徒步環境。再者，為響應政府2050年淨零碳排，新總部承諾取得ISO50001能源管理系統證書，且於屋頂設置太陽光電發電設備。雙鴻成立於1999年，一路從NB散熱器設計、模組製造與販售，延伸至伺服器、繪圖卡、主機板、工作站等氣冷技術散熱模組生產。長年投入節能散熱技術，除專精氣冷技術外，公司也精進液冷散熱(Cold Plate)技術，致力成為客戶全方位散熱解決方案夥伴。隨著資料中心建置剛性需求的增加，運算力的提升致使晶片功耗持續上升，然而全球暖化加劇了極端氣候發生的強度與頻率，也喚起各界正視氣候變遷的危機，降低PUE(Power Usage Effectiveness)成為必要性；雙鴻表示，其液冷散熱技術，除可有效降低PUE，也有助於資料中心降低總營運成本。董事長林育申曾表示，今年是液冷散熱元年，雙鴻將朝新領域邁進，未來2-3年，液冷散熱將成為伺服器重要的散熱解決方案。"
盤後速報 - 雙鴻(3324)下週(7月3日)除息6.5元，預估參考價289.5元,鉅亨網新聞中心,2023-06-26T09:05:32.000Z,"雙鴻(3324-TW)下週(7月3日)將進行除息交易，其中每股配發現金股利6.5元。
以今日(6月26日)收盤價296.00元計算，預估參考價為289.5元，息值合計為6.5元，股息殖利率2.2%。（註：預估參考價等資訊，皆以(6月26日)收盤價做計算，僅提供參考）
雙鴻(3324-TW)所屬產業為其他電子業，主要業務為散熱模組。近5日股價上漲0.34%，櫃買指數下跌0.48%，股價波動與大盤表現同步。
歷史股利發放
除權息前股價
現金股利 (元/股)
現金殖利率
股票股利 (元/百股)
2023/07/03
296.00
6.5
2.2%
0.0
2022/06/30
168.5
6.0
3.56%
0.0
2021/08/17
152.0
5.6
3.68%
0.0
2020/07/13
179.5
5.0428
2.81%
0.0
2019/07/04
150.0
1.524535
1.02%
0.0
最新相關新聞
〈雙鴻新總部動土〉輝達H100 AI伺服器散熱方案 樂觀看下季取得認證
〈雙鴻新總部動土〉斥20億元打造全球研發中心 2025年Q3底啟用
AI狂潮持續延燒 輝達、超微等相關台廠概念股大盤點
盤中速報 - 雙鴻(3324)急拉2.21%報302.0元，成交1,196張
蔡明彰觀點：萬七AI鏈操作準則
更多鉅亨報導"
谷底已現 雙鴻樂看Q3溫和成長,鄭淑芳／台北報導,2023-06-29T20:10:00.000Z,"受到庫存去化未完及市場動能不足的雙料利空影響，雙鴻（3324）第二季營運面臨測底，惟近期雙鴻已感受到需求回溫的契機，相較於之前，客戶拉貨已漸趨活絡，雙鴻樂看第三季應可脫離谷底，向季增的坦途邁進，惟法人估，雙鴻第三季出現V型反轉的機率不高，仍以溫和成長的可能為大。
雙鴻第二季受到NVIDIA控管VGA晶片出貨量拖累，營收表現不如預期，在3月撐竿跳至13.65億元後，隨即跌破9億元關卡，4、5月營收分別來到8.62及8.87億元，由於4、5月合計營收僅17.49億元，僅達首季營收32.8億元的53.3％，也加深第二季恐陷入季減的疑慮。
對此，雙鴻董事長林育申在日前的股東會上就曾預告，第二季應是全年的谷底，最壞就是現在，第三季起應該就可以脫離谷底。
展望第三季，雙鴻指出，PC/NB庫存的去化已暫告一段落，預期第三季出貨可望回升，至於拖累上半年營運的VGA，在RTX 4060 Ti 系列產品接續上市後，也可望回溫，另伺服器部分，下半年伴隨著中、美大型雲端服務業者（CSP）相繼切換新平台，應可帶來新一波買氣，樂觀看待第三季的表現應可優於第二季。
更多工商時報報導海外交易熱 前11月複委託衝4兆業者怨：打炒房變成打建商純網路保險公司正式開放 金管會明年8月開始受理申請執照"
《台北股市》長榮、緯創、雙鴻、勤誠、合勤控、智原、中磊,時報資訊,2023-07-03T02:11:51.000Z,"【時報-台北電】盤中焦點股：
1.長榮(2603)：現金股息70元，上周五除息漲停，今為除息第二天再攻漲停102.5元。
2.緯創(3231)：AI伺服器+車用雙引擎點火，剽悍大漲逾半根停板，續創天價97.2元。
3.萬海(2615)：今接棒除息，股價大漲逾7%至58元之上，強勢填息之表現。
4.雙鴻(3324)：營運走出谷底，今年毛利率將衝高，外資大幅買超，今早拱上漲停板。
5.勤誠(8210)：AI題材發燒，上周五三大法人聯手買超2749張，連拉2根漲停，再衝天價184.5元。
6.合勤控(3704)：獲外資大買1.6萬張，股價衝高5.5%，登歷史高峰。
7.世紀鋼(9958)：電力概念吸人氣，近五日獲三大法人買超萬張，衝高141.5元站上2年高價。
8.聯詠(3034)：摩根大通證券判斷面板驅動IC產業高峰已過因而降評，股價續弱勢。
9.智原(3035):外資點名＋本土法人買超，股價續創波段新高。
10.訊芯-KY(6451)：蔣尚義出任董座，下半年拚成長，股價再度漲停118.5元創新高。
11.晟銘電(3013)：伺服器題材火，股價位階相對親民，外資連2買點火，2根漲停進帳，改寫近9年高點。
12.映泰(2399)：充電樁相關產品今年開始出貨，外資連4買相挺，亮燈鎖漲停，攻上2年半高價，委買張數高掛2萬張。
13.川湖(2059)：AI題材掀熱潮，早盤秀出半根漲停板，攻上700元。
14.建準(2421)：擁有伺服器、新能源車、能源產業三大成長引擎，早盤衝上99.9元，百元再望。
15.康舒(6282)：特斯拉Q2交車量有望創新高，利多帶動，大漲6%登上50元。
16.智邦(2345)：法人看好未來業績將隨AI發展成長，晨盤走升約4.7%，收下月線。
17.中磊(5388)：受惠美基建肥單，股價衝上112元，續創歷史高。
18.高鋒(4510)：今日除息買氣加溫，放量強彈4%，一日填息達陣。
19.華星光(4979)：拜登撒幣衝網速之利多延續，再強勢漲停，攀波段新高價。
20.台聚(1304)：下半年太陽能級EVA需求可望優於上半年，股價上攻。
21.日月光投控(3711)：里昂、匯豐證券相繼降評至「賣出」，推測合理股價跌破百元；股價持穩平盤110.5元。
22.華紙(1905)：碳匯題材持續發酵，外資偏多操作，買盤點火敲進，價量齊揚彈升5%。
23.如興(4414)：通過30億私募，營運拚翻轉，股價快攻漲停再登高。
24.勁豐(6577)：今日除息，每股配息4.45元，晨盤快攻漲停，一日填息達陣。
25.智崴(5263)：與日大型樂園簽訂採購意向書，早盤走揚3.5%，登波段高。
26.群創(3481)：日前與Vedanta簽署LCD液晶面板技術授權協議，股價小揚約2.6%，回歸5日線。
27.天仁(1233)：消暑業績high，股價沿5日線強勢震盪，強漲2%再創波段高點。
28.麗清(3346)：手握歐美急單，市場期待6月營收表現，買盤卡位，跳漲2%，寫近2年高點。
29.日成-KY(4807)：進入下半年迎接訂單動能回溫，底部墊高，今早走揚2%，位居百貨股前列。（編輯：沈培華）"
焦點股：AI伺服器帶起液冷需求，雙鴻股價衝上漲停,財訊快報,2023-07-03T02:09:34.000Z,【財訊快報／研究員莊家源】雙鴻(3324)為散熱模組廠，今年5月營收8.87億元，月增2.91%，年減18.49%，累計前5月營收50.27億元，年減13.84%，首季EPS 3.22元。今年上半年受到客戶庫存去化影響，營收表現不如預期。展望下半年部分，雙鴻先前在股東會表示，隨著PC、NB庫存的去化已暫告一段落，預期第三季出貨可望回升，營運可望脫離谷底。另外，中、美大型雲端服務業者(CSP)相繼切換新平台，與AI伺服器需求爆增，液冷需求快速成長，今年液冷占雙鴻營收比例約個位數，明年將上看雙位數百分比。今日股價除息6.5元，早盤完成填息後衝上漲停價319.5元，創歷史新高。目前所有均線仍持續上升，呈多頭排列，MA5與MA10黃金交叉，有利股價後續表現，支撐271-267.5元。
散熱商機續旺 奇鋐雙鴻同歡,鄭郁平／台北報導,2023-07-20T20:10:00.000Z,"超微（AMD）執行長蘇姿丰訪台旋風延燒，人工智慧（AI）題材不死，散熱模組大廠奇鋐（3017）、雙鴻（3324）股價走強，20日法人分別買超2,057張、940張，法人指出，在AI熱潮帶動下，算力需求無限攀升，AI伺服器高度發展也使散熱產業題材大舉發酵。
台股AI熱浪一波接一波，散熱雙雄奇鋐、雙鴻20日股價同步走強，奇鋐大漲逾半根停板，漲幅達5.83％、收上308.5元，為首次收盤價突破300元整數大關。
此外，雙鴻也上漲1.59％、收盤價達288元，盤中最高衝上297元，一度衝破5日線及月線，終結連三日下跌頹勢。
輝達（NVIDIA）A100、H100晶片魅力席捲全球，Grace Hopper架構的GH200超級晶片也已進入量產階段，與此同時，超微（AMD）6月中旬也在資料中心與AI首映會中，宣布推出AI運算專用的MI300 GPU系列產品，市場分析，相關產品功耗持續提升，也使散熱解決複雜度大幅攀高，水冷方案成為代工廠積極開發的重點。
散熱廠奇鋐近來鎖定網路通訊、伺服器兩大領域，目前水冷方案已出貨至通訊領域，而市場關注的伺服器水冷散熱，則預計最快明年下半年才有機會，惟奇鋐3D VC主要應用在AI伺服器上，占比已約有10％～20％。
而雙鴻也持續與資料中心客戶密切合作，法人指出，已有資料中心客戶開始針對超微（AMD）新品進行設計，且氣冷、水冷方案均在進行中，預計最快第四季開始出貨，水冷方案目前已經出貨美系客戶，預估下半年出貨量將逐步增加，占今年整體營收達個位數，預期至2025年貢獻度將來到3成，為後市將重要營運動能。
更多工商時報報導立院送冬至大禮 降稅 延至2024年底PCB業拚數位轉型 揪團打造資訊模型公版工商社論》論海外就業劇減二十多萬人的迷思"
