headline,author,time,content
聯電 2022營收創高,蘇嘉維,2023-01-07T20:10:00.000Z,"聯電（2303）公告2022年12月合併營收209.46億元、年成長3.3％。第四季合併營收季減10％達678.36億元、年成長14.8％。累計2022年合併營收2,787.05億元，較2021年成長30.8％，年度營收如期創下歷史新高。不過進入2023年第一季後，法人預期，聯電在消費性電子需求維持平淡情況下，單季營收可能將繳出季減一成左右，最快要到第二季才有機會開始逐步回溫，下半年重回接單旺季。
聯電6日股價上漲2.79％至42.4元，寫下兩周以來單日新高價位，三大法人一共買超2萬85張，結束連續兩個交易日賣超，累計上周漲幅達4.05％，表現優於大盤水準。
更多工商時報報導全台73個行政區 房價年漲逾一成美復甦太強 反衝擊全球經濟明年電視面板出貨估減3％"
權證市場焦點－聯電 去年營收亮麗,林燦澤／台北報導,2023-01-10T20:10:00.000Z,"10日台股延續震盪攻堅格局，指數收高14,802.96點、上揚0.34％。聯電（2303）震盪攻堅行情，股價收高45元為波段新高，帶動相關認購權證交投活絡。
聯電2022年全年營收2,787.05億元，年增幅30.84％，12月營收209.46億元，年增幅3.29％及較上一月減幅7.09％。2022年前三季稅後純益681.30億元及每股稅後純益（EPS）5.54元，優於前一年同期獲利398.31億元及EPS 3.26元；第三季稅後純益269.96億元及EPS 2.19元，勝過前一年同期獲利174.60億元及EPS 1.43元。
12日雙王法說會將為首季電子產業景氣定調後，聯電將在16日舉行法說會，聚焦對首季營運展望，法人看第二季營運可望回溫。外資5日以來連四日回補台股，10日買超逾180億元，帶動半導體等權值股強勢反彈，聯電連三根帶量紅棒，股價站穩月、季線上，將挑戰去年12月初前高46.65元。
＊【權證投資必有風險，本專區資訊僅供參考，並不構成邀約、招攬或其他任何建議與推薦，請讀者審慎為之】
更多工商時報報導中鋼明年元月、Q1內銷開平低盤太陽光電、離岸風電 雙延宕 連2年未達標 明年挑戰更大遠傳成立5G元宇宙加速器"
【公告】聯電資訊安全長異動,中央社,2023-01-11T09:54:37.000Z,"日 期：2023年01月11日
公司名稱：聯電 (2303)
主 旨：聯電資訊安全長異動
發言人：劉啟東
說 明：
1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運長、
行銷長及策略長等)、財務主管、會計主管、公司治理主管、資訊安全長、研發主管、
內部稽核主管或訴訟及非訟代理人）:資訊安全長
2.發生變動日期:112/01/11
3.舊任者姓名、級職及簡歷:洪錫興 副總經理
4.新任者姓名、級職及簡歷:吳宗賢 副總經理
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）:職務調整
6.異動原因:職務調整
7.生效日期:112/01/11
8.其他應敘明事項:無"
鉅亨速報 - Factset 最新調查：聯電(2303-TW)目標價調升至50元，幅度約4.17%,鉅亨網新聞中心,2023-01-13T09:10:26.000Z,"根據FactSet最新調查，共23位分析師，對聯電(2303-TW)提出目標價估值：中位數由48元上修至50元，調升幅度4.17%。其中最高估值79.7元，最低估值32元。
綜合評級 - 共有23位分析師給予聯電(2303-TW)評價：積極樂觀14位、保持中立8位、保守悲觀3位。
聯電(2303-TW)今(13日)收盤價為45.4元。近5日股價上漲9.45%，相關半導體類指數近5日上漲6.42%，台灣加權指數上漲3.01%，股價漲幅表現優於大盤。
最新相關新聞
台股挺進14800點 外資大買306億元 三大法人買超349.58億元
〈台股盤中〉台積電領軍多頭反攻 光電扯後腿 大盤叩關萬五無功而返
外資近5日買超個股
外資近3日買超個股
投信近5日買超個股
資料來源：Factset，數據僅供參考，不作為投資建議。
更多鉅亨報導"
聯電ADR13日下跌0.07美元跌幅0.92%折台股45.58元,中央社,2023-01-14T01:56:27.000Z,"(中央社台北2023年 1月14日電)聯電在NYSE掛牌 ADR以7.50美元作收，下跌0.07美元，跌幅 0.92%。
由於每單位聯電 ADR相當於台股 5股聯電普通股，以 1月13日新台幣匯市收盤價30.387元計算，相當台股聯電每股為 45.58元。
最近10個交易日行情如下："
聯電法說、緯創尾牙、台股虎年封關 本周大事預告,鉅亨網記者魏志豪 台北,2023-01-15T04:11:54.000Z,"台股本周二將迎來虎年封關日，根據過去十年經驗，封關當日上漲機率達 7 成，聯電也將在明 (16) 日召開法說會，並釋出成熟製程市況、產能擴張計劃與全年展望等，緯創預計周二 (17 日) 舉辦尾牙，預期如資本支出、全球產能布局等都是會中焦點，以下為本周大事預告：
晶圓代工廠聯電 (2303-TW)(UMC-US) 去年全年營收 2787.05 億元，創下歷史新高，年增率高達 3 成，不過，現階段終端消費力道低迷，成熟製程需求也趨緩。
外界預期，聯電此次法說會除了釋出去年第四季財報外，也將針對成熟製程市況、海外產能布局、價格競爭狀態及全年展望做出最新預測。
電子代工大廠緯創 (3231-TW) 即將在週二舉辦旺年會，由於緯創去年受惠伺服器等需求強勁，營收逆勢創下歷史新高，飆上 9843.98 億元，距離兆元營收俱樂部僅一步之遙，外界高度關注緯創今年展望。
台股週二迎來虎年封關日，由於今年春節連假將迎來罕見的 12 日長假，在目前全球經濟環境不穩定下，市場預期追價意願保守，成交量也估持續收斂，若依據過去十年統計數據，封關當日約有 7 成機率上漲。
更多鉅亨報導•聯電去年12月營收209億元探10個月低點 Q4季減1成•緯創、緯穎去年Q4營收聯袂創高 全年9843億元同寫新猷"
《半導體》聯電下午法說接棒 晶圓代工Q2觸底,時報資訊,2023-01-16T02:42:44.000Z,"【時報-台北電】繼上周四台積電(2330)，上周五力積電(6770)後，晶圓代工廠聯電(2303)今(16)日下午接棒舉行法說會。聯電去年營收創歷史新高，年增率高達3成，但目前終端消費力道低迷，成熟製程需求趨緩，第一季業績將隨著產業趨勢向下，對全年展望及價格走勢看法將成為焦點。
台積電上周四召開線上法說會，總裁魏哲家表示，預估今年半導體(除記憶體外)產業將下滑4%，晶圓代工估衰退3%，半導體周期上半年觸底。台積電上半年美元計價營收將年減4～9%，但下半年將恢復年成長，全年美元計價營收仍將小幅成長，優於產業平均。台積電今早股價續強，穩在500元之上。
以成熟製程為主的晶圓代工廠力積電上周五召開法說，去年第四季業績反轉向下，對本季看法保守。股價盤中跌逾2.5%至32.7元。
力積電2022年第四季產能利用率降至七成多，單季稅後純益19.2 億元，季減68%，每股純益0.48元，探近8季低點，全年稅後純益216.35億元，年增34%，每股純益5.8元，創新高。
力積電2022年營收760.87億元，年增16%，毛利率46.8%，年增4.8個百分點，稅後純益216.35億元，年增34%，每股純益5.8元。
力積電總經理謝再居表示，去年第四季市況低迷，包括驅動IC、電源管理晶片需求都疲弱，記憶體終端客戶也以去化庫存為優先，第四季整體產能利用率約七成。因標準型DRAM平均售價接近成本，不會再用以填補產能，預期今年第一季產能利用率將降至六成多。
力積電今年第一季營收估將季減15%，第二季有機會持平表現，下半年可望好轉，待2、3月時情況應可更明朗。
聯電2022年營收2787.05億元，創下歷史新高，年增率達3成，但去年第四季起產業開始遭遇逆風。
受客戶端庫存調整與步入淡季影響，聯電2022年第四季營收678.35億元，季減10.02%。
聯電將在今下午五時召開線上法說會，並釋出成熟製程市況、產能擴張計畫與全年展望等。
展望上半年，同以成熟製程為主的聯電現階段受到終端消費力道低迷，成熟製程需求亦趨緩，對於全年展望是否逆勢成長將受到法人關注。（編輯：沈培華）"
聯電產品平均售價可望持穩 激勵股價上揚,中央社,2023-01-17T01:54:50.000Z,"（中央社記者張建中新竹2023年1月17日電）晶圓代工廠聯電 (2303) 產能明顯鬆動，第1季產能利用率恐降至70%，不過，產品平均售價仍可望維持穩健，將持平表現，優於市場預期，激勵今天股價一度上揚1.78%。
全球經濟疲軟，客戶的庫存天數高於正常水準，訂單能見度偏低。聯電16日在法說會上表示，第1季產能利用率恐降至70%，晶圓出貨量將季減17%至19%。
不畏產業景氣逆風，聯電預期，第1季產品平均售價可望持平表現，今年全年產品平均售價也將維持穩定，優於市場普遍預期價格下滑。
聯電今天在市場買盤湧入下，早盤股價一度攀高至45.7元，上揚0.8元，漲幅約1.78%；帶動另一晶圓代工廠世界先進 (5347) 股價同步走高，達90.3元，上漲1元，漲幅約1.11%。"
熱門股：美而快(5321)、高力(8996)、聯電(2303)、視陽(6782)、裕隆(2201),財訊快報,2023-01-17T02:34:40.000Z,美而快(5321)：旗下各事業體2022年都有雙位數的成長表現，今年投入發展OMO虛實整合商模，開幕小型複合式商場，從線上線下帶動導流。早盤一度逼近漲停，股價往年線靠近。 高力(8996)：能源議題加上氫燃料電池的訂單升溫，帶動去年業績提升效應明顯，今年將由熱泵及熱能成為主要成長動能，早盤沿5日均線勁揚至7%以上。 聯電(2303)：法說會釋出憂心景氣低迷消息，第一季產能利用率降至70%，但晶圓代工價格維持不變仍有撐，早盤在年線之上震盪，股價漲幅維持約1%。 視陽(6782)：為全球唯一矽水膠彩拋代工廠，因應訂單需求月產能持續擴增，去年Q4達3300萬片、Q2要再進一步提升到3800萬片，受惠中國解封隱眼銷售將再提升，早盤在平盤震盪之後往上，漲幅逼近4%。 裕隆(2201)：首款電動車納智捷n7預售接單亮眼，旗下由格上租車整合自建多元充電場景，積極佈署共享汽車和電動車商機。(周佳蓉)
《台北股市》盤中焦點股：聯電、高力、中鴻、東哥遊艇、愛山林、聚陽,時報資訊,2023-01-17T06:14:29.000Z,"【時報-台北電】盤中焦點股：
1.聯電(2303)：2022年EPS達7.09元新高。第1季產能利用率降至70%，出貨量將季減17%至19%，靜待下半年景氣回溫，股價開高後震盪，目前小漲。
2.台積電(2330)：外資周一再大買超18938張連三買，股價開低後一度壓回到500元整理，使得台股今虎年封關日跟著小跌。
3.高力(8996)：在熱能產品、板式熱交換器二大產品線雙雙成長，2022年營收年增27.4％，創新高。外資周一買超1856張，股價強攻突破200元再飆高。
4.中鴻(2014)：2月內外銷盤價全面調漲，為去年6月以來首度漲價，封關日紅盤開市，堅守五日線上方。
5.東哥遊艇(8478)：在手訂單看到2025年，成為資金年節避風港，早盤高掛漲停378元，站上本月高點。
6.大立光(3008)：短期營運保守，法人長線不看淡，外資昨日翻多買超送暖，股價連2紅，穩守股王寶座。
7.愛山林(2540)：去年前十大建商，看好絕版可換約預售屋將現搶購潮，早盤急攻漲停板。
8.鈊象(3293)：遊戲股迎春節行情，今早相對大盤抗跌。
9.美而快(5321)：電商為長假受惠股之一，股價近日沿5日線走高，早盤大漲逾8%靠攏年線。
10.中興電(1513)：綠電展望長多，外資連3日買超，今早帶量攻克10日線。
11.聯發科(2454)：將在2月3日召開法說會，公布去年第四季財報，市場關注智慧型手機市況，股價在700元波動。
12.創意(3443)：受惠量產客戶增加訂單，今年營收續挑戰新高，股價強守700元之上高檔。
13.台光電(2383)：15日晚間觀音廠發生火警，初估影響不大，可調產能支援，股價仍承壓。
14.富邦媒(8454)：春節娛樂商機+照常出貨搶攻宅經濟，800元關卡震盪多日，今早再一步突破創下5個月高點。
15.南仁湖(5905)：看準國道休息站春節長假商機，多方開攻，強於大盤走高2%。
16.國巨(2327)：聚焦於利基型產品拚後市，惟外資投信齊調節，逆揚開高後平盤之上震盪。
17.詮欣(6205)：聚焦車用、IPC、網通戰2023年，低檔反覆測試有撐，早盤反彈2.5%續創波段高。
18.四維航(5608)：周一BDI指數回穩持平，加上轉投資觀光飯店春節旺季題材，股價上攻。
19.長榮(2603)：春節前小旺月，外資周一轉為小買超，股價開高抗跌。
20.美時(1795)：肺癌用藥Nintedanib，獲美FDA暫時審查核可，激勵翻紅走揚逾1%，力返250元。
21.聚陽(1477)：去年每股淨利14.53元，今年營運看成長，放量走揚3%，挺進月線。
22.寶隆(1906)：外資偏多操作，買盤拉抬衝高2%，挺進17元及5日線。
23.榮成(1909)：農曆年後大陸工紙有望復甦，獲投信及自營商連4買，晨盤反彈1.8%，力返5日線。
24.晶呈科技(4768)：科特殊氣體訂單能見度達1年，營運成長可期，聞訊走揚近2%，收復五日線。
25.汎銓(6830)：外資投信開始進場，籌碼面助攻，早盤上漲逾2%，挑戰110元附近壓力區。
26.福壽(1219)：今年營運持穩，市場看好年節帶動營運表現，封關前卡位，大漲5%。
27.台玻(1802)：外資昨日轉向買超790張，10日累計買超5573張，市場資金搶紅包行情，早盤逆勢攻高1%，沿5日線走強。（編輯：沈培華）"
《半導體》法說後2外資比讚 聯電放量走揚逾2%,時報資訊,2023-01-17T04:28:12.000Z,"【時報記者林資傑台北報導】晶圓代工大廠聯電(2303)法說後外資看法持續多空分歧，2家認為毛利率展望優於預期，給予「買進」及「優於大盤」評等，另1家則鑒於三星明年外包訂單收回自製陰影揮之不去，仍維持「中立」評等。聯電股價今（17）日開高後放量穩揚2.34％，頗有利空出盡意味。
首家美系外資表示，聯電預期今年售價將維持穩定，美系外資認為此舉有助聯電在整體產業周期維持更好的獲利能力。在稼動率同樣降至約70％低檔狀況下，聯電預期首季毛利率為34～36％，遠優於2008～2009年全球金融海嘯時期的20～21％。
而聯電今年資本支出規模預期為30億美元，雖高於市場預期，但美系外資指出多數用於今年以後的擴產計畫，意味儘管目前仍在庫存調整，但客戶需求仍然強勁，目前台南Fab 12A的P6廠區及新加坡Fab 12i的P3廠區擴產計畫的量產時程均不變。
此外，聯電生產基地多元，目前約60％產能在台灣，15～20％在中國大陸，20～25％在新加坡和日本。聯電坦言，確實一直有客戶因地緣政治因素而討論轉單事宜，美系外資預期未來6～9個月內會看到更多設計導入案，並在明年看到更有意義的營收貢獻。
美系外資預期聯電稼動率及毛利率將在首季觸底，自第二季起回穩、下半年顯著復甦，雖將今年營收衰退預期自8.2％調降至13.4％、2022～2024年獲利預期分別調降0.1％、7.9％、7％，目標價自60.2元降至55.5元，鑒於潛在上漲空間達24％、仍維持「買進」評等。
美系外資指出，由於穩定的售價策略、客戶及產品組合改善，認為聯電處於更佳位置，可透過提高整體周期的獲利能力來因應庫存調整下行週期。長遠來看，鑑於在成熟製程領域的領導地位，仍看好聯電將成為5G/EV/IoT結構性需求成長的主要受益者。
第二家美系外資認為，聯電去年第四季表現遜於市場預期，但認同上半年應為產業谷底、下半年市況有望復甦觀點，預期今年潛在市場規模將下滑10～13％，與美系外資預期除台積電外的晶圓代工業今年營收將下滑14～16％看法相似。
儘管聯電預期首季稼動率將降至約70％，但毛利率仍可持穩34～36％。美系外資認為主要有5大因素帶動。包括：（1）自2017年以來控管資本支出、降低折舊負擔。（2）提供客戶附加價值增加的利基型製程技術，如高電壓28奈米製程等。
（3）三星LSI決定外包生產影像訊號處理器（ISP）和AMOLED產品。（4）鑑於地緣政治動態，越來越多客戶將訂單自陸廠轉單至聯電。（5）台積電今年進一步提高成熟製程晶圓代工售價，減輕聯電的定價壓力。
美系外資指出，市場空方普遍認為聯電毛利率將降回至約25％的疫情前水準，認為聯電對毛利率低檔34～36％的展望意味售價紀律和客戶黏著度，即使是空頭也有調升獲利預期空間，維持「優於大盤」評等、目標價55元，並預期股價將進一步上漲。
第三家美系外資則維持保守看法，認為聯電首季營運展望遜於預期，關鍵的正向訊息為儘管稼動率低且競爭壓力大，聯電仍預期今年平均售價將維持穩定，資本支出展望也高於預期（30億美元），但美系外資認為全年資本支出最終可能會低於預期。
美系外資認為，聯電下半年可能不得不提供折價，且三星外包的影像訊號處理器（ISP）及CMOS影像感測器（CIS）訂單明年仍可能收回自製，導致28奈米稼動率不足風險揮之不去。將聯電今明2年獲利預期分別調降8％、調升2％，維持「中立」評等，目標價37元。"
外資上週買超890億元 加碼聯電逾12萬張居冠,中央社,2023-01-16T07:57:18.000Z,"（中央社記者潘智義台北2023年1月16日電）台灣證券交易所今天公布，外資上週在集中市場買超新台幣890.15億元，其中買超聯電 (2303) 逾12萬張最多，賣超華通 (2313) 逾2萬張最多，年初至1月13日止，外資累計買超955.99億元。
台灣證券交易所統計，今年初至1月13日止，外資總持有股票市值為18兆8094.86億元，占全體上市股票市值40.56%，較1月6日的17兆8413.96億元，增加9680.9億元。
外資本週自集中市場買超最多前3名上市公司依序為聯電買超12萬7979張、台積電 (2330) 買超9萬6672張、新光金 (2888) 買超6萬1730張。
外資本週自集中市場賣超最多前3名上市公司依序為華通賣超2萬1382張、陽明 (2609) 賣超1萬8142張、鴻海 (2317) 賣超1萬4331張。"
聯電第1季產能利用率恐降至70% 價格估持平,中央社,2023-01-16T10:42:12.000Z,"（中央社記者張建中新竹2023年1月16日電）聯電 (2303) 第1季營運展望保守，預期產能利用率恐將滑落至70%，晶圓出貨量將季減17%至19%，不過，產品平均售價可望持平；聯電並預期，產業景氣將於上半年落底。
晶圓代工廠聯電下午舉行線上法人說明會，共同總經理王石表示，2023年全球經濟疲軟，客戶的庫存天數高於正常水準，訂單能見度偏低，第1季將充滿多重挑戰。
王石預期，第1季產能利用率恐降至70%，晶圓出貨量將季減17%至19%，產品平均售價將持平，毛利率將約34%至36%。
王石說，今年上半年包括智慧手機、個人電腦及消費性電子需求疲弱，並持續調節庫存，預期下半年庫存情況可望好轉，需求逐步回溫。
因全球經濟情勢疲弱、庫存調整及消費性需求低迷影響，王石預期，今年全球半導體業營收將減少低個位數百分比（約1%至3%），晶圓代工業營收將減少中個位數百分比（約4%至6%）。聯電全年產品平均售價可望維持穩定。
王石表示，應對當前的景氣低迷，聯電已進行嚴格的成本控管措施，並盡可能地推遲部分資本支出。2022年資本支出金額27億美元，2023年資本支出將約30億美元。"
