headline,author,time,content
統一合肥擬出售部分資產 估處分利益人民幣3.51億,李麗滿／台北報導,2023-03-03T11:35:06.000Z,"統一（1216）3日代子公司合肥統一公告擬出售部分資產，成交金額約人民幣5.83億（折合台幣逾25億元），預計處分利益達人民幣3.51億（折合台幣15.5億元），可望為今年大陸獲利添動能。
統一2022年全年營收5,246億元，較2021年同期成長10.8％，年營收首度衝破5,000億元大關，連續二年創新高；唯原物料大漲，承受成本壓力不小，前三季稅後純益146.12億元，較前年同期衰退11.4％，全年恐連二年下滑。
統一指出，此次出售合肥經濟技術開發區部分資產，包括土地與建築物，主要是因應合肥市政府規劃徵收。
更多中時新聞網報導領勞退金不用等到60歲 3情境中1項「先領再說」擺脫普丁還不夠？歐洲離不開大陸1產業 爆能源轉型大危機BBB級公司債ETF 投資人追捧"
〈焦點股〉統一實去年股利大方送創25年新高 股價放量漲5%,鉅亨網記者張欽發 台北,2023-03-08T04:30:38.000Z,"統一 (1216-TW) 旗下飲料包材及飲料充填廠統一實 (9907-TW) 公布 2022 年全年稅後純益 22.46 億元，年增 21.29%，每股純益 1.42 元，董事會決議配發特股 1.48 元，盈餘配發率達 104.22%，統一實去年股利額度創 25 年新高，盤中激勵股價一度上漲逾 5%。
統一實今天光盤中成交量就已經逾 1.54 萬張，較昨日增加 100%，股價也創 5 個月來新高。
統一實 2022 年第四季虧損，主要爲認列資產減損逾 2 億元造成，當季營收 90.79 億元，毛利率 11.06%，季減 4.03 個百分點，年減 2.35 個百分點，稅後虧損 1.22 億元，較去年同期由盈轉虧，每股虧損 0.01 元。
統一實 2022 年全年營收 434.8 億元，毛利率 14.82%，年增 1.8 個百分點，全年稅後純益 22.46 億元，年增 21.29%，每股純益 1.42 元。
更多鉅亨報導•統一超強化離島物流布局 首座轉運中心啟用•統一超營運4大引擎強轉 有望繳最旺Q1成績單"
統一實去年EPS 1.42元 擬超額配發每股現金股利1.48元,鉅亨網記者張欽發 台北,2023-03-07T11:24:05.000Z,"統一 (1216-TW) 旗下飲料包材及充填廠統一實 (9907-TW) 今 (7) 日公布財報，2022 年全年稅後純益 22.46 億元，年增 21.29%，每股純益 1.42 元，董事會決議配發每股 1.48 元，盈餘配發率達 104.22%。
依統一實今日收盤價 18.85 元計算，現金殖利率達 7.53%。
統一實 2022 年第四季營收 90.79 億元，毛利率 11.06%，季減 4.03 個百分點，年減 2.35 個百分點，稅後虧損 1.22 億元，較去年同期由盈轉虧，每股虧損 0.01 元。
統一實 2022 年全年營收 434.8 億元，毛利率 14.82%，年增 1.8 個百分點，全年稅後純益 22.46 億元，年增 21.29%，每股純益 1.42 元。
統一實業將在 6 月 15 日召開股東會。
更多鉅亨報導•統一超多個事業體擺脫疫情衝擊 今年有望賺逾1股本•統一收回誠品信義、Neo19宏泰拚招商，信義區百貨洗牌「兩大房東新動作曝光」"
統一企業2022年EPS為3.02元 擬配息3.15元,袁延壽／台北報導,2023-03-09T13:34:31.000Z,"食品及食糧事業受原物料價格飆升影響成本，統一企業（1216）2022年財報稅後純益171.68億元，年衰退13.6％，EPS為3.02元。
統一董事會9日也決議，今年每股擬配發3.15元的現金股利。以統一9日股價收盤68.8元計，現金殖利率為4.58％。
不過，在本業穩增長、便利商店及流通物流等事業部成長下，統一企業2022年合併營收5,248.32億元，年成長10.8％，則是創歷史新高。
在便利商店及流通物流事業部的營收，統一指出，台灣7-ELEVEN持續展店，在亞洲四地（台灣、上海、浙江、菲律賓）的7-ELEVEN已超越一萬店，邁入全新里程碑。同時受惠菲律賓7-ELEVEN、悠旅生活（星巴克）、統一精工、統一生活（康是美）等表現亮眼，共同帶動營收成長。去年營收較前年同期增加244.48億元，成長10.4％。
包裝事業部的營收部分，飲料包裝經歷疫情擾亂，隨著全面解封及年節提前備貨，營收仍維持穩定成長。去年營收較前年同期增加29.17億元，年成長0.5％。
至於獲利部分，統一指出，去年獲利衰退是因食品及食糧事業受原物料價格飆升影響成本，集團堅持「客戶優先」，產品凍漲，自行吸收，影響獲利；另外，受外在經濟環境影響，依權益法投資的統一證券等獲利大幅減少。而統一中控受大宗原物料價格上漲及疫情影響運輸等費用增加，淨利人民幣12.22億元，衰退18.6％。
不過，在其他事業的營運上，統一指出，統一超商台灣7-ELEVEN持續展店以及菲律賓7-ELEVEN、星巴克等擺脫疫後衝擊獲利回升，2022年淨利92.82億元，年成長4.7％。
統一實業在鐵產品之平均售價優於去年同期，營收及毛利均增長，淨利22.46億元，年成長21.3％。
另外，台灣神隆新藥委託開發等事業營收增長及針劑事業之研發費用減少，去年淨利3.53億元，年成長45.1％。
更多中時新聞網報導紓困貸款衝5.7兆 申請破65萬戶千萬勞工鬆口氣！勞動基金最新收益率曝光 1關鍵大虧變小賺 新制1月人均收益7780元普發6000元編列1416億 立院今聯席審查預算 5領取管道 網友激推這種"
《食品股》統一111年每股盈餘3.02元,時報資訊,2023-03-09T09:06:39.000Z,【時報-台北電】統一(1216)公布111年財務報告，營業收入5248.31億元，稅前淨利353.41億元，本期淨利265.25億元，歸屬於母公司業主淨利171.68億元，基本每股盈餘3.02元。（編輯：邱致馨）
統一去年營收首破5000億元，每股超額配息3.15元，配發率104.3%,財訊快報,2023-03-10T00:18:39.000Z,"【財訊快報／記者劉居全報導】統一(1216)2022年營收首度突破5000億元大關，達5,248.32億元，年增10.8%，但受到原物料價格飆升影響成本之下，稅後淨利171.6億元，年減13.6%，連續3年獲利下滑，每股盈餘(EPS)3.02元。不過董事會仍決議擬每股超額配發現金股利3.15元，配發率達104.3%，依統一昨(9)日收盤價計算，現金殖利率約4.57%。 統一表示，獲利下滑主要是食品及食糧事業受原物料價格飆升影響成本，集團堅持「客戶優先」，產品凍漲，自行吸收；另權益法投資方面，受外在經濟環境影響，統一證券等獲利大幅減少。 轉投資事業獲利方面，統一轉投資統一中控，去年營收為人民幣282.5億元，年增12%，創新高，不過，面臨原物料飆漲帶動成本大幅揚升及運費增加，稅後淨利為人民幣12.22億元，年減18.6%，每股盈餘為人民幣28.3分。 統一超商本期淨利92.82億元，年成長4.7%，主要是台灣7-ELEVEN持續展店以及菲律賓7-ELEVEN、星巴克等擺脫疫後衝擊獲利回升，使得淨利成長。 統一實業本期淨利22.46億元，年成長21.3%，主要是鐵產品之平均售價優於去年同期，營收及毛利均增長，導致本期淨利成長。 台灣神隆本期淨利3.53億元，年成長45.1%，主要是新藥委託開發等事業營收增長及針劑事業之研發費用減少，使得本期淨利成長。"
《食品股》統一 超額配息誘人,時報資訊,2023-03-12T06:10:27.000Z,"【時報-台北電】統一（1216）去年營收首破5,000億元，每股超額配息3.15元，配發率104.3％，吸引中長線及搶短買盤，上周股價在突破前波高點68元後進入高檔震盪，多次測試後仍未破，10日股價收68.4元，雖已跌破5日均線，但月線及季線趨勢仍處於上升。且上周量能呈「價跌量縮」，未破短期支撐68元。雖9日KD值趨線已高檔交叉有走跌跡象。不過在短期底部測試不破下，加上股息發放率高，以10日股價計，現金殖利率4.6％。
在解封後，預期消費動能增強，原物料價格可望穩定，有助今年營運成長。(新聞來源 : 工商時報一袁延壽)"
【公告】統一與統一中控、統一實業及大統益預計於112年3月17日舉行聯合法說會。,中央社,2023-03-16T07:16:43.000Z,"日 期：2023年03月16日
公司名稱：統一 (1216)
主 旨：統一與統一中控、統一實業及大統益預計於112年3月17日舉行聯合法說會。
發言人：陳國煇
說 明：
符合條款第四條第XX款：12
事實發生日：112/03/17
1.召開法人說明會之日期：112/03/17
2.召開法人說明會之時間：14 時 00 分
3.召開法人說明會之地點：台北及香港
4.法人說明會擇要訊息：本公司預計與統一中控、統一實業及大統益舉行聯合法說會。
5.其他應敘明事項：會議簡報及影音檔將於當日會後揭露及上傳於公開資訊觀測站。
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
《食品股》羅智先：統一中控營收拚逐年增8~12% 目標瞄準500億人民幣,時報資訊,2023-03-17T09:18:58.000Z,"【時報記者王逸芯台北報導】統一(1216)、統一實(9907)、統一中控及大統益(1232)今(17)日舉行聯合法說會，這是疫情後統一董事長羅智先首度出席公開場合，統一中控去年營收再創新高，羅智先表示，希望統一中控每年營收成長目標為8~12%，未來幾年營收能達500億元人民幣。
統一中控2022年營收再創新高，達人民幣282.57億元，成長12%。而飲品業務營收為人民幣164.01億元，成長11.3%，其中果汁超越整體飲料表現；方便麵食品業務營收人民幣110.01億元，成長15.6%，其中「統一茄皇」營收倍數成長。
羅智先表示，統一中控在大陸綠茶飲料經營20幾年，從2016年首次突破20億人民幣，今年可望翻倍成長上看40億人民幣，也證明這個產品是對。針對大陸市場，統一中控也訂出500億元營收目標，羅智先說，主要考慮到如果沒有500億人民幣的規模，自己在運轉上將會非常辛苦，而500億人民幣規模可讓組織規模充分發揮，而希望達成時間越快越好。
至於方便麵部分，羅智先表示，去年毛利並不是很好，統一去年方便麵雖然有營收，但因倉儲、運費等等因素影響，獲利沒很好，加上三一五事件，老譚酸菜營收一夜之間徹底消失，不過老譚酸菜目前已經恢復八成，今年可恢復至三一五事件之前。"
羅智先：統一中控年年目標成長8～12％,李麗滿／台北報導,2023-03-17T09:35:12.000Z,"統一（1216）集團疫後首場聯合法說，統一集團董事長羅智先親上火線，對今年景氣看法，他指出，總體市場相對穩定，特別對大陸市場，在無疫情干擾下，加上餐廳通路開通，每年目標上看8～12％成長，且首度喊出五年目標500億人民幣。
統一集團去年營收首破5,000億元，每股超額配息3.15元，配發率104.3％；其中，統一中控連年雙位數成長，羅智先指出，受制於原物料上漲與315老壇酸菜事件所致，影響獲利，過去三年與其他同業一樣業績不穩定，團隊被迫在通路有所突破，包括渠道與產品本身均做改變，像是統一綠茶經營20幾年，近年才突破20個億人民幣，主要是消費者使用增加與新客戶擴增，未來相對還有很大機會，今年更有望翻倍到40億人民幣，另外，通路上還有一大突破，就是過去疫情停頓期間，團隊即時增加家庭與餐廳通路，而使得整體營收突破成長。
此外，羅智先也表示，今年中控會有一筆合肥徵收的處分利益挹注，因此，今年期待獲利重回成長軌道，過去都是8～10％，今年起將調高8～12％。
更多中時新聞網報導勞保中斷照領退休金？1招年資不到15年 也能「雙年金」入袋黑天鵝愈多愈該「存債」 不選00878、0056 老手：台股最強ETF是他們就是要月月領 888、878、713...殖利率6％起跳 達人推「2023季配月領超強組合」"
